,t0,var
0.0,0.0,48.494465169748985
4.0,4.0,50.246664822479644
8.0,8.0,51.39931319742323
12.0,12.0,48.59228487307676
16.0,16.0,50.45605787188057
20.0,20.0,49.7838297423226
24.0,24.0,50.78557029576007
28.0,28.0,50.36148844369138
32.0,32.0,50.66200592502952
36.0,36.0,50.00909059348968
40.0,40.0,51.41355363666525
44.0,44.0,52.07415793995182
48.0,48.0,50.6982549230175
52.0,52.0,54.240058293965745
56.0,56.0,55.00793192433409
60.0,60.0,53.457374869312865
64.0,64.0,56.03475399452139
68.0,68.0,55.58991689250233
72.0,72.0,56.12222823160515
76.0,76.0,56.00085806376744
80.0,80.0,56.13272133286525
84.0,84.0,56.95799221147105
88.0,88.0,57.16793082293966
92.0,92.0,53.85954101108379
96.0,96.0,53.035557686561
100.0,100.0,56.7037253450225
104.0,104.0,57.12644426660122
108.0,108.0,54.34937240749287
112.0,112.0,51.22646202649655
116.0,116.0,51.01972153703858
120.0,120.0,50.965195456775014
124.0,124.0,55.2226525656702
128.0,128.0,56.60263844211564
132.0,132.0,57.62906009128889
136.0,136.0,54.42003716367676
140.0,140.0,51.35237122052774
144.0,144.0,51.387944248738165
148.0,148.0,56.19267054124906
152.0,152.0,56.84346060752352
156.0,156.0,56.21763878305602
160.0,160.0,55.11247832409128
164.0,164.0,50.516668943020534
168.0,168.0,53.45694827358228
172.0,172.0,54.02319282184385
176.0,176.0,55.57319149915255
180.0,180.0,56.650582047923315
184.0,184.0,55.27508850150753
188.0,188.0,55.238925317438294
192.0,192.0,56.3515269713131
196.0,196.0,56.59736928271526
200.0,200.0,52.759695968838415
