,t0,var
0.0,0.0,47.619684840168865
4.0,4.0,46.01230247960313
8.0,8.0,49.43456084713887
12.0,12.0,42.22266695653005
16.0,16.0,42.01394649558133
20.0,20.0,45.78419227762231
24.0,24.0,47.84151982722084
28.0,28.0,48.680811639965434
32.0,32.0,49.73375924912919
36.0,36.0,49.09112638152913
40.0,40.0,50.404301924781585
44.0,44.0,49.49832385266782
48.0,48.0,49.918632243792864
52.0,52.0,49.01682820389545
56.0,56.0,49.86323580224657
60.0,60.0,50.32713798052437
64.0,64.0,49.804610338766444
68.0,68.0,50.51436486982032
72.0,72.0,50.030018456914554
76.0,76.0,55.39685010193245
80.0,80.0,55.361555397383746
84.0,84.0,51.462150127565245
88.0,88.0,53.935552795145846
92.0,92.0,55.32729372169051
96.0,96.0,50.40023007064433
100.0,100.0,54.153529186716625
104.0,104.0,53.22634938521822
108.0,108.0,53.835389640812856
112.0,112.0,53.80010707817465
116.0,116.0,52.78823972313467
120.0,120.0,52.69258689246294
124.0,124.0,53.24398440126663
128.0,128.0,53.79199249690626
132.0,132.0,54.5377076477653
136.0,136.0,55.466980310420624
140.0,140.0,55.28007719438862
144.0,144.0,56.43489788019782
148.0,148.0,54.39272299794895
152.0,152.0,47.78451189606423
156.0,156.0,49.74988251326472
160.0,160.0,49.70492915814861
164.0,164.0,49.79074147459808
