,t0,var
0.0,0.0,49.838564755072056
4.0,4.0,46.93450189827839
8.0,8.0,48.67390805910021
12.0,12.0,49.3674262274793
16.0,16.0,56.24275071911336
20.0,20.0,55.24364317855404
24.0,24.0,50.420642012460505
28.0,28.0,53.147987206467974
32.0,32.0,54.75621019296116
36.0,36.0,53.727394898180144
40.0,40.0,51.236584671353256
44.0,44.0,54.95558140759578
48.0,48.0,52.55096101182113
52.0,52.0,51.878541301950875
56.0,56.0,52.029115581496136
60.0,60.0,52.223447446579236
64.0,64.0,53.77114938090709
68.0,68.0,53.53039656057194
72.0,72.0,53.28763221637359
76.0,76.0,55.61742025373592
80.0,80.0,54.849865275912336
84.0,84.0,56.131444753388685
88.0,88.0,55.29397947640272
92.0,92.0,55.74448122421445
96.0,96.0,56.21472235538097
100.0,100.0,57.16121606995154
104.0,104.0,55.577568361536756
108.0,108.0,55.47246224865498
112.0,112.0,57.00130388582064
116.0,116.0,56.23907047624223
120.0,120.0,51.087929693775905
124.0,124.0,49.738204340457486
128.0,128.0,49.08706119242379
132.0,132.0,50.286244420262825
136.0,136.0,51.13899114791136
140.0,140.0,51.61309249634139
144.0,144.0,50.3371692218036
148.0,148.0,52.23039683900576
152.0,152.0,51.72093548017805
156.0,156.0,48.79769020176128
160.0,160.0,49.89182005709785
164.0,164.0,50.98202616971241
168.0,168.0,51.20122834641464
172.0,172.0,50.952417679403936
176.0,176.0,49.98380745670468
180.0,180.0,48.69100543997381
184.0,184.0,48.80710789863869
188.0,188.0,50.19987581436392
192.0,192.0,51.83221223821465
196.0,196.0,51.63676236697994
200.0,200.0,57.10906014744647
204.0,204.0,56.51628649726515
208.0,208.0,56.01156252605215
212.0,212.0,55.83078178828691
