t_onset,int_onset
0.0,-84.288
0.18,-17.099
1.08,-6.726
2.03,-8.3729
3.28,-45.448
3.87,-47.702
40.33,-52.924
57.6,-46.615
57.78,-47.575
66.83,-44.919
80.59,-50.484
80.82,-44.919
82.43,-45.155
83.05,-42.526
83.44,-45.204
84.46,-44.159
84.89,-44.553
85.15,-39.329
86.03,-44.074
86.08,-45.598
88.14,-35.661
88.4,-39.992
88.57,-34.921
91.88,-52.033
96.73,-31.649
98.06,-30.292
102.93,-42.925
105.78,-44.966
105.91,-42.888
106.96,-47.964
108.82,-43.948
109.01,-49.56
109.74,-46.672
110.04,-46.336
111.55,-45.649
112.43,-37.619
112.77,-22.402
116.27,-46.787
116.69,-49.247
116.88,-47.142
117.1,-49.56
117.3,-40.623
117.58,-47.575
117.98,-47.898
118.18,-41.335
118.4,-44.643
119.45,-37.539
119.9,-49.171
120.1,-38.875
120.75,-39.808
121.16,-38.355
121.38,-34.131
121.6,-39.628
123.1,-50.484
124.1,-35.33
124.32,-31.38
124.62,-45.013
124.71,-44.966
124.96,-48.653
125.51,-14.57
126.13,-41.243
126.6,-46.447
126.75,-46.845
127.19,-36.107
127.97,-37.803
128.16,-25.213
128.37,-11.214
128.81,-20.39
129.04,-16.48
129.34,-14.622
129.66,-14.782
129.9,-11.727
130.19,-17.462
130.5,-14.336
130.71,-6.6876
131.12,-20.866
131.36,-25.036
131.52,-24.531
131.76,-31.896
131.84,-32.983
131.92,-36.793
132.38,-21.656
132.76,-11.865
133.19,-15.002
133.47,-30.977
133.65,-36.47
134.03,-20.315
134.48,-44.288
134.77,-43.54
134.91,-38.555
139.08,-45.548
140.32,-33.031
140.54,-34.308
140.62,-42.741
140.76,-34.447
140.93,-36.812
141.15,-44.032
141.37,-35.253
141.61,-35.085
141.82,-36.757
141.99,-24.133
142.23,-36.312
142.43,-29.133
143.04,-32.28
143.14,-38.117
143.24,-31.234
143.45,-37.46
143.55,-40.288
143.63,-29.209
143.87,-36.979
143.95,-39.939
144.05,-19.467
144.51,-49.721
144.66,-32.681
144.75,-26.325
144.86,-29.665
145.12,-36.648
145.18,-29.263
145.32,-32.139
145.49,-38.736
145.55,-31.721
145.7,-16.159
146.71,-33.296
147.18,-42.247
147.4,-49.721
147.59,-44.288
148.0,-48.165
148.22,-48.302
148.4,-44.78
148.61,-46.281
148.83,-40.152
149.01,-35.454
149.24,-42.281
149.44,-47.898
149.62,-40.426
149.82,-29.395
150.04,-35.742
150.23,-36.295
150.42,-29.985
150.64,-37.539
150.83,-38.992
151.02,-38.6
151.23,-29.665
151.43,-35.439
151.64,-35.192
151.82,-32.043
152.22,-46.845
152.4,-32.445
152.59,-19.339
152.81,-28.427
153.01,-19.044
153.4,-15.972
153.82,-32.345
154.03,-33.187
154.23,-25.553
154.42,-25.886
154.62,-26.007
154.97,-11.099
155.44,-35.299
155.81,-52.356
156.01,-30.3
156.39,-29.294
156.6,-25.798
156.81,-32.401
157.0,-21.595
157.2,-29.332
157.4,-22.611
157.62,-25.189
157.71,-25.741
157.84,-27.318
158.0,-28.057
158.06,-30.911
158.21,-23.196
158.25,-30.911
158.41,-28.117
158.5,-27.645
158.62,-27.386
158.82,-29.836
158.89,-31.469
159.04,-24.459
159.21,-20.443
159.43,-29.247
159.61,-22.701
159.75,-29.616
159.84,-19.772
160.0,-14.45
160.21,-19.603
160.41,-15.705
160.63,-21.357
160.81,-26.816
160.98,-17.483
161.19,-21.756
161.39,-18.503
161.59,-28.469
161.81,-23.273
162.0,-19.073
162.2,-19.239
162.39,-22.895
162.57,-22.6
162.61,-28.064
162.76,-30.095
162.97,-22.013
163.18,-18.884
163.38,-24.023
163.75,-11.344
164.19,-24.18
164.55,-16.017
164.97,-26.724
165.35,-8.4441
165.8,-14.252
166.18,-14.935
166.58,-17.946
166.97,-35.055
167.35,-20.244
167.77,-16.828
168.21,-29.584
168.36,-16.083
168.61,-23.815
168.79,-26.502
168.99,-27.702
169.19,-30.828
169.4,-20.247
169.57,-27.651
169.77,-17.735
169.96,-8.8831
170.34,-25.32
170.54,-13.041
170.8,-34.877
170.92,-28.469
171.31,-38.968
171.47,-6.375
171.72,-16.078
172.11,-16.764
172.35,-29.301
172.5,-12.787
172.9,-3.9086
173.58,-39.965
173.75,-4.5557
174.34,-36.612
181.59,-18.528
182.93,-43.741
185.09,-37.579
185.31,-35.823
188.95,-52.693
192.11,-44.966
193.78,-43.865
194.58,-45.907
195.21,-40.288
195.4,-24.142
196.18,-34.378
196.65,-39.354
196.82,-26.402
197.02,-29.505
197.85,-42.962
198.46,-28.82
198.68,-26.178
199.47,-31.813
199.87,-42.741
200.05,-24.163
200.32,-29.042
200.69,-17.743
201.96,-33.308
202.66,-9.1412
203.58,-39.939
203.69,-22.554
204.02,-39.782
204.19,-36.886
204.27,-31.854
204.38,-32.602
204.81,-19.297
205.72,-37.927
206.28,-45.448
206.61,-43.823
207.11,-44.464
207.28,-43.112
207.48,-35.774
207.87,-37.99
208.31,-53.788
208.48,-40.623
208.67,-47.082
208.85,-43.074
209.47,-46.227
209.86,-49.325
210.05,-42.212
210.41,-29.952
210.65,-39.111
210.83,-21.397
211.23,-17.623
211.44,-31.37
211.66,-29.247
212.0,-46.227
214.0,-37.225
214.7,-47.832
214.8,-37.969
215.19,-37.187
215.61,-26.649
215.83,-40.206
216.42,-43.66
216.86,-40.825
217.29,-40.343
217.8,-46.904
218.09,-43.58
218.94,-43.823
219.74,-42.999
225.4,-48.233
225.82,-44.376
225.93,-33.507
226.19,-44.116
226.38,-44.116
227.5,-42.669
227.76,-42.144
227.87,-29.356
228.62,-47.511
229.55,-32.819
229.82,-41.65
229.96,-31.98
231.07,-41.522
232.72,-46.672
233.51,-44.159
233.73,-39.731
233.93,-37.401
234.51,-33.853
234.75,-28.504
234.97,-36.63
235.15,-31.081
235.34,-27.221
235.6,-44.245
237.56,-29.584
238.0,-43.5
238.16,-38.532
238.23,-26.53
238.8,-45.301
239.0,-47.832
239.22,-42.597
239.57,-18.882
240.45,-38.668
240.89,-40.538
241.25,-35.055
241.64,-25.175
242.09,-29.795
242.42,-22.597
242.51,-23.612
242.72,-29.729
242.87,-14.826
243.28,-34.475
243.53,-23.48
243.76,-29.795
243.86,-32.226
243.95,-32.236
244.06,-32.378
244.18,-32.681
244.25,-21.688
244.46,-26.419
244.57,-31.024
244.76,-24.956
244.87,-29.689
245.0,-37.66
245.09,-29.893
245.2,-31.7
245.31,-37.361
245.4,-38.096
245.47,-27.812
245.66,-26.974
245.78,-27.455
245.95,-23.476
246.27,-18.62
246.44,-33.646
246.64,-21.672
246.84,-23.277
247.03,-21.067
247.21,-7.4094
247.67,-38.032
247.82,-7.6076
247.91,-5.4517
248.0,-5.4671
248.38,-14.077
248.75,-0.086311
249.19,-14.468
249.57,-7.91
249.79,-14.342
250.2,-43.188
250.34,-20.558
250.53,-7.3796
250.73,-7.943
251.16,-16.389
251.49,-35.392
251.78,-29.584
251.95,-15.961
252.42,-32.67
252.75,-51.619
253.54,-36.039
253.7,-39.578
253.9,-29.977
254.3,-24.499
255.18,-47.263
259.24,-48.725
260.49,-50.846
260.91,-46.281
261.78,-41.554
263.24,-36.487
264.8,-44.245
268.43,-42.669
268.87,-36.867
269.25,-40.315
269.64,-23.139
270.07,-36.523
270.32,-44.688
270.49,-30.977
270.66,-11.791
270.88,-9.5422
271.09,-6.4621
271.31,-10.134
271.7,-25.624
272.07,-49.56
272.16,-29.434
272.46,-14.44
272.88,-38.782
273.24,-5.7164
273.96,-47.832
277.55,-38.992
278.04,-47.898
278.31,-44.332
279.19,-45.907
279.64,-41.397
280.16,-36.107
280.51,-42.814
280.85,-37.948
281.06,-31.7
281.66,-27.806
282.11,-33.826
282.32,-34.364
282.52,-42.888
282.68,-25.518
283.03,-31.081
283.72,-41.182
283.89,-36.558
284.11,-40.26
284.45,-37.803
284.68,-40.098
285.07,-40.854
285.29,-27.645
286.12,-44.159
286.44,-34.76
286.84,-44.826
287.69,-46.281
288.0,-47.263
288.11,-28.575
288.39,-28.023
288.68,-46.447
288.9,-40.709
289.45,-41.943
289.84,-30.035
290.46,-44.159
290.79,-28.982
291.0,-35.989
291.34,-45.498
291.66,-42.11
292.0,-32.324
292.52,-40.071
292.87,-47.449
293.22,-42.777
293.38,-32.716
293.59,-18.537
293.99,-21.672
294.38,-18.104
294.8,-26.741
295.18,-27.97
295.37,-25.493
295.6,-42.11
295.76,-31.609
295.94,-34.833
296.17,-39.354
296.35,-24.428
296.61,-27.735
296.7,-30.574
296.92,-20.541
297.13,-27.04
297.32,-36.073
297.43,-25.991
297.68,-27.233
297.87,-27.263
298.1,-29.035
298.35,-22.137
298.61,-32.545
298.84,-31.005
299.08,-31.772
299.24,-39.256
299.3,-23.564
299.5,-36.26
299.66,-33.931
299.77,-41.877
299.93,-41.91
300.01,-35.823
300.11,-34.336
300.17,-26.124
300.34,-27.6
300.45,-28.582
300.51,-19.565
300.68,-22.43
300.79,-31.539
300.86,-20.869
301.02,-19.443
301.13,-30.655
301.2,-18.78
301.31,-31.66
301.38,-19.495
301.49,-28.893
301.57,-23.018
301.7,-33.621
301.77,-26.638
301.88,-32.693
301.98,-34.336
302.17,-38.246
302.25,-34.631
302.35,-32.659
302.57,-42.178
302.73,-31.99
302.92,-29.673
303.12,-37.64
303.48,-30.019
303.68,-39.378
303.86,-37.803
304.06,-31.449
