t_onset,int_onset
0.0,-39.231
0.86,-8.5911
1.82,-7.2138
2.68,-23.421
2.92,-24.28
3.12,-18.856
3.3,-23.37
3.5,-20.018
3.9,-12.005
4.33,-25.87
4.72,-11.172
5.15,-24.393
5.52,-11.474
5.98,-29.426
6.31,-15.869
6.77,-32.345
7.14,-20.384
7.58,-26.695
7.95,-15.742
8.39,-31.907
8.77,-16.737
9.21,-31.071
9.58,-14.125
10.05,-37.44
10.4,-13.847
10.86,-29.163
11.19,-17.336
11.85,-14.482
12.08,-20.712
12.24,-13.76
12.46,-13.763
13.05,-18.966
13.45,-25.865
13.67,-23.215
13.85,-25.803
14.22,-26.834
14.46,-17.216
14.68,-29.529
14.87,-19.231
15.07,-33.407
15.26,-18.532
15.52,-23.894
15.92,-25.089
15.99,-11.194
16.1,-16.804
16.23,-14.003
16.29,-12.595
16.37,-11.415
16.43,-10.428
16.61,-9.9842
16.8,-5.0961
17.42,-34.461
17.77,-23.082
17.99,-16.216
18.23,-18.441
18.4,-19.477
18.55,-1.0282
18.93,-22.723
19.05,-19.834
19.58,-30.01
19.75,-25.72
19.88,-17.776
20.13,-35.645
20.22,-24.473
20.32,-18.395
20.52,-32.681
20.6,-21.727
20.7,-11.198
20.94,-24.428
21.11,-19.035
21.29,-21.834
21.47,-31.469
21.65,-21.388
21.86,-35.742
22.02,-22.03
22.22,-15.386
22.42,-20.182
22.64,-20.501
22.8,-21.662
23.0,-14.083
23.18,-19.685
23.4,-31.205
23.6,-21.564
23.96,-24.176
24.19,-33.659
24.37,-21.943
24.56,-15.653
24.75,-20.657
24.92,-31.4
25.14,-18.65
25.32,-18.938
25.52,-21.049
25.71,-21.828
25.91,-19.135
26.11,-15.008
26.29,-24.947
26.46,-31.7
26.67,-19.334
27.05,-25.736
27.22,-27.355
27.47,-17.832
27.67,-18.168
27.89,-34.996
28.22,-21.923
28.63,-16.564
28.8,-16.941
28.99,-20.381
29.16,-13.546
29.35,-17.012
29.56,-17.026
29.73,-14.988
29.95,-19.044
30.33,-16.626
30.54,-19.161
30.7,-7.8699
31.11,-16.11
31.27,-11.784
31.4,-17.78
31.48,-20.874
31.55,-13.832
31.64,-14.953
31.86,-22.178
31.94,-19.418
32.01,-14.519
32.12,-13.673
32.2,-5.0609
32.54,-18.079
32.74,-12.443
32.95,-20.758
33.03,-16.548
33.12,-15.716
33.24,-16.396
33.35,-16.819
33.46,-18.99
33.55,-17.037
33.69,-14.297
33.87,-18.684
33.95,-17.41
34.17,-21.243
34.28,-2.2648
34.55,-12.501
34.78,-18.931
34.93,-5.487
35.12,-4.6168
35.54,-32.843
35.7,-7.743
35.9,-12.53
36.09,-19.708
36.21,-19.149
36.28,-15.034
36.36,-15.603
36.44,-12.692
36.66,-11.502
37.08,-13.608
37.2,-15.166
37.36,-18.582
37.45,-23.078
37.54,-17.247
37.61,-18.782
37.68,-23.018
37.74,-15.974
37.82,-12.063
37.89,-7.8995
38.0,-17.206
38.15,-13.291
38.53,-15.483
38.64,-16.509
38.74,-22.148
38.82,-18.784
38.9,-16.181
39.06,-20.44
39.18,-23.948
39.27,-15.442
39.33,-15.483
39.47,-19.173
39.56,-12.434
39.74,-18.324
39.79,-6.9367
39.88,-11.898
40.07,-16.178
40.14,-19.928
40.2,-11.85
40.26,-14.414
40.34,-14.651
40.47,-16.286
40.55,-9.1132
40.64,-9.5398
40.83,-7.4556
41.02,-7.5714
41.2,-9.9876
41.44,-11.744
41.58,-5.7046
41.8,-16.99
41.98,-16.466
42.2,-11.869
42.31,-3.2449
42.41,-5.2476
43.09,-1.067
43.5,-12.32
43.57,-1.2549
43.68,-1.4776
46.63,-21.535
46.96,-6.7779
47.36,-13.946
47.63,-28.923
47.72,-13.177
48.1,-12.645
48.46,-7.4231
48.97,-28.476
49.1,-22.319
49.2,-13.768
49.36,-26.519
49.56,-27.871
49.67,-25.498
49.76,-15.411
49.83,-13.18
49.91,-4.8309
50.28,-19.705
50.52,-27.625
50.62,-10.379
51.0,-14.099
51.35,-8.6246
51.76,-18.143
52.08,-8.7551
52.47,-12.716
52.81,-8.1641
53.19,-19.251
53.54,-16.324
53.68,-23.6
53.93,-15.708
54.17,-31.519
54.27,-9.7596
54.66,-16.223
54.84,-25.199
54.9,-15.903
55.11,-19.902
55.34,-24.159
55.48,-28.336
55.55,-28.938
55.73,-18.408
55.95,-25.881
56.02,-29.608
56.1,-20.451
56.48,-29.657
56.72,-37.99
56.84,-37.559
56.92,-33.043
57.41,-25.746
57.57,-39.111
57.62,-21.497
57.83,-30.248
