t_onset,int_onset
0.0,-67.386
0.06,-25.404
1.02,-9.4143
2.07,-4.9693
3.11,-32.75
3.33,-40.972
6.67,-40.709
26.55,-42.962
26.91,-41.491
27.91,-35.222
31.76,-22.253
36.26,-14.95
36.67,-31.67
36.98,-18.891
37.34,-28.975
37.61,-6.2821
44.13,-26.508
44.31,-19.525
44.98,-36.056
45.25,-35.085
45.46,-13.424
45.63,-11.427
46.01,-37.823
46.32,-22.679
46.83,-32.534
47.04,-32.172
47.22,-34.517
47.36,-39.502
47.53,-37.206
47.7,-26.474
47.86,-13.872
48.04,-8.659
48.37,-4.3175
50.07,-40.51
50.7,-29.02
52.4,-38.421
53.04,-41.714
53.14,-42.212
53.35,-17.539
54.0,-41.586
56.08,-39.304
56.59,-39.965
56.66,-27.884
57.59,-38.117
57.91,-40.152
58.05,-39.256
58.22,-39.329
58.38,-39.28
58.55,-18.017
58.74,-13.777
58.89,-19.061
59.21,-19.243
59.4,-17.982
59.71,-11.077
60.05,-29.34
60.31,-27.722
60.55,-30.828
60.64,-24.254
60.74,-19.654
61.01,-6.0887
61.38,-10.373
62.05,-29.673
66.44,-48.233
67.11,-46.615
67.31,-36.26
67.59,-38.577
68.04,-45.108
68.58,-42.597
68.69,-35.956
69.07,-41.001
69.72,-37.322
70.42,-36.278
70.47,-36.022
70.79,-46.502
71.11,-42.669
71.43,-38.945
71.76,-35.268
72.78,-44.42
73.09,-23.177
73.45,-41.304
73.73,-29.317
74.07,-33.187
74.42,-42.35
75.4,-47.386
75.71,-45.301
75.86,-14.241
76.23,-15.403
76.41,-27.493
76.53,-14.886
76.68,-11.262
76.84,-12.132
77.64,-48.233
77.98,-33.395
78.33,-40.482
78.46,-39.256
78.55,-30.353
78.85,-29.657
78.98,-20.473
79.26,-23.664
79.41,-28.632
79.6,-20.198
79.78,-28.03
79.94,-26.91
80.11,-31.969
80.28,-18.443
80.44,-16.479
80.62,-13.695
80.78,-12.852
80.96,-11.486
81.3,-22.558
81.61,-24.697
82.01,-45.448
84.69,-44.966
85.47,-40.566
85.79,-45.803
86.1,-44.032
86.4,-32.739
86.54,-34.281
86.71,-36.33
86.86,-27.786
87.03,-20.13
87.19,-20.709
87.48,-31.234
87.65,-35.025
87.83,-37.969
87.95,-25.639
88.02,-21.249
88.39,-35.011
88.69,-40.68
88.85,-47.832
88.93,-41.304
89.16,-43.343
89.22,-27.76
89.63,-37.519
90.61,-48.582
92.73,-36.347
94.95,-36.979
95.07,-33.918
95.41,-35.04
95.65,-27.088
95.91,-34.131
96.01,-32.001
96.07,-29.45
96.52,-24.684
96.8,-33.235
96.89,-30.819
96.95,-35.253
97.19,-23.741
97.43,-29.171
97.66,-40.206
97.75,-39.628
97.92,-43.074
98.09,-25.954
98.35,-23.717
98.54,-26.581
98.64,-28.308
98.97,-25.563
99.21,-25.881
99.47,-33.162
99.56,-28.632
99.76,-32.367
100.11,-32.624
100.23,-27.184
100.47,-30.449
100.57,-38.645
100.77,-24.163
100.88,-23.281
101.1,-26.221
101.22,-30.449
101.45,-31.043
101.57,-30.188
101.79,-37.42
101.89,-30.921
102.11,-27.741
102.22,-21.551
102.46,-26.243
102.55,-21.295
102.68,-32.226
102.77,-17.322
103.11,-28.462
103.24,-23.923
103.36,-23.685
103.47,-14.652
103.61,-26.916
103.7,-26.564
103.92,-24.108
104.04,-20.182
104.16,-27.486
104.27,-19.915
104.38,-27.411
104.5,-26.666
104.58,-19.147
104.69,-18.459
104.81,-19.082
104.93,-21.406
105.03,-18.796
105.14,-21.808
105.25,-21.13
105.36,-20.321
105.48,-6.6254
105.73,-15.188
105.96,-20.406
106.17,-8.1141
106.37,-3.2391
106.86,-26.221
107.16,-29.317
107.74,-24.571
108.01,-30.18
108.27,-29.649
109.15,-43.15
109.4,-45.301
109.54,-41.273
109.63,-45.06
109.81,-36.923
110.01,-34.688
110.27,-49.803
110.35,-29.673
110.5,-27.99
110.59,-17.91
110.7,-15.084
110.78,-9.9767
111.19,-30.309
111.29,-34.378
111.71,-37.13
111.88,-32.501
112.1,-22.141
112.37,-36.347
112.55,-24.151
112.76,-27.269
112.97,-32.107
113.23,-41.459
113.43,-34.503
113.67,-21.016
113.9,-29.217
114.02,-31.844
114.24,-26.385
114.35,-20.743
114.6,-20.029
114.83,-23.944
114.95,-23.56
115.16,-31.803
115.25,-17.274
115.41,-29.968
115.52,-17.147
115.76,-31.886
115.87,-20.451
116.09,-26.408
116.2,-24.937
116.31,-27.898
116.43,-16.422
116.65,-24.486
116.87,-32.478
117.08,-17.961
117.31,-15.144
117.67,-24.223
117.91,-31.024
118.01,-27.282
118.2,-34.819
118.52,-26.598
118.59,-13.508
118.79,-27.997
118.93,-23.261
119.18,-2.6198
119.59,-28.49
119.75,-37.865
119.89,-31.157
120.07,-6.037
120.51,-22.836
120.67,-26.385
120.8,-23.048
121.04,-14.982
121.3,-27.6
121.42,-26.012
121.65,-25.896
121.91,-39.477
122.0,-31.119
122.26,-19.613
122.49,-21.36
122.71,-21.304
122.94,-12.78
123.19,-12.722
123.34,-26.644
123.64,-38.922
123.9,-23.504
124.4,-35.645
124.82,-24.849
125.13,-41.65
125.31,-21.627
125.57,-27.754
125.78,-21.74
125.95,-28.26
126.19,-33.723
126.27,-32.785
126.41,-30.645
126.48,-30.344
126.62,-27.95
126.75,-36.96
126.85,-26.655
127.06,-30.93
127.14,-26.547
127.24,-13.208
127.39,-13.393
127.47,-22.144
127.57,-6.3645
127.7,-21.557
127.86,-13.974
128.09,-15.893
128.31,-13.944
128.54,-3.1203
129.54,-35.486
130.48,-35.613
131.4,-37.401
132.3,-24.336
132.76,-13.111
133.27,-37.721
134.23,-37.539
136.06,-37.48
137.78,-44.734
140.41,-37.619
141.27,-40.179
142.16,-34.703
142.56,-21.893
143.0,-18.535
143.44,-32.512
143.7,-36.107
143.83,-14.39
144.41,-29.927
144.59,-21.028
145.01,-35.856
145.45,-37.66
145.8,-39.063
146.14,-34.336
146.34,-20.507
146.72,-32.762
146.88,-16.24
147.08,-9.0296
147.45,-30.856
147.67,-39.992
147.82,-21.737
148.02,-25.032
148.21,-22.508
148.39,-16.906
148.56,-20.532
148.75,-13.918
148.91,-13.71
149.08,-4.0977
149.86,-35.011
150.09,-30.188
150.22,-31.205
150.63,-39.679
151.31,-48.03
151.4,-39.452
151.76,-45.06
152.14,-32.704
154.41,-37.187
156.16,-44.42
156.75,-39.628
157.18,-41.091
157.43,-38.622
157.63,-40.68
157.86,-32.971
158.09,-42.455
158.22,-40.26
158.31,-32.313
158.48,-33.457
158.77,-31.751
158.99,-36.006
159.07,-34.996
159.21,-30.636
159.42,-37.264
159.51,-39.087
159.66,-31.66
159.97,-46.281
160.09,-35.283
160.31,-36.141
160.54,-34.433
160.99,-31.243
161.22,-35.758
161.48,-35.47
161.71,-40.206
161.96,-38.181
162.03,-30.645
162.19,-37.64
162.3,-34.503
162.43,-44.464
162.56,-23.91
162.84,-7.507
163.13,-28.518
163.38,-22.494
163.66,-14.916
164.03,-26.689
164.28,-28.568
164.44,-13.285
164.74,-24.049
164.8,-19.659
165.11,-12.04
165.5,-18.443
165.79,-11.191
166.39,-31.205
166.63,-21.384
166.88,-11.411
167.93,-24.38
168.24,-31.341
168.52,-31.569
168.72,-11.36
168.99,-7.2571
169.55,-33.247
170.0,-31.429
170.25,-33.043
170.5,-25.155
170.78,-33.235
171.0,-22.497
171.29,-25.247
171.54,-26.621
171.8,-37.206
172.01,-25.33
172.28,-42.925
172.49,-25.089
172.77,-34.775
172.93,-45.108
172.98,-20.293
173.17,-18.891
173.42,-32.378
173.73,-21.95
173.86,-26.627
174.04,-34.226
174.25,-32.302
174.42,-41.459
174.48,-21.076
174.53,-25.756
174.71,-11.842
174.97,-15.144
175.39,-27.747
175.94,-15.771
179.93,-41.182
180.36,-43.15
180.84,-33.114
181.08,-36.739
181.3,-34.951
181.54,-40.482
181.74,-39.992
181.98,-45.204
182.19,-38.736
182.42,-37.149
182.66,-33.853
183.1,-33.931
183.3,-23.6
183.52,-29.072
183.93,-42.814
184.12,-30.773
184.32,-25.839
184.52,-26.816
184.72,-35.533
184.87,-23.856
185.08,-26.898
185.27,-19.912
185.5,-30.736
185.65,-20.804
185.85,-32.693
186.04,-14.797
186.22,-20.055
186.43,-20.252
186.61,-21.043
186.77,-25.443
186.94,-19.585
187.14,-17.487
187.32,-29.576
187.48,-18.631
187.64,-21.203
187.84,-16.949
188.03,-20.957
188.2,-22.77
188.36,-21.831
188.52,-22.165
188.71,-25.16
188.95,-28.151
189.05,-26.352
189.29,-25.912
189.41,-23.312
189.65,-27.3
189.75,-25.583
189.84,-24.411
189.97,-13.13
190.44,-23.476
190.73,-31.599
191.02,-32.636
191.12,-7.6344
191.55,-25.568
192.94,-41.121
192.99,-37.559
197.0,-41.618
198.29,-44.553
199.61,-39.256
203.83,-41.746
204.74,-40.709
207.29,-38.622
211.02,-43.54
212.5,-45.803
213.41,-37.054
213.77,-34.281
214.0,-32.118
214.58,-16.612
214.92,-34.503
215.22,-26.649
215.84,-36.684
217.03,-32.878
217.84,-35.04
218.27,-39.808
218.47,-44.159
