t_onset,int_onset
0.0,-38.759
1.03,-12.552
2.17,-8.3903
3.31,-16.161
3.88,-31.043
4.37,-15.028
4.92,-33.407
5.43,-13.123
5.98,-33.57
6.47,-14.976
7.05,-34.489
7.57,-15.075
8.16,-33.984
8.67,-12.749
9.78,-8.4743
10.4,-31.38
10.92,-13.54
11.98,-18.166
12.54,-26.397
13.02,-5.9189
13.58,-23.906
13.84,-20.31
14.07,-11.335
14.58,-24.002
14.82,-24.942
15.07,-12.406
15.53,-4.9576
16.05,-13.268
16.29,-22.752
16.52,-12.859
16.73,-16.317
16.96,-11.298
17.2,-25.834
17.42,-15.889
17.64,-12.789
17.86,-10.343
18.11,-23.394
18.23,-25.084
18.34,-6.4187
19.07,-33.595
21.52,-17.103
21.86,-19.312
22.01,-30.7
22.13,-15.04
22.29,-13.952
22.44,-14.978
22.75,-25.233
22.89,-19.899
23.03,-22.914
23.15,-25.003
23.29,-8.3729
23.56,-18.141
23.73,-31.224
23.84,-14.24
23.99,-13.191
24.17,-25.669
24.26,-16.48
24.42,-18.485
24.53,-14.324
24.78,-15.921
24.96,-20.026
25.05,-19.43
25.17,-18.222
25.26,-27.312
25.38,-21.391
25.44,-13.439
25.59,-22.611
25.67,-17.601
25.77,-12.499
26.19,-6.0153
26.62,-7.5841
26.86,-10.435
27.07,-23.166
27.26,-14.454
27.48,-10.258
27.68,-16.886
27.88,-21.24
28.07,-17.915
28.26,-7.1914
28.66,-7.2559
29.07,-9.327
29.29,-17.919
29.48,-20.874
29.68,-13.333
29.89,-12.2
30.1,-12.956
30.3,-27.052
30.46,-9.0431
30.67,-7.7307
30.89,-10.798
31.08,-5.4781
31.49,-9.8728
31.75,-23.508
31.86,-12.92
32.01,-22.223
32.24,-8.7944
32.51,-15.721
32.64,-22.35
32.77,-14.575
33.02,-9.9026
33.38,-10.319
33.56,-26.684
33.63,-17.885
33.72,-16.912
33.81,-8.222
34.01,-3.5558
34.41,-5.1583
34.78,-8.0851
35.17,-12.354
35.36,-8.5024
35.58,-7.3573
35.76,-8.2022
35.96,-8.7529
36.15,-8.3257
36.37,-24.354
36.56,-11.584
36.76,-13.101
36.96,-11.314
37.15,-18.64
37.34,-11.383
37.53,-13.472
37.71,-10.036
37.91,-18.826
37.98,-17.963
38.15,-9.1473
38.22,-7.6978
38.31,-10.913
38.5,-13.896
38.72,-21.221
38.79,-12.764
39.03,-10.085
39.23,-9.8794
39.37,-18.019
39.61,-22.608
39.8,-6.1144
39.97,-5.2253
40.18,-17.644
40.38,-9.858
40.57,-5.7477
40.98,-11.995
41.22,-17.084
41.34,-25.069
41.4,-1.625
41.79,-14.344
41.97,-12.502
42.15,-7.0243
42.75,-35.84
43.08,-3.3304
43.29,-9.0198
43.55,-27.568
43.68,-13.229
43.81,-19.197
44.06,-1.4484
44.58,-16.204
44.68,-4.9337
47.37,-16.398
47.42,-28.399
47.62,-24.486
47.8,-14.183
48.06,-19.636
48.26,-21.828
48.49,-19.57
48.72,-26.969
48.92,-24.002
49.15,-24.271
49.38,-26.553
49.59,-22.921
50.01,-21.264
50.26,-29.364
50.9,-30.967
51.09,-31.36
51.3,-22.494
51.53,-29.465
51.77,-28.017
52.2,-30.874
52.63,-22.626
52.88,-19.512
53.28,-11.64
53.47,-9.3456
53.62,-20.558
53.95,-31.569
54.4,-22.69
54.68,-28.754
54.86,-20.49
56.53,-17.758
57.46,-22.962
58.57,-21.019
58.82,-20.951
59.05,-27.208
59.47,-18.636
59.9,-26.886
60.01,-17.212
61.13,-31.649
61.26,-19.08
61.56,-19.144
61.68,-13.585
62.02,-29.395
62.2,-17.729
62.61,-8.2535
62.89,-15.796
63.1,-18.808
65.82,-35.207
65.94,-15.977
66.03,-8.9743
66.26,-15.986
66.47,-21.403
66.68,-23.536
66.89,-8.0008
67.14,-21.669
67.32,-24.679
67.53,-20.518
67.72,-2.6277
68.04,-19.639
68.17,-11.489
68.32,-10.193
68.48,-22.928
68.59,-17.101
68.76,-26.805
68.87,-21.289
69.02,-17.214
69.15,-13.78
69.3,-21.022
69.42,-12.731
69.59,-22.05
69.7,-21.488
69.84,-15.214
69.97,-13.557
70.13,-24.087
70.24,-3.7782
70.7,-20.726
70.93,-34.199
71.03,-19.636
71.62,-21.766
71.7,-17.819
71.79,-17.827
71.87,-7.5171
72.29,-20.586
72.46,-21.133
72.53,-20.379
72.68,-7.3926
73.1,-17.762
73.28,-11.136
73.36,-11.574
73.46,-11.716
73.55,-12.406
73.72,-9.5231
73.92,-12.694
74.09,-15.537
74.31,-2.9147
74.49,-14.5
74.66,-12.28
74.83,-14.043
74.9,-16.42
74.97,-10.087
75.04,-0.086311
77.7,-26.124
84.32,-20.351
84.54,-24.9
84.78,-22.165
84.99,-27.07
85.21,-21.127
85.63,-20.479
85.86,-10.734
86.06,-12.445
86.25,-13.36
86.35,-13.537
86.44,-10.508
86.54,-13.172
86.85,-28.26
87.03,-24.956
87.2,-26.974
87.42,-28.982
87.83,-13.845
88.11,-27.581
88.18,-13.985
88.28,-14.275
89.17,-27.3
89.6,-19.331
89.86,-24.138
89.96,-23.668
90.05,-16.09
90.36,-28.539
90.5,-18.058
90.75,-29.877
90.81,-18.428
90.93,-17.195
91.66,-23.181
91.87,-10.319
92.11,-34.364
92.3,-19.749
92.51,-29.592
92.68,-20.942
92.96,-32.854
93.18,-20.348
93.38,-14.181
93.61,-10.088
93.84,-15.48
94.07,-7.8988
97.31,-34.391
98.16,-37.245
98.82,-20.031
99.03,-34.703
99.94,-35.423
101.96,-18.961
105.52,-34.267
106.64,-20.112
106.85,-25.558
111.31,-12.165
111.67,-18.562
111.85,-15.147
112.03,-28.151
112.17,-24.72
112.31,-15.386
112.63,-18.459
112.79,-12.415
112.98,-25.093
113.12,-21.805
113.29,-13.081
113.59,-18.803
113.79,-13.97
114.01,-29.513
114.11,-10.284
114.31,-11.723
114.61,-24.402
114.76,-14.807
114.94,-27.178
115.08,-21.983
115.24,-15.997
115.41,-25.619
115.58,-20.984
115.72,-12.69
116.04,-17.623
116.2,-18.697
116.35,-20.936
116.48,-29.301
116.63,-14.825
116.8,-22.647
116.91,-15.914
117.09,-13.135
117.26,-23.588
117.4,-18.494
117.73,-18.015
118.03,-10.011
118.23,-26.491
118.37,-18.318
118.69,-12.758
118.85,-23.351
118.99,-18.318
119.16,-26.892
119.29,-15.513
119.45,-31.005
119.58,-14.376
119.76,-25.614
119.84,-8.1296
120.55,-30.061
120.78,-15.66
120.99,-13.901
121.22,-13.87
121.42,-10.339
122.49,-17.243
122.7,-23.445
122.86,-30.18
122.98,-14.844
123.15,-27.166
123.29,-21.611
123.42,-16.443
123.72,-23.022
123.84,-12.319
124.14,-17.589
124.29,-14.031
124.55,-21.579
124.74,-24.172
124.97,-14.12
125.15,-15.328
125.43,-22.016
125.59,-23.323
125.87,-24.647
126.01,-14.512
126.32,-28.791
126.45,-16.742
126.61,-30.379
126.73,-35.299
126.86,-20.018
127.12,-31.489
127.25,-7.6985
127.54,-22.026
127.71,-15.742
127.99,-25.639
128.14,-29.012
128.28,-26.933
128.44,-28.172
128.54,-11.617
128.82,-29.065
128.96,-31.39
129.11,-18.933
129.4,-12.013
129.58,-28.413
129.77,-26.666
129.89,-31.907
130.02,-20.454
130.14,-25.155
130.27,-11.807
130.87,-16.1
131.11,-29.156
131.26,-10.804
131.49,-9.6566
131.7,-8.909
132.38,-19.51
132.71,-9.9834
132.95,-21.714
133.15,-30.902
133.31,-13.466
133.52,-8.6533
134.07,-13.679
134.29,-10.709
134.71,-35.549
