t_onset,int_onset
0.0,-74.746
0.11,-26.598
0.16,-25.301
1.07,-0.086311
2.1,-11.494
7.24,-39.063
7.92,-39.992
8.67,-36.434
13.39,-34.281
14.22,-39.654
15.0,-34.981
15.83,-32.182
16.64,-32.334
17.43,-33.583
18.22,-27.269
19.0,-28.704
19.8,-22.127
20.64,-38.29
21.43,-36.312
22.19,-36.923
22.98,-37.782
23.73,-34.996
24.51,-33.126
24.7,-12.022
24.82,-11.304
24.92,-8.6468
25.27,-12.207
25.66,-11.714
26.13,-32.226
26.91,-30.086
27.68,-40.942
28.42,-16.724
28.63,-18.611
28.84,-14.598
29.01,-6.2543
29.98,-35.085
30.78,-20.904
30.97,-18.153
31.11,-26.666
31.36,-15.234
31.52,-21.494
31.71,-17.869
31.91,-10.764
32.11,-10.753
33.08,-36.417
33.86,-40.68
35.17,-17.621
35.41,-11.681
35.97,-37.44
36.17,-34.419
36.95,-38.805
37.72,-37.264
38.43,-33.395
38.53,-36.849
39.33,-37.559
40.09,-32.291
40.94,-40.913
41.71,-36.226
42.51,-35.376
43.23,-34.921
44.1,-33.853
44.85,-34.66
45.7,-34.419
46.48,-35.116
47.29,-30.6
48.06,-17.707
48.51,-39.111
48.67,-13.636
49.11,-38.465
49.26,-13.412
49.49,-24.284
49.7,-30.736
49.9,-13.041
50.12,-26.135
50.48,-9.426
51.07,-39.087
51.27,-34.364
51.39,-44.553
52.04,-27.405
52.3,-24.789
52.79,-31.409
53.05,-36.739
53.58,-31.782
54.36,-33.37
55.15,-31.854
55.9,-30.396
56.7,-29.746
57.49,-34.617
58.29,-33.345
59.86,-41.746
60.6,-21.93
61.19,-17.202
61.46,-29.294
61.67,-40.883
61.81,-18.166
62.06,-28.476
62.38,-19.48
62.63,-30.476
62.83,-35.237
62.96,-32.302
63.15,-29.649
63.29,-33.905
63.39,-16.845
63.77,-29.02
63.92,-33.187
64.18,-26.969
64.33,-29.657
64.6,-25.538
64.73,-33.15
64.86,-21.447
65.33,-21.776
65.48,-29.869
65.63,-30.645
65.75,-29.08
66.11,-38.782
66.25,-40.152
66.39,-31.062
66.51,-21.74
66.76,-27.806
66.9,-31.273
67.14,-32.001
67.28,-35.581
67.41,-31.907
67.53,-34.037
67.64,-27.664
67.89,-31.589
68.02,-35.47
68.17,-34.35
68.28,-37.187
68.39,-28.871
68.53,-37.035
68.67,-38.465
68.81,-37.823
68.93,-29.08
69.19,-29.738
69.32,-27.148
69.46,-33.432
69.57,-23.819
69.69,-26.002
69.81,-24.752
69.97,-28.568
70.1,-34.489
70.19,-27.288
70.31,-20.22
70.45,-28.596
70.58,-28.434
70.69,-19.837
70.82,-26.397
70.92,-12.847
71.41,-14.436
71.61,-25.659
71.74,-32.043
71.86,-30.103
72.17,-32.204
72.33,-33.395
72.46,-30.326
72.57,-26.189
72.76,-40.152
72.95,-31.043
73.11,-33.971
73.23,-35.71
73.35,-28.111
73.51,-35.84
73.63,-29.811
73.75,-24.58
73.9,-31.629
74.0,-31.138
74.13,-27.38
74.29,-34.364
74.4,-31.351
74.52,-19.751
74.69,-24.219
74.83,-31.39
74.94,-27.172
75.06,-19.798
75.2,-29.746
75.31,-19.989
75.43,-20.222
75.57,-27.411
75.69,-21.96
75.8,-17.632
75.93,-21.279
76.09,-17.583
76.3,-26.124
76.39,-20.561
76.5,-25.498
76.61,-25.97
76.7,-24.513
76.81,-24.189
76.91,-23.453
77.06,-17.513
77.25,-16.917
77.43,-16.845
77.58,-15.883
77.8,-23.358
77.89,-27.767
77.99,-24.495
78.07,-24.775
78.17,-25.726
78.33,-21.63
78.51,-19.48
78.7,-16.132
78.9,-17.109
79.06,-17.577
79.27,-25.022
79.43,-25.944
79.61,-27.518
79.7,-25.619
79.81,-26.081
79.96,-21.834
80.15,-15.562
80.28,-22.188
80.42,-26.939
80.52,-20.179
80.71,-19.57
80.85,-27.208
81.06,-23.158
81.25,-15.188
81.47,-27.263
81.53,-26.162
81.63,-22.402
81.79,-15.265
81.98,-16.583
82.18,-21.341
82.28,-25.05
82.45,-24.854
82.54,-30.645
82.62,-25.364
82.74,-28.504
82.9,-20.692
83.09,-19.621
83.28,-17.037
83.46,-17.867
83.66,-27.306
83.74,-23.815
83.83,-22.529
83.92,-24.384
84.01,-28.754
84.1,-29.209
84.18,-22.487
84.34,-15.576
84.54,-10.833
84.72,-16.598
84.89,-12.71
85.08,-24.349
85.17,-24.198
85.26,-32.324
85.4,-19.984
85.51,-27.511
85.61,-21.933
85.77,-25.315
85.95,-16.185
86.14,-28.343
86.22,-24.789
86.31,-19.626
86.52,-31.927
86.6,-24.67
86.7,-20.939
86.83,-27.964
87.04,-20.103
87.31,-27.76
87.41,-20.165
87.56,-20.496
87.67,-20.465
87.79,-21.079
87.98,-30.061
88.15,-25.896
88.27,-31.341
88.34,-24.526
88.44,-24.31
88.52,-28.901
88.7,-33.199
88.78,-22.392
88.88,-27.046
89.03,-27.318
89.18,-26.162
89.41,-28.302
89.49,-25.478
89.68,-27.722
89.76,-29.681
89.92,-31.98
90.0,-25.649
90.14,-25.818
90.35,-22.223
90.47,-18.629
90.65,-14.621
90.92,-21.811
91.03,-26.655
91.11,-20.992
91.2,-30.773
91.28,-26.397
91.37,-28.07
91.52,-25.359
91.62,-16.096
91.73,-27.288
91.9,-17.044
92.07,-22.611
92.21,-23.464
92.3,-22.825
92.44,-21.759
92.56,-27.562
92.64,-26.146
92.75,-13.727
92.9,-29.148
93.0,-28.364
93.08,-25.875
93.16,-19.829
93.33,-16.486
93.51,-28.448
93.62,-28.364
93.71,-28.835
93.78,-15.285
93.91,-33.235
93.96,-24.424
94.07,-9.0056
94.24,-23.433
94.33,-20.499
94.42,-30.052
94.5,-24.84
94.6,-26.793
94.74,-11.545
95.09,-28.165
95.18,-20.34
95.37,-30.396
95.45,-26.319
95.53,-20.042
95.64,-25.06
95.71,-27.806
95.83,-27.393
95.94,-27.884
96.01,-24.942
96.14,-14.888
96.32,-18.07
96.52,-28.504
96.67,-18.017
96.86,-32.269
97.0,-23.656
97.11,-31.619
97.21,-28.462
97.3,-32.434
97.35,-16.728
97.46,-30.44
97.56,-26.447
97.64,-35.207
97.7,-25.834
97.78,-21.557
97.88,-29.426
97.96,-22.023
98.04,-22.427
98.14,-26.033
98.25,-27.871
98.38,-28.497
98.44,-21.31
98.62,-21.567
98.75,-18.327
98.93,-18.281
99.14,-15.164
99.32,-24.189
99.43,-29.505
99.48,-18.415
99.6,-25.746
99.69,-28.589
99.79,-33.223
99.84,-18.971
100.04,-28.302
100.12,-28.05
100.2,-14.896
100.33,-32.878
100.42,-28.596
100.51,-31.282
100.58,-26.576
100.68,-26.189
100.78,-34.037
100.85,-25.695
100.94,-28.849
101.04,-23.981
101.11,-21.176
101.22,-24.803
101.3,-24.548
101.36,-27.937
101.45,-28.226
101.56,-22.593
101.66,-20.16
101.82,-17.758
102.0,-35.939
102.07,-29.576
102.18,-27.01
102.26,-26.869
102.34,-21.897
102.45,-24.956
102.55,-28.871
102.64,-23.556
102.7,-23.2
102.91,-28.131
102.99,-26.194
103.08,-15.784
103.21,-32.843
103.29,-25.122
103.38,-32.334
103.45,-25.305
103.64,-26.781
103.71,-24.989
103.9,-21.976
103.97,-22.165
104.14,-28.03
104.28,-25.938
104.39,-23.433
104.48,-19.485
104.66,-13.617
104.93,-34.254
105.03,-26.547
105.12,-32.995
105.17,-20.499
105.37,-23.033
105.48,-26.576
105.56,-26.199
105.74,-21.659
105.85,-31.1
105.9,-21.491
106.02,-29.86
106.11,-25.423
106.2,-30.547
106.28,-20.775
106.47,-28.74
106.54,-28.696
106.63,-29.027
106.73,-20.839
106.81,-24.707
106.97,-25.659
107.14,-25.233
107.24,-28.49
107.35,-19.994
107.52,-18.634
107.72,-39.378
107.78,-27.613
107.89,-27.838
107.98,-26.672
108.05,-17.46
108.25,-29.387
108.41,-18.528
108.62,-31.792
108.69,-26.576
108.78,-17.307
108.87,-23.616
108.99,-33.736
109.07,-26.424
109.13,-20.395
109.23,-31.005
109.33,-28.42
109.41,-26.816
109.48,-19.304
109.58,-29.927
109.67,-28.07
109.76,-29.762
109.83,-17.577
110.02,-27.625
110.1,-29.952
110.17,-26.564
110.27,-30.764
110.36,-25.751
110.6,-28.385
110.71,-31.052
110.8,-28.378
110.88,-24.336
110.96,-28.747
111.06,-29.263
111.14,-32.478
111.2,-21.72
111.29,-28.441
111.44,-27.349
111.53,-21.064
111.72,-28.07
111.93,-12.709
112.09,-21.529
112.22,-24.38
112.36,-25.558
112.57,-19.171
112.72,-12.247
113.08,-11.774
113.45,-15.172
113.69,-26.071
113.82,-26.718
113.94,-29.592
114.05,-23.685
114.17,-29.442
114.27,-23.819
114.39,-22.737
114.51,-20.485
114.65,-25.731
114.75,-25.189
114.87,-19.171
114.99,-24.775
115.09,-26.828
115.33,-27.399
115.46,-28.199
115.57,-31.579
115.67,-26.857
115.95,-28.104
116.11,-30.583
116.29,-38.51
116.5,-28.711
116.63,-22.188
116.76,-24.998
117.01,-30.773
117.14,-30.609
117.22,-32.854
117.33,-22.288
117.48,-25.912
117.59,-31.938
117.7,-24.849
117.81,-26.474
117.9,-23.844
118.05,-30.266
118.18,-35.116
118.29,-28.07
118.41,-24.011
118.53,-27.13
118.79,-31.886
118.93,-21.913
119.1,-29.465
119.31,-27.619
119.44,-31.109
119.57,-30.529
119.7,-30.565
119.8,-29.852
119.92,-25.409
120.01,-29.005
120.14,-19.583
120.29,-25.578
120.39,-29.317
120.49,-21.151
120.62,-29.977
120.71,-21.785
120.94,-23.737
121.07,-24.091
121.18,-19.428
121.31,-27.518
121.4,-25.736
121.53,-32.59
121.69,-16.662
121.88,-23.705
122.11,-24.817
122.23,-22.35
122.36,-28.044
122.48,-29.877
122.6,-25.06
122.7,-22.117
122.83,-25.027
122.95,-19.309
123.11,-27.964
123.19,-26.655
123.29,-20.986
123.44,-26.325
123.54,-30.353
123.66,-29.721
123.78,-27.858
123.88,-25.423
123.99,-22.003
124.14,-31.128
124.25,-26.793
124.38,-29.171
124.5,-28.315
124.61,-25.705
124.72,-22.385
124.87,-32.001
124.97,-28.908
125.08,-21.028
125.22,-32.901
125.32,-28.104
125.45,-18.248
125.77,-15.263
126.16,-15.748
126.55,-8.2104
126.93,-22.788
