t_onset,int_onset
0.0,-46.502
0.92,-17.442
1.86,-18.796
25.61,-46.729
28.07,-43.99
28.58,-22.483
28.84,-25.528
29.06,-19.123
29.31,-14.211
29.57,-23.405
29.8,-23.312
30.03,-20.801
30.27,-13.79
30.54,-24.306
30.74,-24.821
30.89,-26.604
31.07,-26.347
31.23,-27.613
31.38,-28.172
31.54,-26.77
31.72,-25.726
31.86,-21.064
32.04,-27.645
32.19,-17.975
32.34,-28.886
32.51,-23.778
32.68,-22.288
32.83,-30.736
32.97,-26.172
33.13,-24.241
33.27,-23.12
33.41,-12.951
33.64,-12.788
33.77,-22.788
33.88,-24.562
34.11,-23.056
34.36,-22.977
34.59,-13.007
34.74,-21.618
34.85,-26.385
35.07,-24.371
35.33,-30.856
35.55,-11.768
35.76,-26.028
36.0,-24.909
36.24,-20.409
36.48,-22.243
36.69,-10.92
36.92,-21.727
37.14,-13.208
37.35,-2.9526
37.62,-25.675
37.85,-27.455
38.02,-3.4858
38.29,-26.898
38.76,-10.682
38.89,-9.4985
39.07,-38.355
44.6,-39.654
47.15,-49.325
48.07,-46.065
49.67,-49.721
52.62,-48.798
52.86,-29.325
52.91,-28.857
53.13,-46.615
53.23,-37.948
53.38,-33.162
53.63,-35.025
53.87,-30.044
54.17,-37.927
54.3,-48.371
54.39,-23.457
56.4,-46.012
56.66,-19.467
56.98,-42.526
57.18,-21.381
59.23,-39.705
59.47,-33.8
60.44,-42.705
61.12,-39.886
61.86,-36.739
63.08,-20.986
63.2,-20.141
63.3,-21.4
64.59,-34.574
64.86,-22.832
65.12,-27.318
65.36,-19.674
65.59,-21.188
65.84,-37.969
66.1,-27.028
66.62,-26.363
66.89,-30.283
67.13,-21.139
67.61,-17.565
67.9,-39.731
68.13,-28.151
68.6,-23.77
68.86,-28.219
69.1,-22.597
69.34,-13.22
69.57,-14.73
69.84,-21.224
70.05,-21.16
70.18,-19.889
70.33,-21.453
70.56,-18.501
70.81,-24.354
70.96,-20.634
71.09,-18.555
71.32,-18.789
71.54,-22.452
71.69,-17.973
71.82,-21.106
72.04,-18.257
72.28,-18.072
72.44,-17.26
72.57,-23.2
72.81,-16.248
73.04,-21.419
73.25,-34.158
73.33,-20.042
73.54,-14.269
73.82,-16.895
74.32,-19.214
74.58,-15.234
74.86,-44.78
75.05,-21.993
75.31,-7.4982
75.8,-5.8225
76.37,-23.464
76.92,-27.411
77.2,-37.42
77.34,-36.452
77.43,-20.343
77.63,-40.343
77.76,-41.586
77.91,-17.674
78.09,-34.145
78.23,-47.575
78.39,-17.965
78.95,-20.493
79.47,-11.5
80.01,-32.489
80.26,-43.5
80.38,-31.782
80.51,-16.956
80.99,-19.5
81.22,-40.652
81.31,-42.316
81.48,-15.907
81.94,-4.3106
82.73,-24.928
82.9,-36.72
83.06,-27.537
83.25,-40.071
83.39,-27.728
83.57,-23.584
83.81,-36.757
84.02,-49.171
84.25,-42.888
84.46,-48.03
84.67,-33.621
84.84,-32.033
85.02,-19.881
85.22,-32.097
85.47,-35.176
85.66,-39.087
85.79,-27.251
85.92,-35.939
86.0,-27.442
86.07,-34.531
86.15,-26.491
86.22,-40.652
86.29,-29.02
86.37,-33.066
86.44,-44.872
86.51,-32.808
86.58,-33.905
86.66,-31.429
86.79,-31.449
86.86,-36.558
86.95,-37.885
87.02,-38.16
87.1,-44.643
87.15,-31.282
87.31,-37.559
87.4,-44.872
87.47,-39.087
87.54,-38.51
87.64,-39.679
87.69,-35.677
87.78,-31.917
87.86,-33.187
87.93,-29.665
88.0,-31.4
88.07,-39.329
88.14,-35.502
88.23,-34.517
88.3,-39.452
88.39,-35.299
88.53,-34.336
88.6,-39.731
88.66,-34.364
88.74,-36.26
88.83,-32.924
88.88,-32.995
88.96,-42.925
89.03,-44.872
89.1,-34.281
89.19,-46.615
89.26,-37.499
