t_onset,int_onset
0.0,-29.403
0.77,-0.95565
1.62,-1.7236
11.0,-3.3359
12.43,-23.689
12.89,-29.133
13.35,-30.061
13.59,-34.746
13.8,-23.664
14.28,-25.588
14.7,-27.184
14.96,-32.367
15.19,-24.881
15.64,-23.62
16.1,-20.291
16.51,-20.274
16.73,-3.5395
16.98,-9.8481
17.42,-2.5527
17.68,-13.047
18.51,-20.101
26.21,-22.131
26.63,-8.7493
27.09,-14.147
27.59,-33.358
27.87,-18.647
28.25,-31.865
28.78,-20.244
34.03,-33.931
34.4,-26.491
34.93,-27.944
35.06,-29.697
35.2,-19.894
35.34,-26.81
35.45,-32.693
35.61,-22.774
35.74,-21.769
35.91,-25.379
36.03,-27.214
36.18,-27.355
36.28,-23.693
36.42,-27.924
36.55,-33.432
36.68,-27.67
36.81,-24.428
36.97,-35.486
37.09,-35.131
37.23,-27.275
37.58,-20.672
37.76,-22.392
37.87,-30.353
37.99,-20.804
38.14,-29.301
38.24,-23.889
38.38,-23.624
38.52,-32.545
38.63,-20.796
38.8,-25.409
38.91,-24.288
39.05,-24.28
39.09,-26.81
39.19,-19.641
39.42,-19.8
39.57,-21.23
39.83,-22.925
39.96,-20.907
40.12,-26.927
40.24,-28.378
40.38,-31.138
40.64,-33.432
40.75,-21.854
41.02,-32.172
41.15,-28.057
41.3,-29.918
41.54,-25.756
41.68,-27.052
41.81,-27.786
41.95,-26.939
42.06,-25.199
42.21,-26.632
42.34,-21.157
42.57,-21.943
42.69,-23.235
42.95,-19.495
43.08,-21.94
43.24,-23.948
43.35,-20.471
43.46,-18.06
43.59,-1.3025
43.85,-14.677
43.99,-20.743
44.12,-20.42
44.26,-13.355
44.38,-8.5158
44.51,-8.3237
44.63,-6.6573
44.76,-8.5427
44.89,-11.974
45.01,-10.801
45.14,-9.9658
45.27,-10.88
45.4,-9.5988
45.53,-12.853
45.64,-5.7811
45.78,-2.2607
46.17,-0.086311
46.59,-18.266
46.86,-8.1391
47.15,-9.68
47.37,-20.717
47.55,-23.059
47.75,-27.154
47.93,-21.795
48.13,-14.911
48.33,-18.457
48.51,-16.525
48.69,-14.189
48.88,-2.1676
49.27,-1.9274
49.67,-16.307
