t_onset,int_onset
0.0,-34.66
0.82,-8.135
1.69,-7.8529
1.74,-11.132
2.62,-17.682
2.82,-23.524
3.0,-20.404
3.16,-22.329
3.4,-22.127
3.75,-10.353
4.19,-21.344
4.55,-9.5279
4.96,-19.641
5.31,-10.28
5.75,-19.073
6.1,-8.6103
6.56,-26.452
6.9,-9.401
7.34,-26.303
7.65,-11.322
8.46,-8.5222
8.91,-21.808
9.2,-12.281
9.7,-33.697
10.04,-12.678
10.52,-29.489
10.84,-9.6695
11.32,-27.806
11.66,-10.105
12.46,-10.563
13.24,-11.341
13.7,-25.022
14.04,-11.097
14.52,-30.476
14.85,-11.965
15.32,-24.424
15.65,-14.035
16.09,-29.171
16.23,-6.3408
16.43,-3.0247
17.04,-28.42
17.22,-32.636
17.39,-24.598
17.6,-25.281
17.95,-16.578
18.18,-24.989
18.35,-9.086
18.58,-21.884
18.75,-18.968
18.91,-8.9208
19.12,-20.379
19.31,-21.35
19.51,-23.762
19.61,-23.219
19.71,-15.442
19.82,-20.496
19.88,-13.978
20.26,-21.17
20.45,-10.554
20.68,-26.581
20.86,-26.525
21.03,-22.951
21.14,-24.193
21.22,-16.433
21.31,-22.347
21.37,-9.6212
21.76,-23.84
21.91,-8.9527
22.13,-25.252
22.34,-29.632
22.5,-30.565
22.59,-22.951
22.7,-21.022
22.77,-22.382
22.88,-14.094
23.15,-18.316
23.26,-16.134
23.52,-22.05
23.63,-13.481
23.9,-15.996
24.04,-16.406
24.2,-25.438
24.29,-24.942
24.4,-13.542
24.6,-28.908
24.76,-18.305
24.95,-15.483
25.15,-21.397
25.39,-25.384
25.51,-18.789
25.62,-22.77
25.83,-22.654
25.91,-21.437
26.06,-9.3192
26.28,-20.966
26.45,-22.476
26.61,-8.0965
26.82,-20.109
27.0,-6.6459
27.38,-12.751
27.54,-25.98
27.71,-22.526
28.0,-20.697
28.1,-13.006
28.29,-14.577
28.41,-6.7134
29.23,-23.2
29.49,-30.547
29.61,-19.847
29.8,-12.883
29.89,-12.671
29.95,-2.1755
30.36,-16.279
30.55,-28.532
30.73,-19.695
30.91,-6.5068
31.35,-17.191
31.52,-7.721
31.89,-11.547
32.17,-17.472
32.42,-5.6883
32.82,-14.806
32.99,-11.524
33.19,-17.788
33.37,-8.0878
33.55,-16.728
33.68,-11.706
33.81,-11.518
33.95,-7.3037
34.5,-9.6728
34.88,-10.342
35.09,-15.784
35.23,-21.391
35.3,-16.646
35.38,-19.525
35.45,-13.31
35.52,-14.291
35.62,-20.05
35.75,-15.33
35.83,-9.5653
35.94,-2.4642
36.01,-4.6421
36.35,-9.602
36.65,-6.7924
36.92,-9.6237
37.12,-19.344
37.34,-17.346
37.5,-8.3064
37.68,-7.0816
37.85,-6.5265
38.15,-16.81
38.43,-8.6569
38.64,-4.3669
39.08,-11.871
39.3,-10.206
39.49,-11.831
39.77,-11.7
40.0,-18.087
40.1,-2.5165
40.37,-26.898
40.59,-20.969
40.74,-15.511
41.1,-21.815
41.24,-4.006
41.6,-11.064
41.83,-14.401
42.02,-11.634
42.22,-16.038
42.52,-3.659
43.04,-14.893
43.16,-26.469
43.27,-17.315
43.62,-6.4593
44.04,-21.656
44.16,-22.295
44.25,-13.832
44.36,-6.7623
44.51,-8.842
44.75,-12.593
44.87,-15.796
44.96,-9.8448
45.1,-5.1905
45.41,-21.772
45.5,-18.327
45.77,-1.9952
46.09,-15.791
46.28,-17.795
46.54,-2.7418
46.96,-13.114
47.13,-6.5198
47.33,-7.5291
47.53,-10.697
47.59,-7.6172
47.69,-5.3874
51.35,-31.519
51.89,-22.854
52.1,-22.977
52.68,-21.491
52.9,-25.199
53.41,-23.952
53.63,-25.34
54.21,-21.554
54.44,-27.239
54.81,-33.419
55.03,-27.263
55.21,-24.508
55.79,-19.762
58.06,-28.124
58.72,-28.568
59.82,-19.918
60.16,-28.653
62.25,-30.664
62.45,-20.401
62.52,-5.7987
62.63,-5.498
62.73,-10.003
62.88,-9.7148
62.95,-7.0279
63.05,-6.6916
63.36,-7.4188
63.77,-24.258
63.96,-25.155
64.14,-19.261
64.34,-14.479
64.52,-21.656
64.7,-24.84
64.91,-12.833
65.08,-18.483
65.19,-23.79
65.24,-12.754
65.47,-26.776
65.63,-20.395
65.8,-11.656
66.01,-23.644
66.2,-17.517
66.39,-15.227
66.57,-23.15
66.69,-20.296
66.78,-16.075
66.99,-26.227
67.15,-19.507
67.34,-12.037
67.55,-26.358
67.74,-21.785
67.9,-12.589
68.1,-22.229
68.19,-21.36
68.28,-13.661
68.48,-21.447
68.66,-26.162
68.83,-10.484
69.04,-26.758
69.23,-14.618
69.42,-20.225
69.54,-27.07
69.71,-19.023
69.8,-7.0649
70.0,-25.175
70.16,-17.326
70.33,-14.019
70.53,-18.181
70.72,-22.212
70.91,-12.832
71.09,-19.28
71.17,-23.504
71.23,-10.609
71.48,-21.95
71.64,-21.279
71.81,-9.9792
72.04,-26.424
72.21,-15.178
72.39,-11.311
72.69,-16.002
72.78,-6.6939
73.14,-20.198
73.32,-8.7515
73.54,-18.357
73.72,-15.969
73.9,-6.9232
74.29,-20.732
74.48,-13.381
74.65,-10.392
74.83,-15.146
75.01,-16.34
75.19,-13.778
75.39,-8.4735
75.75,-5.9609
76.16,-18.636
76.34,-13.674
76.52,-9.3409
76.71,-24.821
76.9,-19.229
77.0,-18.58
77.07,-20.133
77.16,-14.291
77.26,-17.827
77.4,-2.3693
77.79,-3.4412
78.19,-11.209
78.35,-17.42
78.56,-14.602
78.71,-12.039
78.88,-2.5612
79.24,-0.27166
79.63,-9.6631
79.76,-10.897
79.96,-8.7689
80.32,-10.903
80.53,-17.497
80.63,-11.713
80.77,-20.288
80.87,-18.983
81.0,-5.8974
81.12,-7.6204
81.23,-4.2321
81.58,-4.1032
81.81,-22.895
81.94,-15.969
82.12,-11.643
82.3,-8.0837
82.49,-21.821
82.68,-17.792
82.86,-22.284
82.96,-23.067
83.03,-18.999
83.17,-0.68674
83.56,-2.5388
83.95,-12.101
84.12,-11.399
84.3,-22.49
84.47,-13.272
84.66,-1.1963
85.02,-1.4977
85.4,-9.6655
85.6,-17.315
85.7,-10.443
85.98,-17.638
86.06,-15.595
86.14,-19.166
86.23,-15.556
86.31,-12.752
86.52,-17.35
86.62,-8.7951
86.86,-5.5431
87.05,-6.7652
87.25,-27.606
87.39,-6.108
87.6,-18.087
87.68,-9.2183
87.94,-22.182
88.08,-12.384
88.28,-18.629
88.34,-9.4386
88.45,-7.0661
88.63,-17.311
88.79,-5.2171
89.01,-21.5
89.1,-18.07
89.16,-18.07
89.32,-17.408
89.51,-23.48
89.6,-24.84
89.69,-14.953
89.86,-9.2836
90.04,-14.618
90.23,-8.8589
90.51,-25.715
90.78,-22.462
90.93,-11.057
91.07,-12.72
91.27,-5.4126
91.47,-27.082
91.56,-29.095
91.64,-11.884
91.93,-24.872
92.01,-10.329
92.14,-14.851
92.25,-10.066
92.37,-13.483
92.5,-10.594
92.61,-13.543
92.71,-6.836
92.84,-6.9881
92.97,-15.208
93.08,-8.6139
93.22,-14.808
93.32,-2.2438
93.44,-7.2614
93.55,-9.1003
93.79,-13.417
93.92,-15.86
94.13,-5.0358
94.29,-10.142
94.37,-7.2169
94.5,-10.977
94.62,-10.398
94.8,-4.5342
95.1,-14.251
95.19,-7.3833
95.37,-10.246
95.55,-9.4906
95.71,-8.9773
95.92,-21.63
96.05,-5.6308
96.47,-19.91
96.62,-29.649
96.73,-25.71
96.78,-2.2531
97.29,-26.243
97.37,-23.143
97.52,-1.2481
97.74,-10.477
97.92,-5.9126
97.99,-0.086311
98.09,-1.9616
