t_onset,int_onset
0.0,-30.921
0.14,-36.243
0.21,-33.997
33.91,-45.301
40.5,-15.544
41.42,-17.448
42.32,-17.416
45.41,-38.6
47.05,-41.151
48.69,-36.979
48.92,-51.033
50.42,-45.751
76.06,-52.139
76.21,-32.236
76.35,-39.553
76.45,-24.947
76.63,-30.396
76.76,-43.782
76.88,-19.54
77.04,-28.003
77.18,-43.421
77.33,-24.757
77.45,-25.065
77.62,-47.325
77.75,-21.409
77.91,-26.243
78.07,-48.798
78.18,-24.784
78.31,-25.008
78.61,-19.634
79.0,-14.544
79.43,-13.311
87.32,-36.594
89.04,-33.984
90.77,-48.945
92.53,-49.325
94.23,-46.172
95.93,-49.02
97.65,-47.325
99.37,-49.481
100.18,-40.018
100.37,-14.857
100.6,-14.311
100.8,-19.754
101.0,-21.35
101.2,-18.32
101.43,-29.24
101.65,-31.166
103.1,-11.006
103.54,-7.6959
107.91,-50.484
109.65,-45.907
111.33,-45.498
113.02,-42.01
113.82,-36.849
114.7,-43.037
116.38,-45.855
118.02,-15.549
118.49,-28.864
118.71,-28.997
118.95,-13.22
119.39,-29.787
119.81,-11.476
120.24,-32.445
120.47,-24.464
120.72,-16.185
121.15,-31.844
121.58,-14.65
122.04,-29.576
122.23,-25.553
122.46,-14.169
122.89,-29.811
123.29,-16.886
123.71,-14.138
124.13,-8.542
124.46,-46.502
125.03,-22.767
125.26,-31.69
125.36,-31.865
125.46,-15.616
125.66,-29.935
125.76,-35.533
125.89,-26.189
126.05,-27.904
126.18,-35.237
126.28,-14.133
126.46,-29.45
126.59,-41.586
126.73,-29.754
126.88,-33.8
127.02,-47.702
127.13,-17.153
127.29,-27.977
127.43,-43.343
127.56,-26.957
127.7,-30.727
127.84,-40.343
127.97,-15.138
128.12,-27.689
128.29,-40.233
128.4,-24.891
128.55,-26.655
128.71,-50.137
128.82,-17.338
129.12,-43.54
129.27,-25.803
129.4,-28.582
129.56,-44.919
129.69,-19.989
129.97,-54.746
130.14,-18.907
130.52,-12.419
131.35,-44.598
131.77,-25.949
132.13,-10.049
132.6,-27.806
133.0,-2.1731
133.51,-28.639
133.89,-5.9783
134.37,-28.483
134.78,-12.734
135.25,-33.545
135.61,-11.967
136.07,-26.237
136.43,-10.116
136.9,-24.84
137.09,-12.8
137.46,-12.167
137.7,-12.531
141.54,-48.871
141.69,-52.356
142.94,-30.893
143.83,-29.746
144.65,-37.206
145.07,-33.608
145.48,-11.894
146.38,-24.716
146.78,-20.948
147.28,-45.959
147.45,-26.724
147.67,-32.412
147.86,-32.995
148.07,-31.519
148.51,-49.171
148.91,-49.171
149.07,-15.273
149.79,-51.619
149.92,-13.066
150.57,-45.907
150.72,-27.245
150.84,-35.392
150.97,-29.379
151.19,-21.218
151.36,-48.302
151.77,-45.498
151.93,-13.245
152.17,-6.9603
152.63,-45.803
153.73,-24.42
153.97,-18.616
154.06,-8.9438
154.24,-32.478
154.42,-11.799
154.54,-0.30756
160.3,-42.043
160.53,-48.371
161.38,-47.022
163.6,-44.508
166.44,-45.448
167.14,-37.619
167.29,-36.904
167.41,-36.739
167.55,-35.661
