,t0,LZ,dt_LZ,IOI
0.0,0.0,0.026923014640489698,0.0,0.8
4.0,4.0,0.023931568569324175,-0.0007478615177913808,0.8
8.0,8.0,0.02094012249815865,-0.0007478615177913808,0.8
12.0,12.0,0.011965784284662087,-0.002243584553374141,1.3333333333333333
16.0,16.0,0.017948676426993132,0.0014957230355827611,1.0
20.0,20.0,0.017948676426993132,0.0,1.0
24.0,24.0,0.023931568569324175,0.0014957230355827607,0.6666666666666666
28.0,28.0,0.014957230355827609,-0.0022435845533741415,1.0
32.0,32.0,0.023931568569324175,0.0022435845533741415,0.8
36.0,36.0,0.02094012249815865,-0.0007478615177913808,0.8
40.0,40.0,0.017948676426993132,-0.0007478615177913799,0.8
44.0,44.0,0.023931568569324175,0.0014957230355827607,0.5714285714285714
48.0,48.0,0.014957230355827609,-0.0022435845533741415,1.0
52.0,52.0,0.023931568569324175,0.0022435845533741415,0.5
56.0,56.0,0.023931568569324175,0.0,0.8
60.0,60.0,0.014957230355827609,-0.0022435845533741415,0.6666666666666666
64.0,64.0,0.02094012249815865,0.0014957230355827607,1.0
68.0,68.0,0.017948676426993132,-0.0007478615177913799,0.8
72.0,72.0,0.026923014640489698,0.0022435845533741415,0.6666666666666666
76.0,76.0,0.023931568569324175,-0.0007478615177913808,0.8
80.0,80.0,0.017948676426993132,-0.0014957230355827607,0.6666666666666666
84.0,84.0,0.02094012249815865,0.0007478615177913799,0.5714285714285714
88.0,88.0,0.026923014640489698,0.0014957230355827616,0.5
92.0,92.0,0.02094012249815865,-0.0014957230355827616,0.4444444444444444
96.0,96.0,0.023931568569324175,0.0007478615177913808,0.5
100.0,100.0,0.02094012249815865,-0.0007478615177913808,0.5714285714285714
104.0,104.0,0.029914460711655218,0.0022435845533741415,0.4
