,t0,LZ,dt_LZ,IOI
0.0,0.0,0.023931568569324175,0.0,0.6666666666666666
4.0,4.0,0.029914460711655218,0.0014957230355827607,0.36363636363636365
8.0,8.0,0.029914460711655218,0.0,0.36363636363636365
12.0,12.0,0.03290590678282074,0.0007478615177913799,0.26666666666666666
16.0,16.0,0.04487169106748283,0.002991446071165523,0.23529411764705882
20.0,20.0,0.038888798925151784,-0.0014957230355827616,0.25
24.0,24.0,0.035897352853986264,-0.0007478615177913799,0.26666666666666666
28.0,28.0,0.038888798925151784,0.0007478615177913799,0.2
32.0,32.0,0.053846029280979396,0.003739307588956903,0.16666666666666666
36.0,36.0,0.053846029280979396,0.0,0.19047619047619047
40.0,40.0,0.04786313713864835,-0.0014957230355827616,0.21052631578947367
44.0,44.0,0.038888798925151784,-0.0022435845533741415,0.3333333333333333
48.0,48.0,0.04786313713864835,0.0022435845533741415,0.16
52.0,52.0,0.038888798925151784,-0.0022435845533741415,0.19047619047619047
56.0,56.0,0.06282036749447596,0.005982892142331045,0.125
60.0,60.0,0.053846029280979396,-0.0022435845533741415,0.15384615384615385
64.0,64.0,0.035897352853986264,-0.004487169106748283,0.2857142857142857
68.0,68.0,0.008974338213496566,-0.0067307536601224245,4.0
72.0,72.0,0.038888798925151784,0.0074786151779138044,0.26666666666666666
76.0,76.0,0.03290590678282074,-0.0014957230355827616,0.25
80.0,80.0,0.026923014640489698,-0.0014957230355827598,0.4444444444444444
84.0,84.0,0.029914460711655218,0.0007478615177913799,0.36363636363636365
88.0,88.0,0.029914460711655218,0.0,0.5
92.0,92.0,0.035897352853986264,0.0014957230355827616,0.23529411764705882
96.0,96.0,0.056837475352144916,0.005235030624539663,0.17391304347826086
100.0,100.0,0.059828921423310436,0.0007478615177913799,0.15384615384615385
104.0,104.0,0.035897352853986264,-0.005982892142331043,0.2222222222222222
108.0,108.0,0.04487169106748283,0.0022435845533741415,0.2
