,t0,LZ,dt_LZ,IOI
0.0,0.0,0.017948676426993132,0.0,1.0
4.0,4.0,0.026923014640489698,0.0022435845533741415,0.8
8.0,8.0,0.026923014640489698,0.0,0.3076923076923077
12.0,12.0,0.035897352853986264,0.0022435845533741415,0.2857142857142857
16.0,16.0,0.035897352853986264,0.0,0.25
20.0,20.0,0.03290590678282074,-0.0007478615177913817,0.26666666666666666
24.0,24.0,0.038888798925151784,0.0014957230355827616,0.2
28.0,28.0,0.04487169106748283,0.0014957230355827616,0.17391304347826086
32.0,32.0,0.056837475352144916,0.0029914460711655214,0.10526315789473684
36.0,36.0,0.05085458320981387,-0.0014957230355827616,0.21052631578947367
40.0,40.0,0.04487169106748283,-0.0014957230355827598,0.2857142857142857
44.0,44.0,0.03290590678282074,-0.002991446071165523,0.3076923076923077
48.0,48.0,0.017948676426993132,-0.0037393075889569014,1.0
52.0,52.0,0.011965784284662087,-0.0014957230355827611,2.0
56.0,56.0,0.035897352853986264,0.005982892142331045,0.2857142857142857
60.0,60.0,0.029914460711655218,-0.0014957230355827616,0.3333333333333333
64.0,64.0,0.03290590678282074,0.0007478615177913799,0.4
68.0,68.0,0.026923014640489698,-0.0014957230355827598,0.36363636363636365
72.0,72.0,0.035897352853986264,0.0022435845533741415,0.25
76.0,76.0,0.029914460711655218,-0.0014957230355827616,0.5714285714285714
80.0,80.0,0.014957230355827609,-0.0037393075889569022,0.6666666666666666
84.0,84.0,0.0418802449963173,0.006730753660122424,0.16666666666666666
88.0,88.0,0.05085458320981387,0.0022435845533741415,0.14285714285714285
92.0,92.0,0.059828921423310436,0.0022435845533741415,0.13333333333333333
96.0,96.0,0.05085458320981387,-0.0022435845533741415,0.12903225806451613
100.0,100.0,0.035897352853986264,-0.0037393075889569014,0.2857142857142857
