,t0,LZ,CTW
mean,252480.0,0.17456495032844552,0.22259743050620462
0.0,0.0,0.004183582261794414,0.0004299302129161915
4.0,4.0,0.004183582261794414,0.0004299302129161915
8.0,8.0,0.018826120178074866,0.014048963377951116
12.0,12.0,0.014642537916280451,0.010171666881951152
16.0,16.0,0.04392761374884135,0.040903879822302855
20.0,20.0,0.10249776541396316,0.1421653943158985
24.0,24.0,0.04183582261794414,0.08084525937079184
28.0,28.0,0.12969105011562684,0.151133705585322
32.0,32.0,0.058570151665121806,0.05000226356562458
36.0,36.0,0.0878552274976827,0.08801852439970892
40.0,40.0,0.08157985410499108,0.11772379805095877
44.0,44.0,0.1464253791628045,0.17042223887812596
48.0,48.0,0.19662836630433747,0.22946772189979667
52.0,52.0,0.24892314457676765,0.4149598851315786
56.0,56.0,0.04601940487973855,0.03817650514357591
60.0,60.0,0.06484552505781342,0.08702849414069233
64.0,64.0,0.24264777118407604,0.27289597750621786
68.0,68.0,0.1485171702937017,0.1691244922592461
72.0,72.0,0.2782082204093286,0.2985484752497337
76.0,76.0,0.029285075832560903,0.025590109678798142
80.0,80.0,0.004183582261794414,0.0004299302129161915
84.0,84.0,0.004183582261794414,0.0004299302129161915
88.0,88.0,0.09413060089037431,0.10292136211598801
92.0,92.0,0.058570151665121806,0.06373793395236937
96.0,96.0,0.24473956231497324,0.3961570212671969
100.0,100.0,0.11295672106844919,0.14726848001596976
104.0,104.0,0.24892314457676765,0.4523132829748325
108.0,108.0,0.34096195433624477,0.4121442928093489
112.0,112.0,0.5836097255203208,0.6517988137476047
116.0,116.0,0.5041216625462269,0.8328274498323142
120.0,120.0,0.16734329047177657,0.2883923279729587
124.0,124.0,0.03765224035614973,0.03898325369304516
128.0,128.0,0.14015000577011288,0.21446648955411468
132.0,132.0,0.16106791707908494,0.17630129117694956
136.0,136.0,0.012550746785383244,0.006283617811380005
140.0,140.0,0.31376866963458105,0.38102062921173185
144.0,144.0,0.20499553082792632,0.24961745479238492
148.0,148.0,0.1464253791628045,0.19837402455530104
152.0,152.0,0.2886671760638146,0.3991964652330074
156.0,156.0,0.6212619658764705,0.6487957669019698
160.0,160.0,0.6589142062326202,0.6785907713263807
164.0,164.0,0.39325673260867494,0.6069542762058072
