,t0,LZ,CTW
mean,170400.0,0.1953583502605785,0.24761723668247954
0.0,0.0,0.004183582261794414,0.0004299302129161915
4.0,4.0,0.004183582261794414,0.0004299302129161915
8.0,8.0,0.006275373392691622,0.0023849965927226916
12.0,12.0,0.05647836053422459,0.05847151774961564
16.0,16.0,0.08367164523588828,0.09870643372052164
20.0,20.0,0.2656574736239453,0.290951268678589
24.0,24.0,0.11086492993755198,0.13742326992852852
28.0,28.0,0.15479254368639334,0.22811728883781113
32.0,32.0,0.27193284701663695,0.4356095896116758
36.0,36.0,0.24683135344587046,0.27339542202814465
40.0,40.0,0.23428060666048722,0.3767721056439044
44.0,44.0,0.28239180267112296,0.3023463135934981
48.0,48.0,0.48111196010635765,0.6051686695158768
52.0,52.0,0.26984105588573976,0.42154714752794037
56.0,56.0,0.05647836053422459,0.07180422344570618
60.0,60.0,0.0878552274976827,0.13111968153314008
64.0,64.0,0.10668134767575757,0.1738760009013038
68.0,68.0,0.10040597428306595,0.15881101420553542
72.0,72.0,0.10668134767575757,0.109470694396446
76.0,76.0,0.13387463237742125,0.1446802994219237
80.0,80.0,0.02510149357076649,0.024806789321351375
84.0,84.0,0.12550746785383243,0.14049777100768715
88.0,88.0,0.2677492647548425,0.34029646710275163
92.0,92.0,0.3493291188598336,0.5617243270895003
96.0,96.0,0.4915709157608437,0.5437554577031624
100.0,100.0,0.5564164408186572,0.5921816466332692
104.0,104.0,0.45182688427379675,0.5036264898769832
108.0,108.0,0.13805821463921567,0.20487788061600498
