,t0,LZ,CTW
mean,204000.0,0.19933539012079265,0.23540299885606875
0.0,0.0,0.004183582261794414,0.0004299302129161915
4.0,4.0,0.004183582261794414,0.0004299302129161915
8.0,8.0,0.02510149357076649,0.020128566850733606
12.0,12.0,0.03765224035614973,0.03165852239927838
16.0,16.0,0.05229477827243018,0.08887740521163437
20.0,20.0,0.06484552505781342,0.07058396625683928
24.0,24.0,0.12759925898472965,0.16716082674708474
28.0,28.0,0.04811119601063576,0.04967883398721711
32.0,32.0,0.1694350816026738,0.19254341601695377
36.0,36.0,0.11714030333024361,0.1403025006215432
40.0,40.0,0.15060896142459892,0.19034582082482443
44.0,44.0,0.25729030910035644,0.27969816341222353
48.0,48.0,0.3597880745143196,0.4047507570710761
52.0,52.0,0.2970343405874034,0.3467928258348279
56.0,56.0,0.3179522518963755,0.33314022828686024
60.0,60.0,0.2029037396970291,0.3072217461767764
64.0,64.0,0.06484552505781342,0.0689071774443534
68.0,68.0,0.12969105011562684,0.21822863017833488
72.0,72.0,0.13596642350831847,0.15949984648515905
76.0,76.0,0.07948806297409387,0.08423610994834975
80.0,80.0,0.15897612594818775,0.16708849464796102
84.0,84.0,0.22591344213689837,0.27083254067334156
88.0,88.0,0.04183582261794414,0.03981184462041203
92.0,92.0,0.11923209446114082,0.12304136043319744
96.0,96.0,0.22172985987510396,0.2562195606715962
100.0,100.0,0.15270075255549612,0.15650730299116997
104.0,104.0,0.40999106165585264,0.49765938496915224
108.0,108.0,0.4581022576664883,0.49550907627283414
112.0,112.0,0.3074932962418895,0.3399453809875011
116.0,116.0,0.4016238971322638,0.420277764805004
120.0,120.0,0.4016238971322638,0.4579616443195043
124.0,124.0,0.36397165677611404,0.37678560915890313
128.0,128.0,0.46646942219007714,0.5403812122126884
132.0,132.0,0.4016238971322638,0.7070655801631683
