,Name,Duration,Participant,Music_Imp,Dance_Imp,Baile_Level,Guitarra_Level,Step,Artist,CTW,LZ,Assigned_Cat,Rounds,Q1a,Q1b,Q2a,Q2b,Q2c,Q2d,Q2e,Q2f,Q2g,Q2h,Q2i,Q2j,Q3a,Q3b,Q4a,Q4b,Q4c,Q5a,Q5b,Q6a,Q6b,Abs_Av,Perf_Av,SFS,Dance_mode,Music_mode,Palo,LZ,dt_LZ,LZ_avg,dt_LZ_avg,IOI,IOI_avg,p_LZ,p_dt_LZ,p_LZ_avg,p_dt_LZ_avg,p_IOI,p_IOI_avg,g_LZ,g_dt_LZ,g_LZ_avg,g_dt_LZ_avg,g_IOI,g_IOI_avg,p_lag_0,g_lag_0,p_lag_avg,g_lag_avg,annot_frac,number,Condition,Pair
1409,P9_D5_G4_M6_R1_T1,3.0,P9,MC,DC,Z3,A1,14.1,P,,0.044846029280979346,,1.0,4,5,4,6,6,6,5,6,5.0,5,5,2,6,6,6.0,6.0,4.0,6.0,5.0,5.0,5.0,4.5,5.333333333333333,4.916666666666666,D5,M6,R1,0.044846029280979346,0.0024914460711655496,0.04781901534909283,-0.0002512382592771964,0.5083333333333333,0.3940276110444178,0.04733747535214487,0.0024914460711655253,0.046981554484835514,-2.5656414434614963e-18,0.5083333333333333,0.336688008536748,0.07225193606380012,0.007474338213496549,0.05518867095455725,-0.0002512382592772011,0.169047619047619,0.30037348272642395,0.3697478991596639,0.3697478991596639,0.3596638655462184,0.3630252100840336,,9,D5_M6,P9_G4
1410,P9_D5_G4_M6_R1_T1,6.4,P9,MC,DC,Z2,A2,14.11,P,,0.042710504077123186,,1.0,4,5,4,6,6,6,5,6,5.0,5,5,2,6,6,6.0,6.0,4.0,6.0,5.0,5.0,5.0,4.5,5.333333333333333,4.916666666666666,D5,M6,R1,0.042710504077123186,0.001423683469237443,0.04781901534909283,-0.0002512382592771964,0.6190476190476192,0.3940276110444178,0.045557871015598064,0.001423683469237429,0.046981554484835514,-2.5656414434614963e-18,0.4642857142857143,0.336688008536748,0.05694733876949761,-0.004271050407712328,0.05518867095455725,-0.0002512382592772011,0.29047619047619044,0.30037348272642395,0.3697478991596639,0.3697478991596639,0.3596638655462184,0.3630252100840336,,10,D5_M6,P9_G4
1411,P9_D5_G4_M6_R1_T1,6.7,P9,MC,DC,Z2,A2,14.12,P,,0.04733747535214487,,1.0,4,5,4,6,6,6,5,6,5.0,5,5,2,6,6,6.0,6.0,4.0,6.0,5.0,5.0,5.0,4.5,5.333333333333333,4.916666666666666,D5,M6,R1,0.04733747535214487,0.002491446071165525,0.04781901534909283,-0.0002512382592771964,0.4145833333333333,0.3940276110444178,0.048583198387727636,0.002491446071165525,0.046981554484835514,-2.5656414434614963e-18,0.4145833333333333,0.336688008536748,0.05854898267238974,-2.47198095326695e-17,0.05518867095455725,-0.0002512382592772011,0.2791666666666667,0.30037348272642395,0.3697478991596639,0.3697478991596639,0.3596638655462184,0.3630252100840336,,11,D5_M6,P9_G4
1412,P9_D5_G4_M6_R1_T1,6.7,P9,MC,DI,Z3,A1,14.13,P,,0.06104042874355525,,1.0,4,5,4,6,6,6,5,6,5.0,5,5,2,6,6,6.0,6.0,4.0,6.0,5.0,5.0,5.0,4.5,5.333333333333333,4.916666666666666,D5,M6,R1,0.06104042874355525,-1.2576745200831851e-17,0.04781901534909283,-0.0002512382592771964,0.24494047619047615,0.3940276110444178,0.06353187481472078,0.0024914460711654876,0.046981554484835514,-2.5656414434614963e-18,0.2282738095238095,0.336688008536748,0.05854898267238972,0.002491446071165525,0.05518867095455725,-0.0002512382592772011,0.23363095238095233,0.30037348272642395,0.3697478991596639,0.3697478991596639,0.3596638655462184,0.3630252100840336,,12,D5_M6,P9_G4
1413,P9_D5_G4_M6_R1_T1,6.3,P9,MC,DI,Z3,A1,14.14,P,,0.061218389177209946,,1.0,4,5,4,6,6,6,5,6,5.0,5,5,2,6,6,6.0,6.0,4.0,6.0,5.0,5.0,5.0,4.5,5.333333333333333,4.916666666666666,D5,M6,R1,0.061218389177209946,0.0014236834692374148,0.04781901534909283,-0.0002512382592771964,0.2085034013605442,0.3940276110444178,0.06264207264644739,0.0014236834692374287,0.046981554484835514,-2.5656414434614963e-18,0.20136054421768707,0.336688008536748,0.07687890733882179,-0.0014236834692374425,0.05518867095455725,-0.0002512382592772011,0.1804988662131519,0.30037348272642395,0.3697478991596639,0.3697478991596639,0.3596638655462184,0.3630252100840336,,13,D5_M6,P9_G4
1414,P9_D5_G4_M6_R1_T1,6.3,P9,MC,DI,Z3,A1,14.15,P,,0.07474338213496562,,1.0,4,5,4,6,6,6,5,6,5.0,5,5,2,6,6,6.0,6.0,4.0,6.0,5.0,5.0,5.0,4.5,5.333333333333333,4.916666666666666,D5,M6,R1,0.07474338213496562,0.0024914460711655253,0.04781901534909283,-0.0002512382592771964,0.14300595238095234,0.3940276110444178,0.07474338213496563,0.0012457230355827622,0.046981554484835514,-2.5656414434614963e-18,0.1360615079365079,0.336688008536748,0.06104042874355526,-0.003737169106748275,0.05518867095455725,-0.0002512382592772011,0.27619047619047615,0.30037348272642395,0.3697478991596639,0.3697478991596639,0.3596638655462184,0.3630252100840336,,14,D5_M6,P9_G4
1415,P9_D5_G4_M6_R1_T1,6.2,P9,MC,DI,Z3,A1,14.16,P,,0.06976048999263457,,1.0,4,5,4,6,6,6,5,6,5.0,5,5,2,6,6,6.0,6.0,4.0,6.0,5.0,5.0,5.0,4.5,5.333333333333333,4.916666666666666,D5,M6,R1,0.06976048999263457,2.47198095326695e-17,0.04781901534909283,-0.0002512382592771964,0.17321428571428568,0.3940276110444178,0.06976048999263458,1.214306433183765e-17,0.046981554484835514,-2.5656414434614963e-18,0.17098214285714283,0.336688008536748,0.056057536601224214,-0.0049828921423310125,0.05518867095455725,-0.0002512382592772011,0.3895833333333333,0.30037348272642395,0.3697478991596639,0.3697478991596639,0.3596638655462184,0.3630252100840336,,15,D5_M6,P9_G4
1416,P9_D5_G4_M6_R1_T1,7.2,P9,MC,DI,Z3,A1,14.18,P,,0.04429237459849812,,1.0,4,5,4,6,6,6,5,6,5.0,5,5,2,6,6,6.0,6.0,4.0,6.0,5.0,5.0,5.0,4.5,5.333333333333333,4.916666666666666,D5,M6,R1,0.04429237459849812,-0.006643856189774678,0.04781901534909283,-0.0002512382592771964,0.24074074074074073,0.3940276110444178,0.043185065233535665,-0.006643856189774678,0.046981554484835514,-2.5656414434614963e-18,0.24074074074074073,0.336688008536748,0.04429237459849812,-0.004429237459849822,0.05518867095455725,-0.0002512382592772011,0.32407407407407407,0.30037348272642395,0.3697478991596639,0.3697478991596639,0.3596638655462184,0.3630252100840336,,16,D5_M6,P9_G4
1417,P13_D5_G5_M5_R2_T1,4.5,P13,MC,DC,Z1,A1,1,P,,0.05580839199410766,,21.21,4,3,3,4,2,4,4,2,5.0,1,2,2,2,3,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.25,3.333333333333333,2.791666666666667,D5,M5,R2,0.05580839199410766,0.007972627427729662,0.05892338030603483,-5.44578376211044e-05,0.44523809523809527,0.3366924514465498,0.047835764566377975,0.007972627427729658,0.056908440314053954,-0.00016337351286331523,0.26666666666666666,0.29655473548916167,0.06178786256490491,0.00996578428466208,0.061984987968337804,5.4757056509132556e-05,0.24666666666666665,0.26226016047444617,0.3406593406593406,0.3406593406593406,0.3329670329670329,0.356043956043956,,0,D5_M5,P13_G5
1418,P13_D5_G5_M5_R2_T1,10.2,P13,MC,DI,Z1,A3,2,P,,0.04899843939958856,,21.1,4,3,3,4,2,4,4,2,5.0,1,2,2,2,3,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.25,3.333333333333333,2.791666666666667,D5,M5,R2,0.04899843939958856,8.0953762212251e-18,0.05892338030603483,-5.44578376211044e-05,0.4861111111111111,0.3366924514465498,0.037371691067482775,-0.0016609640474436669,0.056908440314053954,-0.00016337351286331523,0.3055555555555555,0.29655473548916167,0.05148988547075409,-0.0016609640474436747,0.061984987968337804,5.4757056509132556e-05,0.39444444444444443,0.26226016047444617,0.3406593406593406,0.3406593406593406,0.3329670329670329,0.356043956043956,,1,D5_M5,P13_G5
1419,P13_D5_G5_M5_R2_T1,10.6,P13,MC,DC,Z2,A3,2,P,,0.04446272988541543,,21.2,4,3,3,4,2,4,4,2,5.0,1,2,2,2,3,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.25,3.333333333333333,2.791666666666667,D5,M5,R2,0.04446272988541543,0.0022997963733835535,0.05892338030603483,-5.44578376211044e-05,0.482051282051282,0.3366924514465498,0.03373034680962547,0.003832993955639246,0.056908440314053954,-0.00016337351286331523,0.39487179487179486,0.29655473548916167,0.05212871779669396,-0.0007665987911278384,0.061984987968337804,5.4757056509132556e-05,0.3635531135531135,0.26226016047444617,0.3406593406593406,0.3406593406593406,0.3329670329670329,0.356043956043956,,2,D5_M5,P13_G5
1420,P13_D5_G5_M5_R2_T1,9.3,P13,MC,DC,Z3,A1,2,P,,0.06070068609748722,,21.3,4,3,3,4,2,4,4,2,5.0,1,2,2,2,3,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.25,3.333333333333333,2.791666666666667,D5,M5,R2,0.06070068609748722,0.0036239215580589363,0.05892338030603483,-5.44578376211044e-05,0.2863636363636364,0.3366924514465498,0.05888872531845776,0.002717941168544182,0.056908440314053954,-0.00016337351286331523,0.3461432506887052,0.29655473548916167,0.057076764539428296,0.0027179411685442096,0.061984987968337804,5.4757056509132556e-05,0.32586580086580086,0.26226016047444617,0.3406593406593406,0.3406593406593406,0.3329670329670329,0.356043956043956,,3,D5_M5,P13_G5
1421,P13_D5_G5_M5_R2_T1,9.2,P13,MC,DC,Z3,A1,2,P,,0.06976048999263457,,21.4,4,3,3,4,2,4,4,2,5.0,1,2,2,2,3,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.25,3.333333333333333,2.791666666666667,D5,M5,R2,0.06976048999263457,-0.0009059803895147274,0.05892338030603483,-5.44578376211044e-05,0.17839105339105335,0.3366924514465498,0.07338441155069352,0.0018119607790294636,0.056908440314053954,-0.00016337351286331523,0.17439000393545848,0.29655473548916167,0.05798274492894302,-0.001811960779029472,0.061984987968337804,5.4757056509132556e-05,0.2576839826839827,0.26226016047444617,0.3406593406593406,0.3406593406593406,0.3329670329670329,0.356043956043956,,4,D5_M5,P13_G5
1422,P13_D5_G5_M5_R2_T1,4.9,P13,MC,DI,Z3,A1,1,P,,0.06976048999263458,,21.5,4,3,3,4,2,4,4,2,5.0,1,2,2,2,3,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.25,3.333333333333333,2.791666666666667,D5,M5,R2,0.06976048999263458,-0.00398631371386482,0.05892338030603483,-5.44578376211044e-05,0.21555555555555556,0.3366924514465498,0.06776733313570216,-0.00597947057079724,0.056908440314053954,-0.00016337351286331523,0.3107936507936508,0.29655473548916167,0.05381523513717523,-0.00597947057079726,0.061984987968337804,5.4757056509132556e-05,0.44000000000000006,0.26226016047444617,0.3406593406593406,0.3406593406593406,0.3329670329670329,0.356043956043956,,5,D5_M5,P13_G5
1423,P13_D5_G5_M5_R2_T1,9.8,P13,MC,DI,Z2,A3,2,P,,0.03571072702003909,,21.6,4,3,3,4,2,4,4,2,5.0,1,2,2,2,3,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.25,3.333333333333333,2.791666666666667,D5,M5,R2,0.03571072702003909,-0.004982892142331025,0.05892338030603483,-5.44578376211044e-05,0.5625,0.3366924514465498,0.031558316901429885,-0.004982892142331032,0.056908440314053954,-0.00016337351286331523,0.34722222222222215,0.29655473548916167,0.06311663380285985,-0.0016609640474436584,0.061984987968337804,5.4757056509132556e-05,0.26011904761904764,0.26226016047444617,0.3406593406593406,0.3406593406593406,0.3329670329670329,0.356043956043956,,6,D5_M5,P13_G5
1424,P13_D5_G5_M5_R2_T1,10.0,P13,MI,DC,Z2,A3,2,P,,0.03820217309120462,,21.29,4,3,3,4,2,4,4,2,5.0,1,2,2,2,3,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.25,3.333333333333333,2.791666666666667,D5,M5,R2,0.03820217309120462,-0.0008304820237218172,0.05892338030603483,-5.44578376211044e-05,0.5416666666666666,0.3366924514465498,0.0398631371386483,-0.0008304820237218409,0.056908440314053954,-0.00016337351286331523,0.4055555555555556,0.29655473548916167,0.0656080798740254,-0.0008304820237218331,0.061984987968337804,5.4757056509132556e-05,0.20486111111111113,0.26226016047444617,0.3406593406593406,0.3406593406593406,0.3329670329670329,0.356043956043956,,7,D5_M5,P13_G5
1425,P13_D5_G5_M5_R2_T1,5.2,P13,MI,DI,Z1,A3,1,P,,0.051252604892547834,,21.3,4,3,3,4,2,4,4,2,5.0,1,2,2,2,3,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.25,3.333333333333333,2.791666666666667,D5,M5,R2,0.051252604892547834,0.004271050407712315,0.05892338030603483,-5.44578376211044e-05,0.5476190476190476,0.3366924514465498,0.04698155448483551,0.001423683469237429,0.056908440314053954,-0.00016337351286331523,0.5561224489795918,0.29655473548916167,0.06976048999263461,0.0014236834692374148,0.061984987968337804,5.4757056509132556e-05,0.22755102040816322,0.26226016047444617,0.3406593406593406,0.3406593406593406,0.3329670329670329,0.356043956043956,,8,D5_M5,P13_G5
1426,P13_D5_G5_M5_R2_T1,9.5,P13,MC,DI,Z3,A2,2,P,,0.06070068609748724,,21.8,4,3,3,4,2,4,4,2,5.0,1,2,2,2,3,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.25,3.333333333333333,2.791666666666667,D5,M5,R2,0.06070068609748724,0.001811960779029464,0.05892338030603483,-5.44578376211044e-05,0.2137445887445887,0.3366924514465498,0.05798274492894302,0.0018119607790294636,0.056908440314053954,-0.00016337351286331523,0.2191558441558441,0.29655473548916167,0.054358823370884074,-0.0018119607790294632,0.061984987968337804,5.4757056509132556e-05,0.303030303030303,0.26226016047444617,0.3406593406593406,0.3406593406593406,0.3329670329670329,0.356043956043956,,9,D5_M5,P13_G5
1427,P13_D5_G5_M5_R2_T1,9.2,P13,MI,DI,Z3,A1,2,P,,0.07972627427729666,,21.31,4,3,3,4,2,4,4,2,5.0,1,2,2,2,3,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.25,3.333333333333333,2.791666666666667,D5,M5,R2,0.07972627427729666,0.0027179411685441905,0.05892338030603483,-5.44578376211044e-05,0.1351403646858192,0.3366924514465498,0.07972627427729664,0.0018119607790294636,0.056908440314053954,-0.00016337351286331523,0.1283221828676374,0.29655473548916167,0.057076764539428275,-0.000905980389514727,0.061984987968337804,5.4757056509132556e-05,0.2663780663780664,0.26226016047444617,0.3406593406593406,0.3406593406593406,0.3329670329670329,0.356043956043956,,10,D5_M5,P13_G5
1428,P13_D5_G5_M5_R2_T1,9.6,P13,MI,DI,Z3,A1,2,P,,0.07066647038214934,,21.32,4,3,3,4,2,4,4,2,5.0,1,2,2,2,3,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.25,3.333333333333333,2.791666666666667,D5,M5,R2,0.07066647038214934,-0.001811960779029482,0.05892338030603483,-5.44578376211044e-05,0.18939393939393936,0.3366924514465498,0.07066647038214932,-0.001811960779029473,0.056908440314053954,-0.00016337351286331523,0.1905122655122655,0.29655473548916167,0.057076764539428296,0.0009059803895147274,0.061984987968337804,5.4757056509132556e-05,0.2833333333333333,0.26226016047444617,0.3406593406593406,0.3406593406593406,0.3329670329670329,0.356043956043956,,11,D5_M5,P13_G5
1429,P13_D5_G5_M5_R2_T1,8.8,P13,MI,DI,Z3,A1,2,P,,0.07519637232972301,,21.33,4,3,3,4,2,4,4,2,5.0,1,2,2,2,3,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.25,3.333333333333333,2.791666666666667,D5,M5,R2,0.07519637232972301,0.0009059803895147274,0.05892338030603483,-5.44578376211044e-05,0.1346320346320346,0.3366924514465498,0.07700833310875246,0.0009059803895147181,0.056908440314053954,-0.00016337351286331523,0.1337301587301587,0.29655473548916167,0.06160666648700197,-0.0009059803895147454,0.061984987968337804,5.4757056509132556e-05,0.2257575757575757,0.26226016047444617,0.3406593406593406,0.3406593406593406,0.3329670329670329,0.356043956043956,,12,D5_M5,P13_G5
1430,P13_D5_G5_M5_R2_T1,5.1,P13,MI,DI,Z3,A1,1,P,,0.061455669755416165,,21.34,4,3,3,4,2,4,4,2,5.0,1,2,2,2,3,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.25,3.333333333333333,2.791666666666667,D5,M5,R2,0.061455669755416165,-0.009965784284662034,0.05892338030603483,-5.44578376211044e-05,0.43353174603174605,0.3366924514465498,0.058133741660528815,-0.011626748332105733,0.056908440314053954,-0.00016337351286331523,0.2724206349206349,0.29655473548916167,0.04650699332842303,-0.00498289214233105,0.061984987968337804,5.4757056509132556e-05,0.325,0.26226016047444617,0.3406593406593406,0.3406593406593406,0.3329670329670329,0.356043956043956,,13,D5_M5,P13_G5
1431,P13_D5_G5_M5_R2_T1,8.1,P13,MI,DI,Z1,A2,1,P,,0.04185629399558072,,21.35,4,3,3,4,2,4,4,2,5.0,1,2,2,2,3,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.25,3.333333333333333,2.791666666666667,D5,M5,R2,0.04185629399558072,-0.0029897352853986104,0.05892338030603483,-5.44578376211044e-05,0.6916666666666667,0.3366924514465498,0.037869980281715884,-0.0029897352853986204,0.056908440314053954,-0.00016337351286331523,0.4333333333333333,0.29655473548916167,0.06178786256490491,0.0009965784284662002,0.061984987968337804,5.4757056509132556e-05,0.29666666666666663,0.26226016047444617,0.3406593406593406,0.3406593406593406,0.3329670329670329,0.356043956043956,,14,D5_M5,P13_G5
1432,P13_D5_G5_M5_R2_T1,13.2,P13,MI,DI,Z2,A3,4,P,,0.05543467508343283,,21.36,4,3,3,4,2,4,4,2,5.0,1,2,2,2,3,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.25,3.333333333333333,2.791666666666667,D5,M5,R2,0.05543467508343283,0.0018685845533741184,0.05892338030603483,-5.44578376211044e-05,0.3729166666666666,0.3366924514465498,0.05418895204785007,5.854691731421724e-18,0.056908440314053954,-0.00016337351286331523,0.4052083333333333,0.29655473548916167,0.06851476695705183,0.0006228615177913627,0.061984987968337804,5.4757056509132556e-05,0.20379464285714283,0.26226016047444617,0.3406593406593406,0.3406593406593406,0.3329670329670329,0.356043956043956,,15,D5_M5,P13_G5
1433,P13_D5_G5_M5_R2_T1,13.3,P13,MI,DI,Z3,A3,4,P,,0.05356609053005869,,21.37,4,3,3,4,2,4,4,2,5.0,1,2,2,2,3,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.25,3.333333333333333,2.791666666666667,D5,M5,R2,0.05356609053005869,0.0006228615177913811,0.05892338030603483,-5.44578376211044e-05,0.3416666666666667,0.3366924514465498,0.051697505976684544,-0.0006228615177913876,0.056908440314053954,-0.00016337351286331523,0.4447916666666667,0.29655473548916167,0.06851476695705182,-0.0006228615177913813,0.061984987968337804,5.4757056509132556e-05,0.19032738095238094,0.26226016047444617,0.3406593406593406,0.3406593406593406,0.3329670329670329,0.356043956043956,,16,D5_M5,P13_G5
1434,P13_D5_G5_M5_R2_T1,6.6,P13,MI,DI,Z2,A2,2,P,,0.05979470570797249,,21.38,4,3,3,4,2,4,4,2,5.0,1,2,2,2,3,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.25,3.333333333333333,2.791666666666667,D5,M5,R2,0.05979470570797249,0.0012457230355827622,0.05892338030603483,-5.44578376211044e-05,0.21994047619047616,0.3366924514465498,0.05854898267238974,0.0012457230355827627,0.056908440314053954,-0.00016337351286331523,0.22619047619047616,0.29655473548916167,0.06104042874355526,4.336808689942018e-19,0.061984987968337804,5.4757056509132556e-05,0.26249999999999996,0.26226016047444617,0.3406593406593406,0.3406593406593406,0.3329670329670329,0.356043956043956,,17,D5_M5,P13_G5
1435,P13_D5_G5_M5_R2_T1,6.0,P13,MC,DC,Z3,A1,2,P,,0.0697604899926346,,21.17,4,3,3,4,2,4,4,2,5.0,1,2,2,2,3,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.25,3.333333333333333,2.791666666666667,D5,M5,R2,0.0697604899926346,0.002847366938474871,0.05892338030603483,-5.44578376211044e-05,0.1447845804988662,0.3366924514465498,0.07403154040034692,0.004271050407712314,0.056908440314053954,-0.00016337351286331523,0.136281179138322,0.29655473548916167,0.061218389177209946,0.0,0.061984987968337804,5.4757056509132556e-05,0.22755102040816322,0.26226016047444617,0.3406593406593406,0.3406593406593406,0.3329670329670329,0.356043956043956,,18,D5_M5,P13_G5
1436,P13_D5_G5_M5_R2_T1,5.0,P13,MC,DC,Z3,A1,2,P,,0.08138723832474033,,21.18,4,3,3,4,2,4,4,2,5.0,1,2,2,2,3,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.25,3.333333333333333,2.791666666666667,D5,M5,R2,0.08138723832474033,-1.61907524424502e-17,0.05892338030603483,-5.44578376211044e-05,0.10972222222222222,0.3366924514465498,0.08304820237218402,-0.0033219280948873497,0.056908440314053954,-0.00016337351286331523,0.10972222222222222,0.29655473548916167,0.08138723832474036,0.004982892142331032,0.061984987968337804,5.4757056509132556e-05,0.1448412698412698,0.26226016047444617,0.3406593406593406,0.3406593406593406,0.3329670329670329,0.356043956043956,,19,D5_M5,P13_G5
1437,P13_D5_G5_M5_R2_T1,5.2,P13,MC,DI,Z3,A1,2,P,,0.08138723832474036,,21.19,4,3,3,4,2,4,4,2,5.0,1,2,2,2,3,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.25,3.333333333333333,2.791666666666667,D5,M5,R2,0.08138723832474036,-0.0016609640474436842,0.05892338030603483,-5.44578376211044e-05,0.11269841269841269,0.3366924514465498,0.07972627427729667,-0.003321928094887383,0.056908440314053954,-0.00016337351286331523,0.11269841269841269,0.29655473548916167,0.08138723832474036,-0.0016609640474436669,0.061984987968337804,5.4757056509132556e-05,0.13816137566137565,0.26226016047444617,0.3406593406593406,0.3406593406593406,0.3329670329670329,0.356043956043956,,20,D5_M5,P13_G5
1438,P13_D5_G5_M5_R2_T1,6.1,P13,MC,DI,Z3,A1,2,P,,0.06726904392146904,,21.2,4,3,3,4,2,4,4,2,5.0,1,2,2,2,3,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.25,3.333333333333333,2.791666666666667,D5,M5,R2,0.06726904392146904,-0.0087200612490793,0.05892338030603483,-5.44578376211044e-05,0.3082837301587301,0.3366924514465498,0.0685147669570518,-0.011211507320244798,0.056908440314053954,-0.00016337351286331523,0.17584325396825395,0.29655473548916167,0.07118417346187203,-0.005694733876949757,0.061984987968337804,5.4757056509132556e-05,0.26865079365079364,0.26226016047444617,0.3406593406593406,0.3406593406593406,0.3329670329670329,0.356043956043956,,21,D5_M5,P13_G5
1439,P9_D6_G4_M6_R2_T1,13.0,P9,MC,DC,Z1,A3,13.1,P,,0.023045876158281006,,1,3,6,1,6,7,5,5,6,5.0,5,5,1,3,3,6.0,6.0,6.0,6.0,6.0,4.0,1.0,3.75,5.166666666666667,4.458333333333334,D6,M6,R2,0.023045876158281006,6.071532165918825e-18,0.03967240442506625,-0.00014304953518653682,0.1875,0.3731487810435179,0.0199315685693241,0.0,0.03700214643491755,-4.768317839551362e-05,0.0,0.25123034859876964,0.02802876830061206,6.071532165918825e-18,0.03608703918703805,-7.785768972392157e-05,0.46875,0.4432942708333333,0.416267942583732,0.416267942583732,0.3421052631578947,0.3602870813397129,,0,D6_M6,P9_G4
1440,P9_D6_G4_M6_R2_T1,11.3,P9,MC,DC,Z1,A3,13.2,P,,0.0298973528539862,,1,3,6,1,6,7,5,5,6,5.0,5,5,1,3,3,6.0,6.0,6.0,6.0,6.0,4.0,1.0,3.75,5.166666666666667,4.458333333333334,D6,M6,R2,0.0298973528539862,7.472654973438553e-18,0.03967240442506625,-0.00014304953518653682,0.5769230769230769,0.3731487810435179,0.021464766151579807,0.0015331975822556998,0.03700214643491755,-4.768317839551362e-05,0.07692307692307693,0.25123034859876964,0.025297760107219076,8.006416042969878e-18,0.03608703918703805,-7.785768972392157e-05,0.17948717948717946,0.4432942708333333,0.416267942583732,0.416267942583732,0.3421052631578947,0.3602870813397129,,1,D6_M6,P9_G4
1441,P9_D6_G4_M6_R2_T1,11.7,P9,MC,DC,Z1,A3,13.3,P,,0.026338144180892593,,1,3,6,1,6,7,5,5,6,5.0,5,5,1,3,3,6.0,6.0,6.0,6.0,6.0,4.0,1.0,3.75,5.166666666666667,4.458333333333334,D6,M6,R2,0.026338144180892593,0.0,0.03967240442506625,-0.00014304953518653682,0.32142857142857145,0.3731487810435179,0.022778935507798987,0.0,0.03700214643491755,-4.768317839551362e-05,0.14285714285714285,0.25123034859876964,0.027761827650130032,0.0,0.03608703918703805,-7.785768972392157e-05,0.35714285714285715,0.4432942708333333,0.416267942583732,0.416267942583732,0.3421052631578947,0.3602870813397129,,2,D6_M6,P9_G4
1442,P9_D6_G4_M6_R2_T1,12.3,P9,MC,DC,Z1,A3,13.4,P,,0.028568581616031256,,1,3,6,1,6,7,5,5,6,5.0,5,5,1,3,3,6.0,6.0,6.0,6.0,6.0,4.0,1.0,3.75,5.166666666666667,4.458333333333334,D6,M6,R2,0.028568581616031256,0.001993156856932413,0.03967240442506625,-0.00014304953518653682,0.33888888888888885,0.3731487810435179,0.02524665352114389,0.001993156856932407,0.03700214643491755,-4.768317839551362e-05,0.2388888888888889,0.25123034859876964,0.025911039140121363,0.0013287712379549464,0.03608703918703805,-7.785768972392157e-05,0.3,0.4432942708333333,0.416267942583732,0.416267942583732,0.3421052631578947,0.3602870813397129,,3,D6_M6,P9_G4
1443,P9_D6_G4_M6_R2_T1,11.5,P9,MC,DC,Z3,A2,13.5,P,,0.05765918050411634,,1,3,6,1,6,7,5,5,6,5.0,5,5,1,3,3,6.0,6.0,6.0,6.0,6.0,4.0,1.0,3.75,5.166666666666667,4.458333333333334,D6,M6,R2,0.05765918050411634,0.0035592086730935925,0.03967240442506625,-0.00014304953518653682,0.2632653061224489,0.3731487810435179,0.05765918050411634,0.004271050407712307,0.03700214643491755,-4.768317839551362e-05,0.2972789115646258,0.25123034859876964,0.02776182765013004,-0.0007118417346187074,0.03608703918703805,-7.785768972392157e-05,0.42857142857142855,0.4432942708333333,0.416267942583732,0.416267942583732,0.3421052631578947,0.3602870813397129,,4,D6_M6,P9_G4
1444,P9_D6_G4_M6_R2_T1,10.2,P9,MC,DC,Z3,A1,13.6,P,,0.05232036749447592,,1,3,6,1,6,7,5,5,6,5.0,5,5,1,3,3,6.0,6.0,6.0,6.0,6.0,4.0,1.0,3.75,5.166666666666667,4.458333333333334,D6,M6,R2,0.05232036749447592,-0.0033219280948873337,0.03967240442506625,-0.00014304953518653682,0.45039682539682535,0.3731487810435179,0.05398133154191961,-0.004982892142331017,0.03700214643491755,-4.768317839551362e-05,0.32539682539682535,0.25123034859876964,0.026575424759098836,-0.0016609640474436669,0.03608703918703805,-7.785768972392157e-05,0.4583333333333333,0.4432942708333333,0.416267942583732,0.416267942583732,0.3421052631578947,0.3602870813397129,,5,D6_M6,P9_G4
