,Lag_0,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Lag_6,Lag_7,Lag_8,Lag_9,Row_Avg
P3_D6_G1_M6_R2_T1,0.3333333333333333,0.34946236559139787,0.34946236559139787,0.3064516129032258,0.2956989247311828,0.3010752688172043,0.3602150537634409,0.3387096774193548,0.3763440860215054,0.3548387096774194,0.3365591397849462
P8_D1_G4_M6_R1_T1,0.3673469387755102,0.3673469387755102,0.3401360544217687,0.3877551020408163,0.3469387755102041,0.38095238095238093,0.42857142857142855,0.29931972789115646,0.3741496598639456,0.2857142857142857,0.3578231292517007
P5_D1_G3_M6_R1_T1,0.3433734939759036,0.3795180722891566,0.40963855421686746,0.35542168674698793,0.4036144578313253,0.2891566265060241,0.3433734939759036,0.3433734939759036,0.3132530120481928,0.39156626506024095,0.3572289156626506
P4_D1_G2_M1_R2_T1,0.38181818181818183,0.32,0.37454545454545457,0.31272727272727274,0.31636363636363635,0.36363636363636365,0.3418181818181818,0.39636363636363636,0.3781818181818182,0.38545454545454544,0.35709090909090907
P5_D6_G3_M6_R1_T1,0.4380165289256198,0.30578512396694213,0.4132231404958678,0.3305785123966942,0.39669421487603307,0.30578512396694213,0.4132231404958678,0.2809917355371901,0.45454545454545453,0.3140495867768595,0.36528925619834707
P5_D5_G3_M6_R2_T1,0.38317757009345793,0.308411214953271,0.2897196261682243,0.27102803738317754,0.4392523364485981,0.2897196261682243,0.3644859813084112,0.3644859813084112,0.32710280373831774,0.27102803738317754,0.3308411214953271
P8_D6_G4_M6_R1_T1,0.3870967741935484,0.3225806451612903,0.3225806451612903,0.3790322580645161,0.3467741935483871,0.4112903225806452,0.2661290322580645,0.3709677419354839,0.33064516129032256,0.29838709677419356,0.34354838709677415
P3_D1_G1_M6_R2_T1,0.4521276595744681,0.40425531914893614,0.4308510638297872,0.3723404255319149,0.4308510638297872,0.4627659574468085,0.3776595744680851,0.35106382978723405,0.39893617021276595,0.3404255319148936,0.40212765957446805
P8_D5_G4_M6_R2_T1,0.3397129186602871,0.2535885167464115,0.3492822966507177,0.3588516746411483,0.3492822966507177,0.3349282296650718,0.3684210526315789,0.32057416267942584,0.2631578947368421,0.3253588516746411,0.32631578947368417
P11_D1_G6_M6_R2_T1,0.33,0.29,0.355,0.305,0.32,0.32,0.305,0.315,0.37,0.24,0.31500000000000006
P7_D1_G1_M6_R1_T1,0.3333333333333333,0.38738738738738737,0.32432432432432434,0.26126126126126126,0.34234234234234234,0.35135135135135137,0.35135135135135137,0.27927927927927926,0.32432432432432434,0.3333333333333333,0.32882882882882886
P4_D5_G2_M5_R2_T1,0.38181818181818183,0.32727272727272727,0.36363636363636365,0.3212121212121212,0.3333333333333333,0.37575757575757573,0.32727272727272727,0.3515151515151515,0.296969696969697,0.3696969696969697,0.34484848484848485
P10_D6_G5_M6_R2_T2,0.32673267326732675,0.31683168316831684,0.2722772277227723,0.28217821782178215,0.26732673267326734,0.297029702970297,0.28217821782178215,0.3564356435643564,0.2623762376237624,0.25742574257425743,0.29207920792079206
P8_D6_G4_M6_R1_T2,0.3770491803278688,0.27049180327868855,0.3524590163934426,0.4180327868852459,0.32786885245901637,0.3442622950819672,0.27049180327868855,0.3442622950819672,0.3360655737704918,0.4016393442622951,0.34426229508196726
P9_D1_G4_M1_R2_T1,0.3510204081632653,0.3306122448979592,0.2897959183673469,0.3346938775510204,0.3142857142857143,0.3510204081632653,0.34285714285714286,0.2938775510204082,0.35918367346938773,0.3469387755102041,0.3314285714285714
P12_D1_G7_M6_R2_T1,0.3487544483985765,0.33807829181494664,0.34519572953736655,0.2775800711743772,0.28825622775800713,0.27402135231316727,0.3096085409252669,0.302491103202847,0.3096085409252669,0.2775800711743772,0.30711743772241995
P13_D1_G5_M6_R2_T1,0.2694610778443114,0.33532934131736525,0.33532934131736525,0.3473053892215569,0.31736526946107785,0.2934131736526946,0.38922155688622756,0.30538922155688625,0.33532934131736525,0.3473053892215569,0.3275449101796407
P10_D6_G5_M6_R2_T1,0.36683417085427134,0.2964824120603015,0.3165829145728643,0.3417085427135678,0.3015075376884422,0.3417085427135678,0.2562814070351759,0.3316582914572864,0.32160804020100503,0.3417085427135678,0.321608040201005
P10_D5_G5_M6_R1_T1,0.34615384615384615,0.5,0.34615384615384615,0.33653846153846156,0.375,0.375,0.28846153846153844,0.3173076923076923,0.28846153846153844,0.38461538461538464,0.3557692307692307
