,t0,LZ,dt_LZ,IOI,nCounts
0.0,0.0,0.02094012249815865,0.0,3200.0,5
4.0,4.0,0.005982892142331044,-0.0037393075889569022,0.0,0
8.0,8.0,0.011965784284662087,0.001495723035582761,8000.0,2
12.0,12.0,0.011965784284662087,0.0,8000.0,2
16.0,16.0,0.03290590678282074,0.005235030624539663,1066.6666666666667,15
20.0,20.0,0.005982892142331044,-0.006730753660122424,0.0,0
24.0,24.0,0.005982892142331044,0.0,0.0,0
28.0,28.0,0.0418802449963173,0.008974338213496564,1066.6666666666667,15
32.0,32.0,0.03290590678282074,-0.0022435845533741415,1066.6666666666667,15
36.0,36.0,0.03290590678282074,0.0,1230.7692307692307,13
40.0,40.0,0.026923014640489698,-0.0014957230355827598,1777.7777777777778,9
44.0,44.0,0.02094012249815865,-0.0014957230355827616,1777.7777777777778,9
48.0,48.0,0.04487169106748283,0.005982892142331045,666.6666666666666,24
52.0,52.0,0.035897352853986264,-0.0022435845533741415,1000.0,16
56.0,56.0,0.014957230355827609,-0.005235030624539664,2666.6666666666665,6
60.0,60.0,0.035897352853986264,0.005235030624539664,888.8888888888889,18
64.0,64.0,0.053846029280979396,0.004487169106748283,727.2727272727273,22
68.0,68.0,0.038888798925151784,-0.003739307588956903,761.9047619047619,21
72.0,72.0,0.038888798925151784,0.0,615.3846153846154,26
76.0,76.0,0.059828921423310436,0.005235030624539663,516.1290322580645,31
80.0,80.0,0.02094012249815865,-0.009722199731287946,5333.333333333333,3
84.0,84.0,0.005982892142331044,-0.0037393075889569022,0.0,0
88.0,88.0,0.017948676426993132,0.0029914460711655223,2666.6666666666665,6
92.0,92.0,0.038888798925151784,0.005235030624539663,1066.6666666666667,15
96.0,96.0,0.038888798925151784,0.0,842.1052631578947,19
100.0,100.0,0.05085458320981387,0.0029914460711655214,761.9047619047619,21
104.0,104.0,0.0418802449963173,-0.0022435845533741415,888.8888888888889,18
108.0,108.0,0.038888798925151784,-0.0007478615177913799,888.8888888888889,18
112.0,112.0,0.04786313713864835,0.0022435845533741415,842.1052631578947,19
116.0,116.0,0.053846029280979396,0.0014957230355827616,695.6521739130435,23
120.0,120.0,0.05085458320981387,-0.0007478615177913817,615.3846153846154,26
124.0,124.0,0.03290590678282074,-0.004487169106748283,1230.7692307692307,13
128.0,128.0,0.029914460711655218,-0.0007478615177913799,1230.7692307692307,13
132.0,132.0,0.02094012249815865,-0.0022435845533741415,1777.7777777777778,9
136.0,136.0,0.038888798925151784,0.004487169106748283,761.9047619047619,21
140.0,140.0,0.038888798925151784,0.0,761.9047619047619,21
144.0,144.0,0.03290590678282074,-0.0014957230355827616,1333.3333333333333,12
148.0,148.0,0.038888798925151784,0.0014957230355827616,1066.6666666666667,15
152.0,152.0,0.05085458320981387,0.0029914460711655214,666.6666666666666,24
156.0,156.0,0.0418802449963173,-0.0022435845533741415,842.1052631578947,19
160.0,160.0,0.023931568569324175,-0.004487169106748282,2285.714285714286,7
