,t0,LZ,dt_LZ,IOI,nCounts
0.0,0.0,0.029914460711655218,0.0,1600.0,10
4.0,4.0,0.029914460711655218,0.0,1600.0,10
8.0,8.0,0.02094012249815865,-0.0022435845533741415,1777.7777777777778,9
12.0,12.0,0.02094012249815865,0.0,2000.0,8
16.0,16.0,0.038888798925151784,0.004487169106748283,800.0,20
20.0,20.0,0.04487169106748283,0.0014957230355827616,695.6521739130435,23
24.0,24.0,0.05085458320981387,0.0014957230355827598,727.2727272727273,22
28.0,28.0,0.0418802449963173,-0.0022435845533741415,941.1764705882352,17
32.0,32.0,0.0418802449963173,0.0,761.9047619047619,21
36.0,36.0,0.038888798925151784,-0.0007478615177913799,941.1764705882352,17
40.0,40.0,0.0418802449963173,0.0007478615177913799,1000.0,16
44.0,44.0,0.04786313713864835,0.0014957230355827616,761.9047619047619,21
48.0,48.0,0.008974338213496566,-0.009722199731287946,16000.0,1
52.0,52.0,0.03290590678282074,0.005982892142331043,1333.3333333333333,12
56.0,56.0,0.011965784284662087,-0.005235030624539663,8000.0,2
60.0,60.0,0.03290590678282074,0.005235030624539663,1333.3333333333333,12
64.0,64.0,0.04786313713864835,0.003739307588956903,695.6521739130435,23
68.0,68.0,0.05085458320981387,0.0007478615177913799,666.6666666666666,24
72.0,72.0,0.04487169106748283,-0.0014957230355827598,842.1052631578947,19
76.0,76.0,0.0418802449963173,-0.0007478615177913817,888.8888888888889,18
80.0,80.0,0.04786313713864835,0.0014957230355827616,727.2727272727273,22
84.0,84.0,0.04487169106748283,-0.0007478615177913799,727.2727272727273,22
88.0,88.0,0.04786313713864835,0.0007478615177913799,640.0,25
92.0,92.0,0.053846029280979396,0.0014957230355827616,571.4285714285714,28
