,t0,LZ,dt_LZ,IOI,nCounts
0.0,0.0,0.017948676426993132,0.0,4000.0,4
4.0,4.0,0.029914460711655218,0.0029914460711655214,1454.5454545454545,11
8.0,8.0,0.023931568569324175,-0.0014957230355827607,1777.7777777777778,9
12.0,12.0,0.029914460711655218,0.0014957230355827607,1454.5454545454545,11
16.0,16.0,0.04786313713864835,0.004487169106748283,888.8888888888889,18
20.0,20.0,0.023931568569324175,-0.005982892142331044,2000.0,8
24.0,24.0,0.026923014640489698,0.0007478615177913808,1333.3333333333333,12
28.0,28.0,0.0418802449963173,0.0037393075889569014,1066.6666666666667,15
32.0,32.0,0.04786313713864835,0.0014957230355827616,695.6521739130435,23
36.0,36.0,0.05085458320981387,0.0007478615177913799,640.0,25
40.0,40.0,0.04786313713864835,-0.0007478615177913799,695.6521739130435,23
44.0,44.0,0.0418802449963173,-0.0014957230355827616,1142.857142857143,14
48.0,48.0,0.029914460711655218,-0.0029914460711655214,1454.5454545454545,11
52.0,52.0,0.05085458320981387,0.005235030624539663,640.0,25
56.0,56.0,0.05085458320981387,0.0,533.3333333333334,30
60.0,60.0,0.056837475352144916,0.0014957230355827616,551.7241379310345,29
64.0,64.0,0.05085458320981387,-0.0014957230355827616,888.8888888888889,18
68.0,68.0,0.026923014640489698,-0.005982892142331043,1600.0,10
72.0,72.0,0.014957230355827609,-0.0029914460711655223,5333.333333333333,3
76.0,76.0,0.005982892142331044,-0.0022435845533741415,0.0,0
80.0,80.0,0.008974338213496566,0.0007478615177913806,8000.0,2
84.0,84.0,0.023931568569324175,0.0037393075889569022,1777.7777777777778,9
88.0,88.0,0.029914460711655218,0.0014957230355827607,1230.7692307692307,13
92.0,92.0,0.04786313713864835,0.004487169106748283,800.0,20
96.0,96.0,0.056837475352144916,0.0022435845533741415,615.3846153846154,26
100.0,100.0,0.053846029280979396,-0.0007478615177913799,592.5925925925926,27
104.0,104.0,0.05085458320981387,-0.0007478615177913817,800.0,20
108.0,108.0,0.04487169106748283,-0.0014957230355827598,761.9047619047619,21
112.0,112.0,0.0418802449963173,-0.0007478615177913817,842.1052631578947,19
