,t0,LZ,dt_LZ,IOI
0.0,0.0,0.023931568569324175,0.0,1.0
4.0,4.0,0.023931568569324175,0.0,0.6666666666666666
8.0,8.0,0.011965784284662087,-0.002991446071165522,1.3333333333333333
12.0,12.0,0.014957230355827609,0.0007478615177913804,1.3333333333333333
16.0,16.0,0.017948676426993132,0.0007478615177913808,1.0
20.0,20.0,0.014957230355827609,-0.0007478615177913808,1.3333333333333333
24.0,24.0,0.023931568569324175,0.0022435845533741415,0.6666666666666666
28.0,28.0,0.017948676426993132,-0.0014957230355827607,0.5714285714285714
32.0,32.0,0.023931568569324175,0.0014957230355827607,0.4444444444444444
36.0,36.0,0.035897352853986264,0.0029914460711655223,0.26666666666666666
40.0,40.0,0.029914460711655218,-0.0014957230355827616,0.3076923076923077
44.0,44.0,0.03290590678282074,0.0007478615177913799,0.3333333333333333
48.0,48.0,0.03290590678282074,0.0,0.36363636363636365
52.0,52.0,0.029914460711655218,-0.0007478615177913799,0.4444444444444444
56.0,56.0,0.014957230355827609,-0.0037393075889569022,0.8
60.0,60.0,0.029914460711655218,0.0037393075889569022,0.2857142857142857
64.0,64.0,0.023931568569324175,-0.0014957230355827607,0.5
68.0,68.0,0.038888798925151784,0.0037393075889569022,0.2857142857142857
72.0,72.0,0.017948676426993132,-0.005235030624539663,0.8
76.0,76.0,0.026923014640489698,0.0022435845533741415,0.4444444444444444
80.0,80.0,0.023931568569324175,-0.0007478615177913808,0.4
84.0,84.0,0.035897352853986264,0.0029914460711655223,0.25
88.0,88.0,0.04487169106748283,0.0022435845533741415,0.19047619047619047
92.0,92.0,0.038888798925151784,-0.0014957230355827616,0.25
96.0,96.0,0.038888798925151784,0.0,0.18181818181818182
100.0,100.0,0.056837475352144916,0.004487169106748283,0.12903225806451613
104.0,104.0,0.05085458320981387,-0.0014957230355827616,0.14285714285714285
108.0,108.0,0.053846029280979396,0.0007478615177913817,0.14814814814814814
112.0,112.0,0.035897352853986264,-0.004487169106748283,0.3333333333333333
116.0,116.0,0.011965784284662087,-0.005982892142331045,2.0
