Time, Value
28.242872950408934,0
69.33471897901917,1
114.67697598664856,0
117.12973588937378,1
140.26248395231627,0
150.52025108773805,1
161.2390370228882,0
168.74994996185302,1
172.6601050267029,0
176.03195202670287,1
185.827096082016,0
193.49303089891052,1
199.40151189128113,0
229.59081302098085,1
235.41168112016297,0
245.67557508010864,1
277.87252108583067,0
308.60989709536744,1
311.57217389509583,0
322.4931571373291,1
330.4017380572205,0
348.4023078188019,1
361.1615669027252,0
