Time,Qom,ComX,ComY,AomX1,AomY1,AomX2,AomY2
0,1416302,0.32850039994118485,0.6290455413699432,0.06822916666666666,0.2212962962962963,0.47604166666666664,0.5833333333333334
33,3213428,0.43385296143765056,0.6187264823664255,0.2828125,0.27037037037037037,0.4583333333333333,0.5027777777777778
67,2730837,0.37671406124752227,0.6297633632174013,0.08541666666666667,0.25092592592592594,0.31614583333333335,0.5444444444444444
100,2747530,0.41302459485580384,0.6621076051338233,0.25833333333333336,0.30277777777777776,0.47239583333333335,0.600925925925926
133,3080472,0.4389618823024524,0.630420343291788,0.23802083333333332,0.3111111111111111,0.4744791666666667,0.6361111111111111
167,1956213,0.4270532968227386,0.6335936501726473,0.25677083333333334,0.3148148148148148,0.478125,0.6351851851851852
200,2110134,0.4460164627479423,0.6736721046923858,0.26510416666666664,0.31851851851851853,0.4817708333333333,0.5333333333333333
234,2600566,0.4573543126845591,0.6345997656179746,0.3328125,0.3111111111111111,0.4864583333333333,0.45925925925925926
267,2753738,0.42519202005298495,0.5881540412825524,0.24322916666666666,0.30092592592592593,0.4859375,0.5712962962962963
300,2948525,0.40001300685653557,0.6490164005417651,0.11875,0.27314814814814814,0.4921875,0.5796296296296296
334,3227193,0.4084894474599649,0.6369825948730975,0.1125,0.2722222222222222,0.490625,0.5861111111111111
367,2781127,0.36117319019861366,0.6289386091401875,0.13489583333333333,0.2638888888888889,0.4901041666666667,0.5046296296296297
400,3694373,0.36078811839880104,0.6528599380132374,0.0828125,0.26296296296296295,0.484375,0.5703703703703704
434,4192388,0.37514640708648633,0.6275649005610486,0.08802083333333334,0.2064814814814815,0.4786458333333333,0.5842592592592593
467,2898712,0.345673130356402,0.6135826868009733,0.1328125,0.2324074074074074,0.46822916666666664,0.6564814814814814
501,3378004,0.34665427747791294,0.6463067742129726,0.14010416666666667,0.2833333333333333,0.45729166666666665,0.6898148148148148
534,2957316,0.3912543211690939,0.6438643520002597,0.128125,0.2638888888888889,0.315625,0.6092592592592593
567,1979346,0.3741692960599949,0.6318123155979953,0.125,0.30833333333333335,0.22135416666666666,0.5333333333333333
601,3145175,0.34164157399826717,0.6585330360525778,0.084375,0.05277777777777778,0.25625,0.5518518518518518
634,4071753,0.34866293742727855,0.6486125554567085,0.128125,0.15555555555555556,0.3796875,0.5462962962962963
667,3688206,0.3279137042959821,0.630369148306792,0.1296875,0.15648148148148147,0.46145833333333336,0.575925925925926
701,4974086,0.3454835989591857,0.6472676841385384,0.0609375,0.08796296296296297,0.4744791666666667,0.5796296296296296
734,5067122,0.3613053724703096,0.6414534657974524,0.07447916666666667,0.006481481481481481,0.28802083333333334,0.5787037037037037
767,3960882,0.3794065257803271,0.6121944631598796,0.24166666666666667,0.26481481481481484,0.48541666666666666,0.5638888888888889
801,3349649,0.3973858504776669,0.6450974163981781,0.23072916666666668,0.2916666666666667,0.48385416666666664,0.6351851851851852
834,2856864,0.39870655995816856,0.6455719242549924,0.11041666666666666,0.3,0.46927083333333336,0.575925925925926
868,2409544,0.36197024792346605,0.6264523298922027,0.0734375,0.24351851851851852,0.3229166666666667,0.5944444444444444
901,2407897,0.41849718862559315,0.6456244706172756,0.25625,0.32592592592592595,0.48385416666666664,0.6472222222222223
934,2493523,0.432559390702766,0.6421637797724865,0.2557291666666667,0.3175925925925926,0.48489583333333336,0.6462962962962963
968,2218894,0.44596875599961056,0.5977277168014534,0.2546875,0.3398148148148148,0.48541666666666666,0.6472222222222223
1001,1910757,0.44623062133663954,0.6405437497827843,0.15416666666666667,0.33425925925925926,0.321875,0.4861111111111111
1034,2077358,0.41884686908603785,0.6537058186586217,0.0859375,0.21481481481481482,0.2994791666666667,0.4601851851851852
1068,1884211,0.41135327360939583,0.6088122659927782,0.3416666666666667,0.3416666666666667,0.49114583333333334,0.5009259259259259
1101,2481216,0.42318801589287935,0.6342380655739408,0.2625,0.33425925925925926,0.4947916666666667,0.5259259259259259
1134,2641457,0.3905603647437758,0.6319952337892534,0.2171875,0.32592592592592595,0.4984375,0.6083333333333333
1168,2706665,0.392797729362826,0.5877766026949524,0.10625,0.26481481481481484,0.5005208333333333,0.6129629629629629
1201,3081605,0.3952925841066046,0.6089890798848387,0.0796875,0.31203703703703706,0.49947916666666664,0.5805555555555556
1235,3306060,0.3757137483263057,0.619954588722707,0.09114583333333333,0.2796296296296296,0.4979166666666667,0.5796296296296296
1268,3812633,0.38088840141226993,0.5702027133168813,0.1234375,0.26851851851851855,0.4921875,0.5851851851851851
1301,3414391,0.3648737252241077,0.6062389269744183,0.0890625,0.24444444444444444,0.4828125,0.6981481481481482
1335,2797477,0.3384046823709364,0.6348687929503252,0.17552083333333332,0.2212962962962963,0.475,0.5296296296296297
1368,2331345,0.34299563239424746,0.6322101631366347,0.1125,0.12222222222222222,0.27395833333333336,0.5148148148148148
1401,2295145,0.34151646192288504,0.6613305424986059,0.04375,0.03796296296296296,0.38177083333333334,0.587037037037037
1435,3041949,0.29223407547129604,0.6645526835907821,0.058854166666666666,0.0,0.3140625,0.5722222222222222
1468,3982387,0.30012683740304497,0.6278272811702573,0.06197916666666667,0.16666666666666666,0.3380208333333333,0.8092592592592592
1502,4902377,0.3224296860652156,0.6171690952731254,0.03958333333333333,0.0,0.46822916666666664,0.712037037037037
1535,4637813,0.31426112450972765,0.6288587702069122,0.0421875,0.019444444444444445,0.475,0.9925925925925926
1568,3855378,0.32674568431854584,0.5984010068148574,0.06145833333333333,0.25462962962962965,0.47552083333333334,1.0
1602,3405429,0.3446722358927955,0.5892383537515473,0.0671875,0.2657407407407407,0.46979166666666666,1.0
1635,3049925,0.30867812698946145,0.5930738029684398,0.059375,0.2564814814814815,0.4375,1.0
1668,3641125,0.3143408985318182,0.5682181443209834,0.057291666666666664,0.25925925925925924,0.44635416666666666,1.0
1702,3591722,0.31864867920016265,0.5681500075678133,0.03854166666666667,0.17962962962962964,0.325,1.0
1735,3661248,0.2920795679107689,0.5949472430449135,0.0359375,0.22962962962962963,0.32083333333333336,1.0
1768,4513391,0.31454790277144173,0.5624395341510364,0.046875,0.0,0.23541666666666666,1.0
1802,4262588,0.2762222024067304,0.5689087483246571,0.0484375,0.26666666666666666,0.4427083333333333,1.0
1835,4685497,0.23476876548083728,0.5913476252517234,0.04479166666666667,0.2657407407407407,0.4354166666666667,1.0
1869,5182115,0.23144735265748959,0.5796589966609158,0.017708333333333333,0.0,0.42864583333333334,1.0
1902,5611902,0.22675731446530972,0.5683089000445444,0.010416666666666666,0.0,0.41822916666666665,1.0
1935,6209312,0.2093734217253055,0.5778220486513733,0.0015625,0.0,0.40572916666666664,1.0
1969,7218513,0.2324168713544835,0.5583318955436246,0.0,0.0,0.39166666666666666,1.0
2002,7602711,0.20620460966708676,0.5473599878945715,0.0,0.0,0.37916666666666665,1.0
2035,7862220,0.185297951588419,0.5458881321993968,0.0,0.0,0.3619791666666667,1.0
2069,7989663,0.20328262522096777,0.544110705689107,0.0,0.0,0.34322916666666664,1.0
2102,7510986,0.18733417429038834,0.5416777618958565,0.0,0.002777777777777778,0.325,0.8416666666666667
2135,7208376,0.1727677624902382,0.5575065357866194,0.0,0.003703703703703704,0.30572916666666666,1.0
2169,7113700,0.18887728264065587,0.5652380441964098,0.0,0.009259259259259259,0.28229166666666666,1.0
2202,6463933,0.18796440919109672,0.5518804015782366,0.0,0.005555555555555556,0.25833333333333336,1.0
2236,6562547,0.18333696449780343,0.536806621332755,0.0,0.005555555555555556,0.23229166666666667,1.0
2269,7914860,0.2101148978656392,0.5147590732051037,0.0,0.020370370370370372,0.20052083333333334,1.0
2302,7171265,0.17175666255651312,0.4902369385420946,0.0,0.023148148148148147,0.1921875,1.0
2336,7157694,0.13444919492693225,0.48560399816953254,0.0,0.026851851851851852,0.153125,1.0
2369,6890337,0.12847916060745648,0.47664581599591577,0.0,0.027777777777777776,0.14270833333333333,1.0
2402,6059768,0.15751727933313617,0.4665489957701351,0.0,0.030555555555555555,0.121875,1.0
2436,4437014,0.1702743826798082,0.5120719823353338,0.0,0.2851851851851852,0.0953125,1.0
2469,3227930,0.24534519235882854,0.4924381429057104,0.0,0.34814814814814815,0.065625,1.0
2503,2460339,0.407377592114,0.4549148970783957,0.4354166666666667,0.3861111111111111,0.609375,0.5407407407407407
2536,1822563,0.4543583647154218,0.6048836491980433,0.4359375,0.38055555555555554,0.6078125,0.5166666666666667
2569,2172115,0.45132797627542737,0.5990995962204784,0.4354166666666667,0.38333333333333336,0.6083333333333333,0.5046296296296297
2603,2674591,0.47450897729939523,0.5404556081866556,0.4359375,0.37777777777777777,0.6083333333333333,0.4981481481481482
2636,1960640,0.4641074064144871,0.6123213499069087,0.43802083333333336,0.37777777777777777,0.6041666666666666,0.4861111111111111
2669,1950026,0.44413636637622605,0.5982707747182554,0.44114583333333335,0.23055555555555557,0.6041666666666666,0.48148148148148145
2703,2270076,0.4668855330082194,0.5436972239891724,0.43802083333333336,0.3388888888888889,0.6,0.4842592592592593
2736,1757399,0.4514908929332497,0.6156682509313585,0.4427083333333333,0.29907407407407405,0.6015625,0.4787037037037037
2769,2453356,0.44792484678810035,0.5841329440011815,0.4421875,0.2777777777777778,0.5848958333333333,0.44814814814814813
2803,2286079,0.46610251316227475,0.5661843443795314,0.44166666666666665,0.2518518518518518,0.5671875,0.45185185185185184
2836,1597599,0.4565347052305783,0.6423019289849607,0.44114583333333335,0.25462962962962965,0.5973958333333333,0.4527777777777778
2870,2028229,0.4320096333632281,0.6378960134770375,0.5098958333333333,0.26666666666666666,0.6036458333333333,0.45092592592592595
2903,2412737,0.45108920776487454,0.5663318014630963,0.4427083333333333,0.28055555555555556,0.5098958333333333,0.46574074074074073
2936,1505006,0.46166825982199844,0.6264442602689758,0.4453125,0.2814814814814815,0.5083333333333333,0.4648148148148148
2970,2478517,0.43395237769702605,0.6170111087485871,0.4479166666666667,0.2898148148148148,0.5088541666666667,0.46944444444444444
3003,2618604,0.4573853292075346,0.5833537290607258,0.4479166666666667,0.28888888888888886,0.5083333333333333,0.4935185185185185
3036,1704836,0.48842283161694144,0.6185610054986934,0.4552083333333333,0.29259259259259257,0.5140625,0.4759259259259259
3070,2269822,0.44795957407856946,0.635844454534973,0.4588541666666667,0.262037037037037,0.5864583333333333,0.475
3103,2495733,0.47238345282728555,0.5935916915584112,0.4552083333333333,0.375,0.5838541666666667,0.47685185185185186
3136,1283277,0.4878351591927022,0.6087601897330039,0.478125,0.3537037037037037,0.5036458333333333,0.4222222222222222
3170,1789280,0.4174953650467413,0.6523617320933559,0.17864583333333334,0.5231481481481481,0.23229166666666667,0.5694444444444444
3203,2348482,0.44487841263881667,0.5928988483403954,0.4609375,0.34814814814814815,0.5760416666666667,0.4740740740740741
3237,1274763,0.45606472740749976,0.6155094079797142,0.14270833333333333,0.4935185185185185,0.23541666666666666,0.5833333333333334
3270,2465402,0.4218186303051862,0.6098339123689451,0.1421875,0.4898148148148148,0.23541666666666666,0.5833333333333334
3303,2751046,0.4460905303912889,0.6225498097410542,0.14427083333333332,0.4842592592592593,0.2375,0.5768518518518518
3337,1331027,0.4682087774922422,0.6466849178199324,0.47708333333333336,0.3101851851851852,0.5427083333333333,0.43796296296296294
3370,1983167,0.40541040463939754,0.6818827112092631,0.478125,0.25833333333333336,0.5583333333333333,0.4324074074074074
3403,2890719,0.451647027701701,0.6161771533759006,0.4796875,0.26481481481481484,0.5442708333333334,0.42962962962962964
3437,1307020,0.4818818265182119,0.6372641921657239,0.4817708333333333,0.29444444444444445,0.5494791666666666,0.4
3470,2021097,0.4095823247535868,0.6805445856237331,0.49947916666666664,0.29074074074074074,0.5463541666666667,0.3925925925925926
3504,3064087,0.4507771964033113,0.6131875177995442,0.48125,0.2574074074074074,0.5427083333333333,0.3962962962962963
3537,1472952,0.47347273430329034,0.6139779032552014,0.4786458333333333,0.2953703703703704,0.5598958333333334,0.4101851851851852
3570,2249477,0.41993292241744784,0.6722562095462552,0.14583333333333334,0.48518518518518516,0.234375,0.5703703703703704
3604,3344129,0.46657212769378803,0.6272233398248647,0.5369791666666667,0.14351851851851852,0.6911458333333333,0.17592592592592593
3637,1398836,0.4890711857930451,0.6146413365853495,0.05520833333333333,0.49074074074074076,0.103125,0.5472222222222223
3670,2106036,0.4184173489911853,0.6834662018721076,0.5046875,0.287962962962963,0.5604166666666667,0.40555555555555556
3704,2675470,0.4442647964267338,0.6362242743365688,0.4765625,0.25277777777777777,0.5619791666666667,0.4083333333333333
3737,1372752,0.48155251503913304,0.6273098761007355,0.47552083333333334,0.2898148148148148,0.5630208333333333,0.43333333333333335
3770,2723578,0.4372005082789992,0.6340723938224726,0.478125,0.27870370370370373,0.5786458333333333,0.45740740740740743
