Time,Qom,ComX,ComY,AomX1,AomY1,AomX2,AomY2
0,28919,0.4901984133845108,0.5474248955895972,0.0,0.0,0.0,0.0
17,6247177,0.5324907459201172,0.4826601958090948,0.24895833333333334,0.6472222222222223,0.284375,0.8009259259259259
33,5900244,0.5298292624988616,0.5481337800982844,0.409375,0.33055555555555555,0.45677083333333335,0.37962962962962965
50,6476201,0.538092640960212,0.5375006099969665,0.24895833333333334,0.6638888888888889,0.2765625,0.7611111111111111
67,6527820,0.5242753422403396,0.47575623312280435,0.24791666666666667,0.662962962962963,0.2765625,0.7953703703703704
83,5702917,0.5324133374968459,0.5542186671019994,0.4078125,0.3314814814814815,0.4546875,0.3787037037037037
100,6379907,0.5361008424084395,0.5414120037184567,0.24895833333333334,0.6703703703703704,0.2755208333333333,0.75
117,6260578,0.5285882928028636,0.46771044246737,0.24895833333333334,0.6648148148148149,0.2760416666666667,0.7611111111111111
133,6088840,0.5326072890115358,0.5575688071218089,0.2484375,0.6472222222222223,0.2791666666666667,0.7648148148148148
150,6529258,0.5364735468250502,0.5330242013036636,0.24739583333333334,0.6453703703703704,0.2796875,0.7925925925925926
167,6190235,0.5234949393412905,0.47686071512452904,0.24270833333333333,0.6453703703703704,0.2796875,0.7962962962962963
184,5428617,0.535138842491252,0.5542705906358703,0.2453125,0.6462962962962963,0.2786458333333333,0.7490740740740741
200,6583505,0.5353129792596547,0.5303339741323765,0.246875,0.6444444444444445,0.2796875,0.7638888888888888
217,6313443,0.5277223731006733,0.47130453092974245,0.38229166666666664,0.6240740740740741,0.4005208333333333,0.8
234,5784832,0.5327743401299295,0.5658671821987801,0.21875,0.6425925925925926,0.30833333333333335,0.7194444444444444
250,6474674,0.5388545591896468,0.5314549254468971,0.2453125,0.6435185185185185,0.28020833333333334,0.7212962962962963
267,6303817,0.5230287316233694,0.4804333969109216,0.21927083333333333,0.6333333333333333,0.3171875,0.7231481481481481
284,5482862,0.536797270332234,0.5686918569575928,0.22291666666666668,0.6574074074074074,0.2791666666666667,0.7157407407407408
300,6399901,0.538830007389958,0.5407070560472269,0.21770833333333334,0.6527777777777778,0.27760416666666665,0.7564814814814815
317,6057423,0.5269744691416905,0.48137316549616216,0.21666666666666667,0.6351851851851852,0.3067708333333333,0.737037037037037
334,5795461,0.5309591101769127,0.5641054538038316,0.215625,0.6287037037037037,0.27447916666666666,0.7157407407407408
350,6452321,0.5387072216758642,0.5298354961180864,0.23125,0.6314814814814815,0.27760416666666665,0.7111111111111111
367,6797398,0.5237968481346342,0.47289826603911933,0.22083333333333333,0.6314814814814815,0.275,0.7787037037037037
384,5528028,0.534348145939203,0.5665828233932675,0.23125,0.6361111111111111,0.275,0.6981481481481482
400,6685698,0.5291539046608645,0.5298333856063319,0.22135416666666666,0.6370370370370371,0.2765625,0.7333333333333333
417,6234731,0.5235393576757094,0.4816281540306081,0.23177083333333334,0.6324074074074074,0.28177083333333336,0.7324074074074074
434,5713706,0.5327874352696831,0.5570917455455485,0.3625,0.5453703703703704,0.3921875,0.6777777777777778
450,6426548,0.5391476670614354,0.521206546483258,0.21614583333333334,0.6064814814814815,0.275,0.7703703703703704
467,6372407,0.5240928370616733,0.4835666822773736,0.35104166666666664,0.4787037037037037,0.3927083333333333,0.687962962962963
484,5682089,0.5369378625353869,0.564458012680691,0.35104166666666664,0.4787037037037037,0.39166666666666666,0.6787037037037037
501,6492809,0.5430469422338365,0.5344458531539077,0.346875,0.48518518518518516,0.3953125,0.7527777777777778
517,6228789,0.5392492557207615,0.490767522594889,0.3458333333333333,0.48148148148148145,0.39427083333333335,0.7555555555555555
534,6060184,0.5464375056344548,0.5633307477560514,0.3458333333333333,0.46944444444444444,0.3932291666666667,0.687962962962963
551,6845624,0.5528670328148075,0.5287183512064437,0.3416666666666667,0.46111111111111114,0.3953125,0.762962962962963
567,6704074,0.5394489891053559,0.4881551627054324,0.9125,0.31851851851851853,1.0,0.4888888888888889
584,5955690,0.5537702554895684,0.5828810795502566,0.334375,0.45,0.3932291666666667,0.687037037037037
601,7138001,0.5517655871750136,0.5225852064080581,0.3302083333333333,0.45092592592592595,0.3963541666666667,0.7240740740740741
617,6692052,0.5416481421262865,0.49254754952425484,0.3260416666666667,0.462037037037037,0.3927083333333333,0.7222222222222222
634,6094698,0.5528438091292628,0.5707889389481859,0.8885416666666667,0.3111111111111111,1.0,0.4861111111111111
651,6917361,0.5517895330826549,0.5271488726376689,0.8822916666666667,0.3175925925925926,1.0,0.48703703703703705
667,6851465,0.5349168686763828,0.4908985157297124,0.8776041666666666,0.31851851851851853,1.0,0.48703703703703705
684,5827192,0.5481819347802224,0.5593253416879831,0.8760416666666667,0.3138888888888889,1.0,0.4935185185185185
701,6709347,0.5388724775488584,0.5239710796992116,0.8734375,0.3212962962962963,1.0,0.49907407407407406
717,6334285,0.5251231425159534,0.4963091217082907,0.8583333333333333,0.3314814814814815,0.9942708333333333,0.47685185185185186
734,5792937,0.5307331596757396,0.5402577247021612,0.3,0.5287037037037037,0.37864583333333335,0.6814814814814815
751,6467100,0.5323677501636488,0.5022684764251193,0.30572916666666666,0.5388888888888889,0.3697916666666667,0.7037037037037037
767,6309105,0.5244080660509692,0.4994748851652287,0.8734375,0.3398148148148148,1.0,0.4740740740740741
784,5589004,0.5497140946684477,0.5618314105565009,0.8911458333333333,0.31574074074074077,1.0,0.44907407407407407
801,6713071,0.5483612458565287,0.5218232562293053,0.8744791666666667,0.32037037037037036,1.0,0.4888888888888889
817,6480221,0.5455981519894666,0.5101575996776562,0.871875,0.31851851851851853,1.0,0.4888888888888889
834,5876054,0.5609678237264611,0.5559930713895944,0.8833333333333333,0.3212962962962963,1.0,0.48333333333333334
851,6539832,0.559608323319697,0.5275363031185352,0.884375,0.32407407407407407,1.0,0.4888888888888889
868,6578184,0.5474398882034414,0.5051557390307111,0.8901041666666667,0.32592592592592595,1.0,0.5092592592592593
884,5749221,0.5675664569563714,0.5360072160371975,0.9041666666666667,0.32592592592592595,1.0,0.5074074074074074
901,6880381,0.5476941274370077,0.5155078990107821,0.9114583333333334,0.3685185185185185,1.0,0.49722222222222223
