Time,Qom,ComX,ComY,AomX1,AomY1,AomX2,AomY2
0,96474,0.13531601886691408,0.48011145202046374,0.0484375,0.46296296296296297,0.09479166666666666,0.5657407407407408
33,1383126,0.4433013706361531,0.5631326965685511,0.04739583333333333,0.45185185185185184,0.121875,0.5814814814814815
67,1302049,0.4661391451569796,0.5558396611801861,0.0484375,0.4601851851851852,0.10833333333333334,0.5861111111111111
100,1640651,0.4425908009102281,0.5818879038237238,0.04895833333333333,0.4666666666666667,0.1125,0.5638888888888889
133,1080742,0.4369263258483523,0.597076803440325,0.04895833333333333,0.4638888888888889,0.109375,0.5731481481481482
167,935980,0.4749006528139847,0.5929371967428871,0.16614583333333333,0.5175925925925926,0.2234375,0.5666666666666667
200,799390,0.3998486743277165,0.6652247593419613,0.06197916666666667,0.49722222222222223,0.109375,0.5740740740740741
234,1210526,0.4430691682100729,0.6093583728922005,0.17916666666666667,0.49907407407407406,0.21666666666666667,0.5277777777777778
267,942931,0.4946390088016337,0.5861819206597616,0.18020833333333333,0.5009259259259259,0.21770833333333334,0.5296296296296297
300,880450,0.422367896624832,0.6762567500205071,0.15833333333333333,0.525,0.22083333333333333,0.5740740740740741
334,1408544,0.4578189479999678,0.6121985526530576,0.1796875,0.4935185185185185,0.22447916666666667,0.5324074074074074
367,1033558,0.49145609904088594,0.567193229601048,0.1828125,0.5435185185185185,0.2203125,0.5731481481481482
400,1020324,0.4338388932298302,0.6693587663221574,0.16302083333333334,0.5046296296296297,0.22239583333333332,0.5731481481481482
434,1475033,0.4422739016686406,0.6196236237376332,0.16197916666666667,0.5388888888888889,0.22083333333333333,0.575925925925926
467,1170778,0.488430580011041,0.5543982284208229,0.16822916666666668,0.5074074074074074,0.21041666666666667,0.5398148148148149
501,1019270,0.44064807411186435,0.6601019493253888,0.56875,0.45185185185185184,0.5817708333333333,0.5722222222222222
534,1491789,0.4491059601927619,0.617182708765064,0.5541666666666667,0.5268518518518519,0.5953125,0.6138888888888889
567,1355862,0.4975569758236212,0.5485902019035369,0.5515625,0.5083333333333333,0.5942708333333333,0.6157407407407407
601,1710211,0.4376111774974939,0.5856507618065839,0.5484375,0.40555555555555556,0.59375,0.612037037037037
634,1518973,0.4267834257230599,0.6359653248658189,0.5453125,0.4083333333333333,0.5989583333333334,0.6064814814814815
667,1289402,0.45519245226340066,0.6002676750468363,0.5416666666666666,0.3648148148148148,0.5984375,0.5981481481481481
701,1063540,0.4165932155231585,0.6428768067717943,0.5380208333333333,0.39351851851851855,0.596875,0.5787037037037037
734,1715162,0.4393352609209315,0.6217783336911444,0.534375,0.3962962962962963,0.5989583333333334,0.5537037037037037
767,1775370,0.46774807739607327,0.5883647295013517,0.5328125,0.4027777777777778,0.6,0.5259259259259259
801,1274841,0.4527271362500631,0.6520477128781812,0.5302083333333333,0.3574074074074074,0.5979166666666667,0.49074074074074076
834,1755591,0.4420847621612893,0.6336631041014635,0.5286458333333334,0.31851851851851853,0.6005208333333333,0.4888888888888889
868,1732456,0.4689251523559617,0.5879951630218304,0.5302083333333333,0.29444444444444445,0.6020833333333333,0.4861111111111111
901,1268282,0.46029373667488777,0.6475447188488924,0.5296875,0.287962962962963,0.6026041666666667,0.47685185185185186
934,1818143,0.4445139113095065,0.6412200510203114,0.5197916666666667,0.2611111111111111,0.6072916666666667,0.4703703703703704
968,2244808,0.47791846553988876,0.583961564905592,0.5208333333333334,0.25925925925925924,0.6114583333333333,0.45555555555555555
1001,1253277,0.4897668239609707,0.6409206527870239,0.5244791666666667,0.25833333333333336,0.6067708333333334,0.44166666666666665
1034,1735449,0.4508941529084595,0.6529210889665592,0.5197916666666667,0.2518518518518518,0.6166666666666667,0.43703703703703706
1068,1704330,0.47304592047657057,0.5950217311418781,0.5213541666666667,0.24814814814814815,0.6208333333333333,0.4212962962962963
1101,1658088,0.48357016548076254,0.5890531918111125,0.5223958333333333,0.24351851851851852,0.6083333333333333,0.41388888888888886
1134,1505062,0.4200977981582597,0.6812154606944456,0.5239583333333333,0.25462962962962965,0.6223958333333334,0.4148148148148148
1168,1741095,0.454980411931859,0.6427616666948525,0.5197916666666667,0.25,0.6119791666666666,0.4046296296296296
1201,905360,0.47249674335347264,0.6649362275370714,0.14166666666666666,0.5481481481481482,0.184375,0.612037037037037
1235,1720582,0.42443812556352056,0.6767476816737765,0.5171875,0.2537037037037037,0.5942708333333333,0.3851851851851852
1268,1654500,0.4388808036163997,0.6366457232239794,0.5197916666666667,0.24814814814814815,0.5927083333333333,0.35
1301,943172,0.4688903701861025,0.6736933984469429,0.5296875,0.25833333333333336,0.590625,0.3638888888888889
1335,1710929,0.41700270821436775,0.6831733200912312,0.5223958333333333,0.2518518518518518,0.5932291666666667,0.3712962962962963
1368,2044046,0.4366225661730868,0.6290318170160771,0.5182291666666666,0.25092592592592594,0.5989583333333334,0.387037037037037
1401,1099050,0.4771827463680755,0.6486550985952514,0.5473958333333333,0.2740740740740741,0.6052083333333333,0.4009259259259259
1435,1917134,0.414459469241152,0.6765498626827571,0.5166666666666667,0.2518518518518518,0.60625,0.412962962962963
1468,2134042,0.43636342613961354,0.6326763801240054,0.5536458333333333,0.2962962962962963,0.6072916666666667,0.4074074074074074
1502,1285330,0.474942635921644,0.6282258497673606,0.5411458333333333,0.2814814814814815,0.6041666666666666,0.41388888888888886
1535,2201453,0.42321854233885536,0.6656927526535463,0.5473958333333333,0.28425925925925927,0.6046875,0.4185185185185185
1568,2476822,0.4438352943223884,0.6357935547604507,0.5380208333333333,0.2898148148148148,0.6041666666666666,0.42962962962962964
1602,2028188,0.4814646964638716,0.5759080806775966,0.525,0.28703703703703703,0.6036458333333333,0.44074074074074077
1635,2024272,0.40760738304931343,0.6876068889073317,0.5197916666666667,0.2518518518518518,0.6052083333333333,0.4527777777777778
1668,2313016,0.4422757764735883,0.6541647924102045,0.5145833333333333,0.2814814814814815,0.6197916666666666,0.4666666666666667
1702,1276651,0.4777953774008454,0.6318819280840029,0.5161458333333333,0.28888888888888886,0.603125,0.4740740740740741
1735,2449996,0.4294974805571111,0.6782218952829129,0.5078125,0.3111111111111111,0.6026041666666667,0.4842592592592593
1768,3160096,0.463045591613356,0.6416647586139904,0.509375,0.3277777777777778,0.6125,0.4861111111111111
1802,1572221,0.4901935601769726,0.6112412684561099,0.5125,0.36574074074074076,0.6010416666666667,0.49166666666666664
1835,2579345,0.43821963804441316,0.6678603278050134,0.5130208333333334,0.3425925925925926,0.6015625,0.5138888888888888
1869,3243515,0.472613086709172,0.6359141174632162,0.5171875,0.4009259259259259,0.596875,0.5407407407407407
1902,1597478,0.48522102560515173,0.5935931372937704,0.5239583333333333,0.4064814814814815,0.5822916666666667,0.5601851851851852
1935,2374128,0.4210214686367655,0.6731210949404955,0.53125,0.41388888888888886,0.5651041666666666,0.5824074074074074
1969,2851602,0.4325445415199948,0.6243439808375939,0.5369791666666667,0.40925925925925927,0.5822916666666667,0.7064814814814815
2002,1518518,0.4748210964709232,0.5913765751041964,0.5328125,0.40370370370370373,0.5645833333333333,0.7148148148148148
2035,2419065,0.4211958800025354,0.6768801551808624,0.49583333333333335,0.4388888888888889,0.5416666666666666,0.7
2069,2821880,0.44180997242972775,0.6471884845353951,0.49583333333333335,0.412962962962963,0.5572916666666666,0.6944444444444444
2102,2099198,0.4738086918591449,0.5669975430299252,0.4947916666666667,0.41574074074074074,0.5265625,0.6944444444444444
2135,2092165,0.40317770880682613,0.6964749447475594,0.4947916666666667,0.4203703703703704,0.5473958333333333,0.7046296296296296
2169,2492156,0.4255098348662096,0.6639974242442347,0.5401041666666667,0.34629629629629627,0.58125,0.7
2202,1341401,0.4604393644840979,0.6042620689253388,0.5291666666666667,0.3416666666666667,0.5713541666666667,0.7453703703703703
2236,2220295,0.401060881690271,0.6865766031424086,0.1203125,0.5935185185185186,0.20104166666666667,0.7175925925925926
2269,2925102,0.4458916512783143,0.6590784469510236,0.47760416666666666,0.3425925925925926,0.5734375,0.7111111111111111
2302,1462789,0.4921805277310443,0.6087613532171154,0.478125,0.3425925925925926,0.5729166666666666,0.7222222222222222
