Time,Qom,ComX,ComY,AomX1,AomY1,AomX2,AomY2
0,1282451,0.12059526583926664,0.6396914081794246,0.0,0.25555555555555554,0.18229166666666666,0.6037037037037037
33,2539565,0.3748483797504034,0.6239918075062578,0.03802083333333333,0.26666666666666666,0.153125,0.5101851851851852
67,1878428,0.3104311158053436,0.618700803031597,0.0,0.28703703703703703,0.16458333333333333,0.5148148148148148
100,2544016,0.37439151510348206,0.6630014013858986,0.0,0.2962962962962963,0.17239583333333333,0.49074074074074076
133,2853328,0.4408819797078476,0.6422784594119698,0.07135416666666666,0.35185185185185186,0.15572916666666667,0.4583333333333333
167,1302191,0.423591436871268,0.6337397644374693,0.06927083333333334,0.3212962962962963,0.17864583333333334,0.475
200,2086627,0.4094693493374715,0.6848571753112312,0.06875,0.32222222222222224,0.18333333333333332,0.5138888888888888
234,2710248,0.4023363429287652,0.6453804610145285,0.0,0.27314814814814814,0.19791666666666666,0.5194444444444445
267,2183554,0.28405244815333164,0.6159756160692019,0.0,0.31203703703703706,0.20625,0.5416666666666666
300,3792108,0.29729729507747843,0.6525402166620585,0.0,0.30092592592592593,0.22760416666666666,0.5425925925925926
334,4401424,0.31206308647686143,0.6367930272027786,0.0,0.2898148148148148,0.2515625,0.5259259259259259
367,2575241,0.28764528251918947,0.6207853437579023,0.0,0.2759259259259259,0.2708333333333333,0.5231481481481481
400,3590874,0.3699539455204128,0.6376157386134346,0.0359375,0.2814814814814815,0.2864583333333333,0.524074074074074
434,3384215,0.4081679629421692,0.6611032904889972,0.011458333333333333,0.30092592592592593,0.2984375,0.5888888888888889
467,1687736,0.3808308996613412,0.6382151197422662,0.07083333333333333,0.30277777777777776,0.30625,0.5111111111111111
501,2197427,0.39041700603137214,0.7022154960054375,0.1421875,0.3055555555555556,0.30520833333333336,0.49537037037037035
534,2444058,0.4432069241588511,0.6751330490641505,0.19791666666666666,0.3111111111111111,0.28020833333333334,0.412962962962963
567,1225273,0.47517831187757076,0.6388994315129347,0.190625,0.3314814814814815,0.3067708333333333,0.4564814814814815
601,2127348,0.41104919447633076,0.7141455512615638,0.15885416666666666,0.3101851851851852,0.303125,0.4925925925925926
634,2522908,0.41958976650985036,0.680181110742342,0.13177083333333334,0.30462962962962964,0.303125,0.4962962962962963
667,1736470,0.37404296443839136,0.6320442552782157,0.01875,0.30185185185185187,0.30052083333333335,0.5648148148148148
701,2836229,0.3518219886628807,0.6847874185001229,0.0,0.2722222222222222,0.296875,0.5824074074074074
734,3302251,0.34772015140833734,0.6610634474955283,0.0,0.2796296296296296,0.3,0.5805555555555556
767,3224205,0.25603248336282375,0.6196805207278488,0.0,0.2824074074074074,0.28802083333333334,0.5805555555555556
801,4764302,0.23665558098804404,0.6515872079400011,0.0,0.26666666666666666,0.2557291666666667,0.5333333333333333
834,3082819,0.34248137385241667,0.6713674460026743,0.0,0.2935185185185185,0.20833333333333334,0.6083333333333333
868,1729353,0.3472080029713424,0.620923606604234,0.0,0.31851851851851853,0.18177083333333333,0.5342592592592592
901,3112594,0.3555378588566321,0.6433064074173789,0.0,0.31851851851851853,0.19375,0.6064814814814815
934,2550162,0.36828009051483784,0.6882481155082465,0.008333333333333333,0.33425925925925926,0.19947916666666668,0.575
968,2220066,0.3772078646348051,0.6031758869798033,0.059375,0.34444444444444444,0.2,0.5064814814814815
1001,2093055,0.3735386099306197,0.70854335816236,0.10416666666666667,0.3472222222222222,0.19947916666666668,0.5027777777777778
1034,2089718,0.41191058708838546,0.7144719912234835,0.5369791666666667,0.1388888888888889,0.6838541666666667,0.1787037037037037
1068,1322651,0.40973797092291675,0.6334881990789711,0.0,0.3990740740740741,0.10104166666666667,0.5148148148148148
1101,1909831,0.3769381928732612,0.7183519907918166,0.015104166666666667,0.3537037037037037,0.20625,0.5777777777777777
1134,2550522,0.35058466646729575,0.6776806894460847,0.0,0.3287037037037037,0.215625,0.5435185185185185
1168,2406352,0.2942806956858348,0.5986232583595417,0.0,0.33425925925925926,0.23125,0.5592592592592592
