Time,Qom,ComX,ComY,AomX1,AomY1,AomX2,AomY2
0,102411,0.7198603696136157,0.5425016735398432,0.7630208333333334,0.48055555555555557,0.815625,0.5796296296296296
17,3046410,0.5098550057348923,0.5037277906465982,0.7619791666666667,0.3509259259259259,0.8192708333333333,0.5824074074074074
33,2979158,0.5237075418694924,0.5142899564114971,0.7604166666666666,0.4685185185185185,0.8401041666666667,0.5907407407407408
50,3253311,0.506314419787769,0.5326571119904204,0.7625,0.47962962962962963,0.8203125,0.5833333333333334
67,3697067,0.5082775686893601,0.5242068487443334,0.5140625,0.55,0.5328125,0.6685185185185185
83,2773041,0.5183738173933718,0.5177533704240487,0.4869791666666667,0.6203703703703703,0.5046875,0.7861111111111111
100,3618092,0.5068397806714607,0.5068558754069723,0.5125,0.49444444444444446,0.5401041666666667,0.6712962962962963
117,3304586,0.5094666447375455,0.46339978660631687,0.5151041666666667,0.5037037037037037,0.5390625,0.6814814814814815
133,3406694,0.5295471421486637,0.5061066858911265,0.7609375,0.45925925925925926,0.8166666666666667,0.5879629629629629
150,3559177,0.5105740823592552,0.5209256308618746,0.5145833333333333,0.49537037037037035,0.5416666666666666,0.7861111111111111
167,3889495,0.524187155482267,0.5147475457753655,0.7609375,0.4074074074074074,0.825,0.5916666666666667
184,2743539,0.5393423111915545,0.5205922863647067,0.7578125,0.41759259259259257,0.8463541666666666,0.5935185185185186
200,3575676,0.527631822130743,0.5071146347442285,0.7536458333333333,0.40925925925925927,0.8473958333333333,0.5925925925925926
217,3125486,0.5500452862904095,0.511147154987049,0.7473958333333334,0.4064814814814815,0.8510416666666667,0.6074074074074074
234,3385144,0.5677681926160305,0.52728252941108,0.7416666666666667,0.3712962962962963,0.8619791666666666,0.5953703703703703
250,3736348,0.5626714427541726,0.5681808202277453,0.7348958333333333,0.3527777777777778,0.8630208333333333,0.5944444444444444
267,4366333,0.5717179147620364,0.5456487938929957,0.7270833333333333,0.2962962962962963,0.8614583333333333,0.5953703703703703
284,3527123,0.5977635685656554,0.5529063431101296,0.7171875,0.2212962962962963,0.8640625,0.5925925925925926
300,4456945,0.5726834538568458,0.5408533062195938,0.7114583333333333,0.2212962962962963,0.8609375,0.5925925925925926
317,3751422,0.5835010123883246,0.5500599454168461,0.7015625,0.21944444444444444,0.8619791666666666,0.6083333333333333
334,3475661,0.5958014955644408,0.5521428135593542,0.6942708333333333,0.2101851851851852,0.8625,0.5935185185185186
350,4005911,0.567820722588653,0.5681141029491816,0.6848958333333334,0.18425925925925926,0.84375,0.5907407407407408
367,4372550,0.5679525271056552,0.5475485560802937,0.6765625,0.17777777777777778,0.8421875,0.5907407407407408
384,3532041,0.5786409510936217,0.5489384392972997,0.66875,0.17962962962962964,0.8427083333333333,0.6
400,4146865,0.5550478654758877,0.5320388581360724,0.6614583333333334,0.21203703703703702,0.8427083333333333,0.5861111111111111
417,3548929,0.5670803431119641,0.5248821989415419,0.653125,0.21203703703703702,0.8416666666666667,0.587037037037037
434,3430857,0.5650305940323365,0.5316651290419943,0.640625,0.26296296296296295,0.8416666666666667,0.5842592592592593
450,3714788,0.5409805357948196,0.5445457891440811,0.6401041666666667,0.1648148148148148,0.8411458333333334,0.5805555555555556
467,3888389,0.5425900174103809,0.521624099385423,0.6354166666666666,0.21574074074074073,0.840625,0.5814814814814815
484,3641787,0.5408254842219861,0.5229540498071922,0.6291666666666667,0.3296296296296296,0.7671875,0.5796296296296296
501,4108315,0.5180516355752499,0.5541842798847738,0.6260416666666667,0.4,0.7385416666666667,0.575
517,3223302,0.5278622022346959,0.5092516695612138,0.6208333333333333,0.38333333333333336,0.7578125,0.5731481481481482
534,2796789,0.544889701897128,0.531263117307953,0.61875,0.4,0.7359375,0.5740740740740741
551,3372037,0.5154253551278253,0.5552175844935755,0.6166666666666667,0.42685185185185187,0.7182291666666667,0.5685185185185185
567,3634786,0.5261370676006326,0.5160244463727254,0.6145833333333334,0.42314814814814816,0.703125,0.5675925925925925
584,2704616,0.5245352848457353,0.5472023878189486,0.6109375,0.43148148148148147,0.6838541666666667,0.5685185185185185
601,3463467,0.5172300272325872,0.528331987219101,0.6145833333333334,0.4537037037037037,0.6828125,0.5657407407407408
617,2750483,0.5256035246809377,0.5217933248249287,0.8635416666666667,0.010185185185185186,0.9296875,0.09537037037037037
634,3231773,0.530729784071571,0.5178886438221716,0.7635416666666667,0.31666666666666665,0.8255208333333334,0.4675925925925926
651,3330204,0.5163684915836487,0.534872494686901,0.6140625,0.43703703703703706,0.7015625,0.5638888888888889
667,3499020,0.5310519195374704,0.5040301443134236,0.6145833333333334,0.43148148148148147,0.7088541666666667,0.5657407407407408
684,2917141,0.530859240512943,0.5396900652613866,0.6145833333333334,0.29907407407407405,0.7723958333333333,0.5666666666666667
701,3748404,0.5213213560357955,0.5164256986785921,0.6197916666666666,0.2814814814814815,0.7770833333333333,0.5648148148148148
717,2990627,0.535008342836636,0.4989446685334622,0.6223958333333334,0.2740740740740741,0.7791666666666667,0.5675925925925925
734,2979080,0.5412183579955893,0.5288091255739404,0.6265625,0.18611111111111112,0.8427083333333333,0.5675925925925925
751,3627924,0.5368934342397563,0.5466103413208011,0.6328125,0.16203703703703703,0.8416666666666667,0.5675925925925925
767,4047199,0.5534981145293326,0.5063530826665096,0.6364583333333333,0.18425925925925926,0.8427083333333333,0.5805555555555556
784,3392342,0.5613236304250377,0.5450333094472896,0.646875,0.17592592592592593,0.8442708333333333,0.575925925925926
801,4129432,0.5547857252724668,0.5138802532738249,0.6583333333333333,0.17777777777777778,0.8447916666666667,0.5703703703703704
817,3592032,0.5777980918367839,0.5036624511325809,0.6729166666666667,0.1962962962962963,0.8625,0.5712962962962963
834,3845628,0.589852254381469,0.5273209904184027,0.6869791666666667,0.1787037037037037,0.8625,0.575925925925926
851,4299261,0.5829507316053851,0.5445003226954243,0.7114583333333333,0.17777777777777778,0.8609375,0.5712962962962963
868,3863013,0.5688797482744257,0.5065172585827773,0.7369791666666666,0.275,0.8619791666666666,0.5916666666666667
884,3153334,0.5444528698302601,0.5554173162143329,0.7625,0.28888888888888886,0.8401041666666667,0.5907407407407408
901,3683282,0.5254187295347826,0.5266028368178163,0.7692708333333333,0.2796296296296296,0.8354166666666667,0.575925925925926
918,2766114,0.539393080720221,0.5146221779402842,0.7723958333333333,0.2851851851851852,0.8614583333333333,0.5768518518518518
934,2871041,0.5510152465894195,0.5334444283449801,0.7666666666666667,0.22037037037037038,0.853125,0.5787037037037037
951,3334650,0.5393398217079254,0.5536619396449514,0.7682291666666666,0.20092592592592592,0.8541666666666666,0.5787037037037037
968,3382228,0.5387657575802597,0.5090732784118327,0.7645833333333333,0.20555555555555555,0.859375,0.5851851851851851
984,3560415,0.530332391173735,0.5437183612750928,0.7625,0.3055555555555556,0.8182291666666667,0.5842592592592593
1001,3536270,0.5305305029204501,0.5085022089607076,0.7630208333333334,0.29074074074074074,0.8119791666666667,0.5861111111111111
1018,2587565,0.5423828304393641,0.49360087214842563,0.7875,0.30925925925925923,0.8604166666666667,0.5203703703703704
