,t0,var
0.0,0.0,15.321023040773452
4.35374149659864,4.35374149659864,10.278890159870523
8.70748299319728,8.70748299319728,12.041997477356794
13.061224489795919,13.061224489795919,12.876498731154951
17.41496598639456,17.41496598639456,12.814168059956016
21.768707482993197,21.768707482993197,10.836694287469737
26.122448979591837,26.122448979591837,2.4319467621139443
30.476190476190474,30.476190476190474,-0.9014777287418541
34.82993197278912,34.82993197278912,2.5284681352004275
39.183673469387756,39.183673469387756,1.8897621156128543
43.53741496598639,43.53741496598639,11.722193263866174
47.89115646258504,47.89115646258504,11.383937856058811
52.244897959183675,52.244897959183675,13.128014982413776
56.59863945578231,56.59863945578231,12.676223995399388
60.95238095238095,60.95238095238095,8.94504366466164
65.3061224489796,65.3061224489796,7.9352694510734345
69.65986394557824,69.65986394557824,8.043360196312829
74.01360544217687,74.01360544217687,6.712794102506851
78.36734693877551,78.36734693877551,7.177631595866219
82.72108843537416,82.72108843537416,7.846944320369852
87.07482993197279,87.07482993197279,7.346125507441174
91.42857142857143,91.42857142857143,6.984142396289289
95.78231292517007,95.78231292517007,8.891349403667203
100.1360544217687,100.1360544217687,9.744178102333997
104.48979591836735,104.48979591836735,12.865841324469725
108.84353741496598,108.84353741496598,13.348375755520795
113.19727891156462,113.19727891156462,14.159646421533028
117.55102040816327,117.55102040816327,13.15455686860779
121.9047619047619,121.9047619047619,13.55809901787843
126.25850340136054,126.25850340136054,13.942668242157756
130.6122448979592,130.6122448979592,14.100923391307445
134.96598639455783,134.96598639455783,14.61493747861496
139.31972789115648,139.31972789115648,14.540990523880652
143.6734693877551,143.6734693877551,14.753828030899568
148.02721088435374,148.02721088435374,14.909246731521378
152.38095238095238,152.38095238095238,14.94764889258284
156.73469387755102,156.73469387755102,14.522590875964301
161.08843537414967,161.08843537414967,15.416283033423689
165.4421768707483,165.4421768707483,15.154118645334439
169.79591836734693,169.79591836734693,14.623095833823271
174.14965986394557,174.14965986394557,14.535156357329228
178.50340136054422,178.50340136054422,14.588203369179931
