,t0,var
0.0,0.0,18.00946122265963
4.35374149659864,4.35374149659864,22.59289506428832
8.70748299319728,8.70748299319728,25.161094948544136
13.061224489795919,13.061224489795919,25.283453667803396
17.41496598639456,17.41496598639456,25.888637733309608
21.768707482993197,21.768707482993197,24.510741007107686
26.122448979591837,26.122448979591837,23.96998540096647
30.476190476190474,30.476190476190474,24.990258685576784
34.82993197278912,34.82993197278912,25.956164722736542
39.183673469387756,39.183673469387756,25.075519058210475
43.53741496598639,43.53741496598639,25.441234112084704
47.89115646258504,47.89115646258504,25.80551583197632
52.244897959183675,52.244897959183675,26.010041719695113
56.59863945578231,56.59863945578231,15.453786335924278
60.95238095238095,60.95238095238095,17.088225606008915
65.3061224489796,65.3061224489796,25.67553206963716
69.65986394557824,69.65986394557824,25.550786838577057
74.01360544217687,74.01360544217687,25.045903913381718
78.36734693877551,78.36734693877551,24.368131889624827
82.72108843537416,82.72108843537416,25.242500341710077
87.07482993197279,87.07482993197279,25.547426445477758
91.42857142857143,91.42857142857143,25.90988474031369
95.78231292517007,95.78231292517007,25.990120711221284
100.1360544217687,100.1360544217687,26.50909440814891
104.48979591836735,104.48979591836735,26.332274289591616
