,t0,LZ,dt_LZ,IOI
0.0,0.0,0.02094012249815865,0.0,1.0
4.0,4.0,0.011965784284662087,-0.002243584553374141,2.0
8.0,8.0,0.023931568569324175,0.002991446071165522,0.3333333333333333
12.0,12.0,0.035897352853986264,0.0029914460711655223,0.25
16.0,16.0,0.035897352853986264,0.0,0.2222222222222222
20.0,20.0,0.035897352853986264,0.0,0.25
24.0,24.0,0.03290590678282074,-0.0007478615177913817,0.3333333333333333
28.0,28.0,0.05085458320981387,0.004487169106748283,0.16666666666666666
32.0,32.0,0.05085458320981387,0.0,0.12121212121212122
36.0,36.0,0.04487169106748283,-0.0014957230355827598,0.2222222222222222
40.0,40.0,0.038888798925151784,-0.0014957230355827616,0.3076923076923077
44.0,44.0,0.038888798925151784,0.0,0.26666666666666666
48.0,48.0,0.023931568569324175,-0.0037393075889569022,0.5714285714285714
52.0,52.0,0.026923014640489698,0.0007478615177913808,0.4444444444444444
56.0,56.0,0.026923014640489698,0.0,0.5
60.0,60.0,0.023931568569324175,-0.0007478615177913808,0.5
64.0,64.0,0.029914460711655218,0.0014957230355827607,0.3333333333333333
68.0,68.0,0.03290590678282074,0.0007478615177913799,0.3333333333333333
72.0,72.0,0.03290590678282074,0.0,0.3333333333333333
76.0,76.0,0.02094012249815865,-0.0029914460711655214,1.0
80.0,80.0,0.023931568569324175,0.0007478615177913808,0.3333333333333333
84.0,84.0,0.04487169106748283,0.005235030624539664,0.16666666666666666
88.0,88.0,0.04487169106748283,0.0,0.18181818181818182
92.0,92.0,0.05085458320981387,0.0014957230355827598,0.13793103448275862
96.0,96.0,0.053846029280979396,0.0007478615177913817,0.13793103448275862
100.0,100.0,0.026923014640489698,-0.0067307536601224245,0.3333333333333333
