,Name,Music_Imp,Dance_Imp,Baile_Level,Guitarra_Level,Step,Imp_Av,CTW,LZ,Assigned_Cat,Rounds,Q1a,Q1b,Q2a,Q2b,Q2c,Q2d,Q2e,Q2f,Q2g,Q2h,Q2i,Q2j,Q3a,Q3b,Q4a,Q4b,Abs_Av,Perf_Av,SFS,Dance_mode,Music_mode,Palo,LZ_Av,CTW_Av,Participant
187,P7_D1_G1_M1_R2_T1,MC,DI,Z3,A3,9.15,7.0,0.19343992568521867,0.17450102081798874,IMP2,2.0,7,7,1,7,7,2,7,7,7,7,7,1,7,7,7.0,7.0,4.0,6.166666666666667,5.083333333333334,D1,M1,R2,0.4716307707869518,[0.50459604],P7
188,P7_D1_G1_M1_R2_T1,MI,DI,Z3,A3,9.16,7.0,0.08773662730991444,0.07553401329692938,IMP2,2.0,7,7,1,7,7,2,7,7,7,7,7,1,7,7,7.0,7.0,4.0,6.166666666666667,5.083333333333334,D1,M1,R2,0.4716307707869518,[0.50459604],P7
189,P7_D1_G1_M1_R2_T1,MI,DI,Z3,A3,9.17,7.0,0.0330659831239388,0.03159714912668578,IMP2,2.0,7,7,1,7,7,2,7,7,7,7,7,1,7,7,7.0,7.0,4.0,6.166666666666667,5.083333333333334,D1,M1,R2,0.4716307707869518,[0.50459604],P7
190,P7_D1_G1_M1_R2_T1,MI,DI,Z3,A2,9.18,7.0,0.01633631177447015,0.020740692760080906,IMP2,2.0,7,7,1,7,7,2,7,7,7,7,7,1,7,7,7.0,7.0,4.0,6.166666666666667,5.083333333333334,D1,M1,R2,0.4716307707869518,[0.50459604],P7
191,P7_D1_G1_M1_R2_T1,MI,DI,Z1,A2,9.19,4.830578512396696,0.03326082060177552,0.02678056482757701,IMP1,2.0,7,7,1,7,7,2,7,7,7,7,7,1,7,7,7.0,7.0,4.0,6.166666666666667,5.083333333333334,D1,M1,R2,0.4716307707869518,[0.50459604],P7
192,P5_D5_G3_M5_R2_T1,MI,DI,Z3,A1,6.1,5.0,0.207759236519611,0.16833682891376886,IMP2,1.0,5,4,6,6,6,6,6,6,5,4,4,3,5,5,4.0,4.0,5.25,5.166666666666667,5.208333333333334,D5,M5,R2,0.2669680635100933,[0.3020643],P5
193,P5_D5_G3_M5_R2_T1,MI,DI,Z3,A1,6.1,4.499138043028781,0.3306277119544967,0.26058819108819653,IMP1,1.0,5,4,6,6,6,6,6,6,5,4,4,3,5,5,4.0,4.0,5.25,5.166666666666667,5.208333333333334,D5,M5,R2,0.2669680635100933,[0.3020643],P5
194,P5_D5_G3_M5_R2_T1,MI,DI,Z3,A1,6.2,2.527872509720009,0.3546681781465887,0.28387248770060186,IMP0,2.0,5,4,6,6,6,6,6,6,5,4,4,3,5,5,4.0,4.0,5.25,5.166666666666667,5.208333333333334,D5,M5,R2,0.2669680635100933,[0.3020643],P5
195,P5_D5_G3_M5_R2_T1,MI,DI,Z1,A2,6.3,2.0,0.02239482470377447,0.019893116373250676,IMP0,2.0,5,4,6,6,6,6,6,6,5,4,4,3,5,5,4.0,4.0,5.25,5.166666666666667,5.208333333333334,D5,M5,R2,0.2669680635100933,[0.3020643],P5
196,P5_D5_G3_M5_R2_T1,MI,DI,Z1,A3,6.4,2.7019868021599236,0.0006453183779761999,0.005982892142331,IMP0,2.0,5,4,6,6,6,6,6,6,5,4,4,3,5,5,4.0,4.0,5.25,5.166666666666667,5.208333333333334,D5,M5,R2,0.2669680635100933,[0.3020643],P5
197,P5_D5_G3_M5_R2_T1,MI,DI,Z1,A3,6.5,2.3943881446492603,0.016450385961773277,0.01951562436903217,IMP0,2.0,5,4,6,6,6,6,6,6,5,4,4,3,5,5,4.0,4.0,5.25,5.166666666666667,5.208333333333334,D5,M5,R2,0.2669680635100933,[0.3020643],P5
198,P5_D5_G3_M5_R2_T1,MI,DI,Z3,A1,6.6,3.017667026696254,0.1513861879712785,0.11517067373987258,IMP1,2.0,5,4,6,6,6,6,6,6,5,4,4,3,5,5,4.0,4.0,5.25,5.166666666666667,5.208333333333334,D5,M5,R2,0.2669680635100933,[0.3020643],P5
199,P5_D5_G3_M5_R2_T1,MI,DI,Z3,A1,6.7,1.1949494803087484,0.25867981907322307,0.21189409670755777,IMP0,2.0,5,4,6,6,6,6,6,6,5,4,4,3,5,5,4.0,4.0,5.25,5.166666666666667,5.208333333333334,D5,M5,R2,0.2669680635100933,[0.3020643],P5
200,P5_D5_G3_M5_R2_T1,MI,DC,Z3,A1,6.8,3.7047627742872624,0.3061342616703496,0.2133898197431405,IMP1,2.0,5,4,6,6,6,6,6,6,5,4,4,3,5,5,4.0,4.0,5.25,5.166666666666667,5.208333333333334,D5,M5,R2,0.2669680635100933,[0.3020643],P5
201,P5_D5_G3_M5_R2_T1,MI,DC,Z3,A1,6.9,2.9869281045751626,0.4383359443025922,0.2926178156885547,IMP0,2.0,5,4,6,6,6,6,6,6,5,4,4,3,5,5,4.0,4.0,5.25,5.166666666666667,5.208333333333334,D5,M5,R2,0.2669680635100933,[0.3020643],P5
202,P5_D5_G3_M5_R2_T1,MC,DC,Z3,A1,6.1,0.0,0.3521330213361446,0.22794819062281277,IMP0,2.0,5,4,6,6,6,6,6,6,5,4,4,3,5,5,4.0,4.0,5.25,5.166666666666667,5.208333333333334,D5,M5,R2,0.2669680635100933,[0.3020643],P5
203,P6_D5_G1_M6_R2_T1,MC,DC,Z1,A1,8.1,4.0,0.21767571997564128,0.20624358746202287,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,[0.45798829],P6
204,P6_D5_G1_M6_R2_T1,MC,DC,Z1,A1,8.2,4.0,0.08819783869795098,0.08851161022330922,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,[0.45798829],P6
205,P6_D5_G1_M6_R2_T1,MC,DC,Z1,A3,8.3,4.904077551146151,0.005089245337533863,0.010548783514109948,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,[0.45798829],P6
206,P6_D5_G1_M6_R2_T1,MC,DC,Z2,A3,8.4,5.949004263053946,0.04110921040794177,0.039592668588955396,IMP2,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,[0.45798829],P6
207,P6_D5_G1_M6_R2_T1,MC,DI,Z1,A3,8.5,3.478917454123884,0.03617351063424013,0.030544238831900553,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,[0.45798829],P6
208,P6_D5_G1_M6_R2_T1,MC,DI,Z1,A3,8.6,4.0,0.01688527193053467,0.017948676426993087,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,[0.45798829],P6
209,P6_D5_G1_M6_R2_T1,MC,DI,Z1,A2,8.7,4.0,0.026206402331793846,0.025339307896931427,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,[0.45798829],P6
210,P6_D5_G1_M6_R2_T1,MI,DI,Z1,A2,8.8,4.0,0.016210368912702958,0.017616293530196923,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,[0.45798829],P6
211,P6_D5_G1_M6_R2_T1,MC,DC,Z3,A1,8.9,3.8587192153529712,0.3956412812558713,0.33055479086379014,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,[0.45798829],P6
212,P6_D5_G1_M6_R2_T1,MC,DI,Z3,A1,8.1,4.0,0.5104291483652297,0.42573000928587207,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,[0.45798829],P6
213,P6_D5_G1_M6_R2_T1,MC,DC,Z3,A1,8.11,4.0,0.5855146709813465,0.5705115007151388,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,[0.45798829],P6
214,P6_D5_G1_M6_R2_T1,MC,DC,Z3,A1,8.12,4.0,0.6704501436621148,0.49638061807539896,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,[0.45798829],P6
215,P6_D5_G1_M6_R2_T1,MC,DI,Z2,A3,8.13,4.386877752623322,0.051464294685831594,0.038008961845397184,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,[0.45798829],P6
216,P6_D5_G1_M6_R2_T1,MC,DI,Z2,A3,8.14,5.0,0.012790103115589632,0.016689120186502343,IMP2,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,[0.45798829],P6
217,P6_D5_G1_M6_R2_T1,MC,DI,Z2,A3,8.15,4.728489585843006,0.07914665051745497,0.055456807934683855,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,[0.45798829],P6
218,P6_D5_G1_M6_R2_T1,MC,DI,Z2,A1,8.16,4.0,0.16878121347292002,0.11709374621419323,IMP1,1.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,[0.45798829],P6
219,P6_D5_G1_M6_R2_T1,MC,DC,Z3,A1,8.17,4.0,0.3850809805213347,0.3599083554371018,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,[0.45798829],P6
220,P6_D5_G1_M6_R2_T1,MC,DI,Z2,A2,8.18,4.075058830237877,0.10389845284361027,0.06498085632365101,IMP1,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,[0.45798829],P6
221,P6_D5_G1_M6_R2_T1,MC,DI,Z2,A2,8.19,5.0,0.12798919876657028,0.10241303608343134,IMP2,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,[0.45798829],P6
222,P6_D5_G1_M6_R2_T1,MC,DI,Z1,A2,8.2,5.0,0.024728762563049386,0.02617515312269826,IMP2,1.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,[0.45798829],P6
223,P6_D5_G1_M6_R2_T1,MC,DC,Z3,A2,8.2,5.0,0.14473048248737144,0.1398501038269881,IMP2,1.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,[0.45798829],P6
224,P6_D5_G1_M6_R2_T1,MC,DI,Z3,A2,8.21,2.8448275862068964,0.40726202439708015,0.3554211863303535,IMP0,2.0,7,6,6,6,7,7,2,6,6,4,6,1,6,6,7.0,7.0,5.0,5.166666666666667,5.083333333333334,D5,M6,R2,0.4330572553794659,[0.45798829],P6
225,P6_D6_G1_M6_R1_T1,MC,DC,Z2,A3,7.1,3.3267728323065717,0.07139282433561074,0.049299031252807754,IMP1,2.0,3,6,4,5,6,3,5,6,4,6,7,1,5,5,7.0,7.0,4.25,5.0,4.625,D6,M6,R1,0.4305036345953487,[0.45447758],P6
226,P6_D6_G1_M6_R1_T1,MC,DC,Z2,A3,7.2,3.933454626684555,0.010970707450388379,0.014381952265218812,IMP1,2.0,3,6,4,5,6,3,5,6,4,6,7,1,5,5,7.0,7.0,4.25,5.0,4.625,D6,M6,R1,0.4305036345953487,[0.45447758],P6
227,P6_D6_G1_M6_R1_T1,MC,DC,Z3,A3,7.3,1.0,0.12136682602704642,0.11900752848332398,IMP0,2.0,3,6,4,5,6,3,5,6,4,6,7,1,5,5,7.0,7.0,4.25,5.0,4.625,D6,M6,R1,0.4305036345953487,[0.45447758],P6
228,P6_D6_G1_M6_R1_T1,MC,DC,Z3,A3,7.4,1.0,0.2742695044535006,0.23564436551499313,IMP0,2.0,3,6,4,5,6,3,5,6,4,6,7,1,5,5,7.0,7.0,4.25,5.0,4.625,D6,M6,R1,0.4305036345953487,[0.45447758],P6
229,P6_D6_G1_M6_R1_T1,MC,DC,Z2,A2,7.5,1.0,0.23500994218934596,0.15142415112614044,IMP0,2.0,3,6,4,5,6,3,5,6,4,6,7,1,5,5,7.0,7.0,4.25,5.0,4.625,D6,M6,R1,0.4305036345953487,[0.45447758],P6
230,P6_D6_G1_M6_R1_T1,MC,DC,Z3,A1,7.6,1.0,0.5355376212587754,0.44771976198443975,IMP0,2.0,3,6,4,5,6,3,5,6,4,6,7,1,5,5,7.0,7.0,4.25,5.0,4.625,D6,M6,R1,0.4305036345953487,[0.45447758],P6
231,P6_D6_G1_M6_R1_T1,MC,DC,Z3,A1,7.7,1.0,0.3708977806797757,0.33150661461370645,IMP0,1.0,3,6,4,5,6,3,5,6,4,6,7,1,5,5,7.0,7.0,4.25,5.0,4.625,D6,M6,R1,0.4305036345953487,[0.45447758],P6
232,P6_D6_G1_M6_R1_T1,MC,DC,Z1,A1,7.8,1.0,0.00653614717304883,0.011217922766870655,IMP0,2.0,3,6,4,5,6,3,5,6,4,6,7,1,5,5,7.0,7.0,4.25,5.0,4.625,D6,M6,R1,0.4305036345953487,[0.45447758],P6
233,P6_D6_G1_M6_R1_T1,MC,DC,Z2,A1,7.9,1.0,0.17256229754333136,0.15218981887054586,IMP0,0.5,3,6,4,5,6,3,5,6,4,6,7,1,5,5,7.0,7.0,4.25,5.0,4.625,D6,M6,R1,0.4305036345953487,[0.45447758],P6
234,P6_D6_G1_M6_R1_T1,MC,DC,Z1,A1,7.1,1.0,0.10373614740383416,0.09467926815238872,IMP0,2.0,3,6,4,5,6,3,5,6,4,6,7,1,5,5,7.0,7.0,4.25,5.0,4.625,D6,M6,R1,0.4305036345953487,[0.45447758],P6
235,P6_D6_G1_M6_R1_T1,MC,DC,Z3,A1,7.11,1.0,0.4688408776553648,0.38304754692209936,IMP0,2.0,3,6,4,5,6,3,5,6,4,6,7,1,5,5,7.0,7.0,4.25,5.0,4.625,D6,M6,R1,0.4305036345953487,[0.45447758],P6
236,P6_D6_G1_M6_R1_T1,MC,DC,Z1,A1,7.12,0.4230769230769239,0.06095469608689657,0.041880244996317255,IMP0,1.0,3,6,4,5,6,3,5,6,4,6,7,1,5,5,7.0,7.0,4.25,5.0,4.625,D6,M6,R1,0.4305036345953487,[0.45447758],P6
237,P7_D1_G1_M6_R2_T1,MC,DC,Z2,A1,9.1,4.0,0.023278850130142786,0.026495665201751707,IMP1,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,[0.509179],P7
238,P7_D1_G1_M6_R2_T1,MC,DI,Z3,A1,9.2,5.811635005417763,0.26020559309607444,0.22151658156980686,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,[0.509179],P7
239,P7_D1_G1_M6_R2_T1,MC,DI,Z2,A1,9.3,6.0,0.24734780940708723,0.16752097998526919,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,[0.509179],P7
240,P7_D1_G1_M6_R2_T1,MC,DI,Z1,A2,9.4,6.0,0.01865986406742227,0.016452953391410324,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,[0.509179],P7
241,P7_D1_G1_M6_R2_T1,MC,DI,Z2,A2,9.5,6.0,0.062190228863542016,0.05337369569079531,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,[0.509179],P7
242,P7_D1_G1_M6_R2_T1,MC,DI,Z1,A2,9.6,6.0,0.034038325354565115,0.031338958840781604,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,[0.509179],P7
243,P7_D1_G1_M6_R2_T1,MI,DI,Z3,A1,9.7,6.0,0.25177748365492963,0.22404356627729138,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,[0.509179],P7
244,P7_D1_G1_M6_R2_T1,MI,DI,Z3,A1,9.8,6.0,0.4545052807187011,0.4104928775432688,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,[0.509179],P7
245,P7_D1_G1_M6_R2_T1,MC,DI,Z2,A3,9.9,6.0,0.08094002151122488,0.05933034707811616,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,[0.509179],P7
246,P7_D1_G1_M6_R2_T1,MC,DC,Z2,A3,9.1,6.0,0.15056711000507916,0.1228067334478477,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,[0.509179],P7
247,P7_D1_G1_M6_R2_T1,MC,DI,Z1,A3,9.11,6.0,0.0029769445912894155,0.008136733313570177,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,[0.509179],P7
248,P7_D1_G1_M6_R2_T1,MC,DC,Z3,A2,9.12,6.455265803536229,0.19015183554255724,0.14862763637790802,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,[0.509179],P7
249,P7_D1_G1_M6_R2_T1,MC,DC,Z3,A2,9.13,7.0,0.3384765935371565,0.26191772267538127,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,[0.509179],P7
250,P7_D1_G1_M6_R2_T1,MC,DC,Z3,A1,9.14,7.0,0.3073084979003402,0.2669865618515228,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,[0.509179],P7
251,P7_D1_G1_M6_R2_T1,MC,DI,Z3,A1,9.15,7.0,0.2511383042121529,0.20454012511594255,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,[0.509179],P7
252,P7_D1_G1_M6_R2_T1,MC,DC,Z3,A1,9.16,7.0,0.3146449272731461,0.23262892388710704,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,[0.509179],P7
253,P7_D1_G1_M6_R2_T1,MC,DI,Z3,A1,9.17,7.0,0.5682903330823303,0.4546998028171594,IMP2,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,[0.509179],P7
254,P7_D1_G1_M6_R2_T1,MI,DI,Z3,A1,9.18,3.404109589041092,0.5980253357544913,0.4866085609095914,IMP1,2.0,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7.0,7.0,4.25,7.0,5.625,D1,M6,R2,0.4787628057481339,[0.509179],P7
255,P3_D1_G1_M6_R1_T1,MC,DI,Z1,A3,2.1,3.0,0.002242169589000945,0.007070690713663918,IMP1,4.0,7,4,6,6,7,5,6,6,5,3,6,6,7,5,,,6.25,5.166666666666667,5.708333333333334,D1,M6,R1,0.3701248608976148,[0.40014632],P3
256,P3_D1_G1_M6_R1_T1,MC,DI,Z1,A3,2.2,3.0,0.0013525781380378458,0.0069347158922473005,IMP1,4.0,7,4,6,6,7,5,6,6,5,3,6,6,7,5,,,6.25,5.166666666666667,5.708333333333334,D1,M6,R1,0.3701248608976148,[0.40014632],P3
257,P3_D1_G1_M6_R1_T1,MC,DI,Z1,A3,2.3,4.746770289357503,0.026779598342817602,0.02542729160490689,IMP1,4.0,7,4,6,6,7,5,6,6,5,3,6,6,7,5,,,6.25,5.166666666666667,5.708333333333334,D1,M6,R1,0.3701248608976148,[0.40014632],P3
258,P3_D1_G1_M6_R1_T1,MC,DI,Z2,A3,2.4,4.3588929408779,0.07543981370374164,0.06132464445889314,IMP1,4.0,7,4,6,6,7,5,6,6,5,3,6,6,7,5,,,6.25,5.166666666666667,5.708333333333334,D1,M6,R1,0.3701248608976148,[0.40014632],P3
259,P3_D1_G1_M6_R1_T1,MC,DI,Z3,A3,2.5,4.069450419742769,0.19965017129415338,0.15963444034310553,IMP1,4.0,7,4,6,6,7,5,6,6,5,3,6,6,7,5,,,6.25,5.166666666666667,5.708333333333334,D1,M6,R1,0.3701248608976148,[0.40014632],P3
260,P3_D1_G1_M6_R1_T1,MC,DI,Z3,A3,2.6,5.363075558621276,0.3109167793992714,0.24026750944315803,IMP2,4.0,7,4,6,6,7,5,6,6,5,3,6,6,7,5,,,6.25,5.166666666666667,5.708333333333334,D1,M6,R1,0.3701248608976148,[0.40014632],P3
261,P3_D1_G1_M6_R1_T1,MC,DI,Z3,A2,2.7,5.081167490419311,0.35150838941730556,0.3018511535618924,IMP2,4.0,7,4,6,6,7,5,6,6,5,3,6,6,7,5,,,6.25,5.166666666666667,5.708333333333334,D1,M6,R1,0.3701248608976148,[0.40014632],P3
262,P3_D1_G1_M6_R1_T1,MC,DI,Z1,A2,2.8,6.347180258587555,0.04469631839183608,0.03819846521642124,IMP2,5.0,7,4,6,6,7,5,6,6,5,3,6,6,7,5,,,6.25,5.166666666666667,5.708333333333334,D1,M6,R1,0.3701248608976148,[0.40014632],P3
263,P3_D1_G1_M6_R1_T1,MC,DI,Z1,A2,2.9,3.4382347264137607,0.00749546989993297,0.012108234097574682,IMP1,4.5,7,4,6,6,7,5,6,6,5,3,6,6,7,5,,,6.25,5.166666666666667,5.708333333333334,D1,M6,R1,0.3701248608976148,[0.40014632],P3
264,P3_D1_G1_M6_R1_T1,MC,DI,Z3,A3,2.1,3.4762699001640422,0.17450012467835438,0.14222966320177888,IMP1,4.5,7,4,6,6,7,5,6,6,5,3,6,6,7,5,,,6.25,5.166666666666667,5.708333333333334,D1,M6,R1,0.3701248608976148,[0.40014632],P3
265,P3_D1_G1_M6_R1_T1,MC,DI,Z3,A3,2.11,3.8030020234374122,0.2940543663639381,0.21973531140924918,IMP1,4.5,7,4,6,6,7,5,6,6,5,3,6,6,7,5,,,6.25,5.166666666666667,5.708333333333334,D1,M6,R1,0.3701248608976148,[0.40014632],P3
266,P3_D1_G1_M6_R1_T1,MC,DI,Z3,A3,2.12,4.368964321505229,0.33046842445258434,0.26474297729814866,IMP1,4.0,7,4,6,6,7,5,6,6,5,3,6,6,7,5,,,6.25,5.166666666666667,5.708333333333334,D1,M6,R1,0.3701248608976148,[0.40014632],P3
267,P3_D1_G1_M6_R1_T1,MC,DI,Z2,A2,2.13,5.624434528465613,0.3521807328267353,0.29061898581373047,IMP2,4.0,7,4,6,6,7,5,6,6,5,3,6,6,7,5,,,6.25,5.166666666666667,5.708333333333334,D1,M6,R1,0.3701248608976148,[0.40014632],P3
268,P3_D1_G1_M6_R1_T1,MC,DI,Z3,A1,2.14,3.6508826914257497,0.1195287511217683,0.11099839369324693,IMP1,4.0,7,4,6,6,7,5,6,6,5,3,6,6,7,5,,,6.25,5.166666666666667,5.708333333333334,D1,M6,R1,0.3701248608976148,[0.40014632],P3
269,P3_D1_G1_M6_R1_T1,MC,DI,Z3,A1,2.15,1.474217264142753,0.2521978868833167,0.19997816985741507,IMP0,4.0,7,4,6,6,7,5,6,6,5,3,6,6,7,5,,,6.25,5.166666666666667,5.708333333333334,D1,M6,R1,0.3701248608976148,[0.40014632],P3
270,P3_D1_G1_M6_R1_T1,MC,DI,Z2,A1,2.16,3.108388788175581,0.5041789357371451,0.38614583035294947,IMP1,2.0,7,4,6,6,7,5,6,6,5,3,6,6,7,5,,,6.25,5.166666666666667,5.708333333333334,D1,M6,R1,0.3701248608976148,[0.40014632],P3
271,P5_D5_G3_M6_R1_T1,MC,DC,Z1,A1,5.1,6.674367304024331,0.0072074831457249995,0.010220774076482149,IMP2,1.0,5,5,4,4,5,4,4,4,4,3,4,3,4,3,5.0,5.0,4.0,3.8333333333333335,3.916666666666667,D5,M6,R1,0.2342913784797924,[0.29463946],P5
272,P5_D5_G3_M6_R1_T1,MC,DI,Z1,A3,5.2,6.0,0.010588971143410179,0.01326641301125575,IMP2,2.0,5,5,4,4,5,4,4,4,4,3,4,3,4,3,5.0,5.0,4.0,3.8333333333333335,3.916666666666667,D5,M6,R1,0.2342913784797924,[0.29463946],P5
273,P5_D5_G3_M6_R1_T1,MC,DI,Z2,A3,5.3,6.0,0.04041908587603484,0.03789165023476323,IMP2,1.0,5,5,4,4,5,4,4,4,4,3,4,3,4,3,5.0,5.0,4.0,3.8333333333333335,3.916666666666667,D5,M6,R1,0.2342913784797924,[0.29463946],P5
274,P5_D5_G3_M6_R1_T1,MC,DI,Z1,A3,5.3,6.0,0.07098426234695804,0.05085458320981382,IMP2,1.0,5,5,4,4,5,4,4,4,4,3,4,3,4,3,5.0,5.0,4.0,3.8333333333333335,3.916666666666667,D5,M6,R1,0.2342913784797924,[0.29463946],P5
275,P5_D5_G3_M6_R1_T1,MC,DI,Z2,A1,5.4,6.0,0.2468967381107848,0.1662389316690554,IMP2,0.5,5,5,4,4,5,4,4,4,4,3,4,3,4,3,5.0,5.0,4.0,3.8333333333333335,3.916666666666667,D5,M6,R1,0.2342913784797924,[0.29463946],P5
276,P5_D5_G3_M6_R1_T1,MC,DI,Z2,A1,5.5,6.009830027144846,0.03625911895838832,0.03440162981840345,IMP2,1.0,5,5,4,4,5,4,4,4,4,3,4,3,4,3,5.0,5.0,4.0,3.8333333333333335,3.916666666666667,D5,M6,R1,0.2342913784797924,[0.29463946],P5
277,P5_D5_G3_M6_R1_T1,MC,DC,Z2,A1,5.6,2.9337882503705863,0.15612377729560287,0.09117927624912506,IMP0,2.0,5,5,4,4,5,4,4,4,4,3,4,3,4,3,5.0,5.0,4.0,3.8333333333333335,3.916666666666667,D5,M6,R1,0.2342913784797924,[0.29463946],P5
