t_onset,int_onset
0.0,-84.288
0.75,-13.481
1.62,-21.292
5.36,-24.323
5.53,-24.053
5.61,-21.366
6.79,-24.951
7.11,-29.286
7.19,-27.773
7.34,-30.353
7.45,-32.866
7.5,-24.116
7.63,-27.606
7.74,-30.035
7.86,-31.429
8.13,-32.236
8.3,-24.933
8.45,-24.459
8.68,-28.99
9.22,-39.039
9.27,-32.012
9.38,-29.087
10.3,-34.405
10.6,-29.301
10.78,-26.822
10.88,-25.419
10.95,-23.96
11.57,-37.885
11.8,-34.172
11.93,-27.202
12.28,-29.278
12.39,-23.815
12.75,-21.98
13.41,-27.424
14.02,-23.177
14.26,-26.781
14.47,-31.052
14.7,-26.712
14.82,-21.031
15.82,-30.061
16.16,-31.875
16.27,-25.777
16.56,-29.778
16.87,-47.702
16.94,-41.65
17.01,-30.967
17.2,-30.405
17.46,-32.226
17.55,-32.762
17.59,-33.507
17.92,-30.893
18.09,-25.315
18.38,-26.33
18.58,-27.891
18.98,-34.213
19.12,-31.823
19.21,-26.998
19.42,-28.399
19.52,-28.582
19.7,-28.07
19.98,-34.267
20.05,-22.529
20.51,-25.614
21.16,-22.723
21.58,-31.147
21.75,-24.495
21.86,-21.369
22.25,-27.99
22.66,-27.786
22.79,-23.003
23.0,-26.933
23.4,-36.158
23.62,-33.905
24.06,-34.531
24.29,-35.549
24.47,-28.857
24.72,-31.224
25.12,-31.959
25.29,-29.977
25.38,-28.798
25.81,-34.617
26.23,-33.494
26.32,-31.429
26.42,-32.324
26.74,-45.013
26.94,-39.428
27.06,-37.99
27.47,-29.325
27.97,-33.892
28.26,-24.504
28.7,-24.688
29.09,-27.124
29.45,-34.322
29.68,-25.87
30.18,-31.772
30.37,-32.727
30.57,-33.321
30.73,-34.936
30.8,-32.043
30.98,-31.273
31.43,-29.96
31.68,-31.195
31.85,-34.574
32.06,-31.69
32.53,-30.939
32.99,-36.434
33.18,-37.579
33.36,-41.714
33.51,-38.992
33.77,-44.919
33.86,-28.385
34.21,-31.292
34.41,-31.499
34.6,-36.26
34.77,-34.267
34.88,-34.602
34.98,-32.557
35.12,-35.518
35.21,-30.791
35.38,-34.819
35.65,-34.199
35.91,-35.207
36.22,-34.717
36.47,-34.688
36.63,-37.823
36.75,-35.807
37.1,-39.965
37.26,-36.505
37.66,-32.324
37.89,-33.918
38.07,-33.09
38.25,-33.419
38.4,-32.636
38.85,-39.756
39.01,-31.751
39.62,-35.253
39.75,-38.668
39.83,-38.117
39.9,-37.48
40.02,-36.295
40.16,-36.684
