t_onset,int_onset
0.0,-90.309
0.17,-72.247
1.06,-25.233
2.02,-37.016
7.65,-54.892
8.65,-57.844
9.58,-46.729
10.58,-49.095
11.53,-56.158
11.84,-56.505
11.98,-42.669
12.2,-38.852
13.62,-58.713
13.85,-37.168
15.69,-59.428
15.76,-37.519
17.67,-42.385
18.19,-44.966
19.13,-47.082
19.6,-40.913
20.09,-44.688
20.76,-57.44
21.02,-51.321
21.25,-46.615
21.42,-44.919
21.73,-43.461
21.96,-43.343
22.01,-43.227
22.43,-48.371
22.88,-47.702
23.3,-57.245
23.82,-42.526
24.79,-58.488
25.65,-57.64
26.58,-80.767
26.66,-68.03
27.05,-52.579
27.51,-62.01
27.96,-60.482
28.44,-56.158
28.89,-57.64
29.39,-55.04
29.87,-60.482
30.33,-65.204
30.46,-65.204
30.8,-76.33
31.07,-84.288
31.2,-53.659
31.72,-61.061
31.99,-66.227
32.18,-56.505
32.61,-55.192
32.92,-59.183
33.18,-60.206
33.4,-59.183
33.61,-56.684
33.87,-63.461
34.08,-64.288
34.17,-54.322
34.66,-71.224
34.8,-56.867
35.03,-56.867
35.52,-58.488
35.94,-50.052
36.67,-56.867
36.91,-55.345
37.39,-58.268
37.83,-51.519
38.33,-58.945
38.76,-56.684
39.33,-66.787
39.71,-52.467
40.67,-57.844
40.99,-65.7
41.09,-55.192
41.51,-51.823
41.96,-65.7
42.03,-54.461
42.52,-58.268
43.0,-66.787
43.42,-60.206
43.91,-53.407
44.32,-50.574
44.84,-56.33
45.28,-52.579
45.48,-51.823
45.55,-46.845
46.19,-53.407
47.13,-60.482
47.57,-59.679
48.0,-54.322
48.51,-70.309
48.77,-74.746
48.86,-62.705
48.94,-48.945
49.31,-43.112
49.84,-55.823
50.26,-60.206
50.71,-62.35
50.82,-51.419
51.2,-58.713
51.64,-58.488
51.74,-61.061
52.12,-62.705
52.53,-55.04
52.74,-49.02
53.88,-54.051
54.36,-52.808
54.63,-55.823
55.71,-56.867
55.79,-58.488
55.89,-58.268
56.15,-48.03
56.63,-53.043
56.83,-53.659
57.02,-54.461
57.28,-52.356
57.66,-61.682
57.75,-58.945
57.88,-52.924
58.27,-53.918
58.35,-51.128
58.77,-55.661
59.44,-65.204
59.64,-58.053
60.11,-62.705
60.46,-70.309
61.0,-53.659
61.34,-56.684
61.52,-59.939
61.97,-63.074
62.23,-70.309
62.33,-62.35
62.7,-64.288
63.18,-62.35
63.32,-61.366
63.63,-68.03
63.84,-69.481
63.97,-68.725
64.08,-61.061
64.26,-60.482
64.5,-59.428
64.91,-63.461
65.69,-59.428
66.18,-66.787
66.48,-67.386
66.62,-65.204
67.4,-61.366
67.87,-64.734
68.23,-80.767
68.33,-64.734
68.69,-73.407
68.8,-74.746
68.96,-78.268
69.15,-74.746
69.43,-78.268
69.62,-73.407
69.87,-90.309
69.96,-74.746
70.09,-58.945
70.28,-61.366
70.55,-56.505
70.78,-56.684
71.02,-52.033
71.44,-52.693
71.7,-51.321
71.89,-40.796
72.14,-39.452
72.33,-36.558
72.57,-37.559
72.77,-36.107
73.02,-38.488
73.23,-41.273
73.67,-45.399
74.09,-42.281
74.31,-38.577
74.51,-37.539
74.72,-37.762
75.17,-41.212
75.29,-39.86
75.42,-36.312
75.86,-43.037
76.31,-49.885
76.54,-52.579
76.96,-55.345
77.17,-58.053
77.59,-54.051
78.1,-73.407
78.54,-54.892
78.98,-76.33
79.45,-84.288
79.5,-80.767
79.86,-55.502
80.35,-56.684
81.02,-84.288
81.26,-76.33
81.42,-58.053
81.68,-66.227
81.86,-53.659
82.09,-49.325
82.58,-52.139
83.84,-63.074
84.11,-73.407
84.24,-38.875
84.54,-40.26
84.75,-32.345
84.95,-31.854
85.16,-33.532
85.39,-32.796
85.57,-32.819
86.01,-36.576
86.48,-46.559
86.89,-53.788
87.32,-58.268
87.63,-65.7
87.77,-54.322
87.94,-53.788
88.23,-58.488
88.35,-45.803
88.58,-40.098
88.81,-36.192
89.46,-45.649
89.88,-47.575
90.11,-47.449
90.34,-47.575
90.58,-47.702
90.94,-47.202
91.21,-45.252
91.42,-38.053
91.61,-37.721
91.84,-38.29
92.07,-37.885
92.52,-40.426
92.74,-42.851
92.94,-45.204
93.36,-45.06
93.58,-44.074
93.77,-41.682
94.01,-43.906
94.17,-43.823
94.51,-41.061
94.97,-49.803
95.04,-43.782
95.27,-43.343
95.48,-40.972
95.72,-40.152
95.93,-42.281
96.15,-45.803
96.39,-46.672
96.66,-50.396
96.85,-66.787
96.92,-65.204
97.13,-54.322
97.24,-49.56
97.66,-50.223
97.91,-50.223
98.26,-54.051
98.42,-51.721
98.53,-46.227
98.77,-45.35
98.94,-35.116
99.6,-43.62
99.84,-44.643
100.29,-46.336
100.74,-50.309
101.15,-51.823
101.42,-48.582
101.58,-42.49
102.02,-44.598
102.22,-40.709
102.45,-43.782
102.89,-44.78
103.06,-44.872
103.28,-43.58
103.73,-49.481
103.99,-51.721
104.09,-51.224
104.18,-49.095
104.63,-55.502
104.85,-49.803
105.06,-44.734
105.47,-41.618
105.91,-46.845
106.1,-41.491
106.55,-46.391
106.75,-47.575
107.18,-58.053
107.38,-55.345
107.58,-43.823
108.01,-47.263
108.43,-43.58
110.04,-90.309
110.12,-58.713
111.89,-43.701
112.86,-72.247
113.3,-90.309
113.61,-42.178
114.15,-46.336
114.54,-35.07
115.01,-42.705
115.46,-59.679
115.67,-57.245
115.9,-49.641
116.32,-54.322
116.54,-52.139
116.97,-68.03
117.08,-68.725
117.13,-45.7
118.02,-51.321
118.46,-56.684
118.64,-53.788
118.85,-51.927
119.3,-54.892
119.53,-53.043
119.69,-47.386
120.16,-52.924
120.62,-62.01
120.82,-58.268
121.25,-59.428
121.47,-66.227
121.64,-63.074
121.89,-63.865
122.25,-56.505
122.49,-53.918
122.64,-51.619
122.97,-57.64
123.28,-63.865
123.37,-64.734
123.51,-62.705
123.85,-74.746
124.55,-84.288
124.74,-80.767
125.25,-90.309
125.34,-78.268
125.52,-78.268
126.32,-90.309
126.55,-90.309
127.25,-90.309
128.11,-84.288
128.33,-66.227
128.79,-84.288
129.02,-84.288
129.33,-78.268
129.5,-68.03
129.59,-62.01
129.64,-52.356
129.9,-78.268
130.1,-78.268
130.31,-76.33
130.63,-55.502
131.12,-84.288
132.2,-80.767
132.4,-78.268
132.74,-72.247
132.94,-78.268
133.18,-43.5
134.0,-37.111
134.63,-55.989
134.91,-69.481
134.99,-62.35
135.26,-48.441
135.67,-36.399
136.84,-52.247
137.25,-46.845
137.41,-40.652
139.14,-66.787
139.45,-46.845
140.43,-59.183
140.85,-78.268
141.16,-50.137
141.55,-61.061
142.01,-84.288
142.27,-31.033
143.29,-48.097
143.7,-53.162
144.17,-65.7
144.4,-32.602
145.38,-54.461
145.67,-49.721
145.92,-78.268
146.12,-45.013
146.98,-45.751
147.82,-44.688
148.27,-49.721
148.66,-46.065
149.13,-55.661
149.3,-50.396
149.46,-45.108
149.91,-54.051
150.26,-44.78
150.37,-44.202
150.55,-45.155
150.69,-44.598
150.94,-45.7
151.11,-49.247
151.31,-50.846
151.46,-43.58
151.57,-44.332
151.84,-46.172
151.95,-46.391
152.25,-39.939
152.68,-52.808
152.92,-47.082
153.08,-50.574
153.29,-41.061
153.5,-50.396
153.63,-45.855
153.75,-45.649
153.89,-45.548
153.96,-43.66
154.11,-51.823
154.31,-58.268
154.7,-53.918
