t_onset,int_onset
0.0,-90.309
0.82,-63.461
1.79,-56.867
3.87,-66.227
4.69,-68.725
5.49,-73.407
5.71,-37.206
5.91,-24.593
6.59,-29.787
6.98,-29.632
7.39,-32.854
7.77,-28.172
8.19,-33.102
8.83,-30.655
9.03,-26.402
9.5,-35.677
9.69,-37.283
9.83,-32.345
10.28,-31.803
10.6,-35.011
11.06,-26.028
11.3,-30.93
11.47,-31.68
11.84,-33.345
12.01,-30.086
12.28,-26.828
12.68,-32.247
12.9,-31.119
13.08,-29.827
13.49,-35.629
13.59,-30.502
13.76,-31.731
13.86,-28.434
14.28,-31.599
14.41,-22.64
14.83,-23.086
15.44,-22.141
15.87,-28.192
16.07,-30.205
16.14,-28.982
16.54,-32.501
16.68,-26.497
16.79,-22.951
17.04,-41.121
17.2,-34.35
17.4,-19.726
17.98,-31.803
18.06,-27.202
18.54,-39.939
18.64,-46.336
18.89,-23.778
19.14,-18.842
19.76,-33.138
20.14,-31.813
20.52,-31.589
20.8,-39.912
21.09,-40.51
21.31,-36.505
21.47,-30.467
21.68,-27.142
22.08,-34.051
22.29,-33.187
22.43,-29.844
22.82,-29.171
23.21,-32.819
23.61,-27.613
23.8,-30.24
23.99,-29.465
24.28,-33.532
24.58,-28.385
24.78,-22.91
25.39,-31.449
25.54,-29.41
25.97,-36.243
26.03,-32.043
26.13,-28.776
26.31,-26.319
26.73,-31.176
26.84,-22.319
27.28,-26.48
27.78,-25.513
28.28,-32.971
28.43,-32.948
28.56,-32.075
28.63,-30.609
29.08,-27.1
29.23,-24.849
29.39,-25.281
29.8,-32.808
30.04,-33.37
30.16,-32.854
30.56,-25.813
30.78,-32.693
31.0,-38.29
31.25,-33.272
31.45,-27.754
31.72,-26.992
32.04,-26.644
32.41,-34.011
32.8,-47.022
32.89,-41.428
32.97,-38.29
33.04,-36.594
33.18,-32.557
33.31,-29.286
33.41,-29.156
33.64,-37.303
33.83,-39.477
34.02,-43.823
34.23,-33.892
34.34,-31.886
34.41,-26.689
34.61,-29.762
34.7,-24.611
34.99,-35.011
