t_onset,int_onset
0.0,-78.268
0.55,-68.03
0.66,-63.074
0.76,-55.502
0.82,-19.246
1.14,-52.579
1.19,-50.664
1.46,-55.345
1.53,-50.939
1.68,-48.302
1.78,-40.398
1.85,-25.7
2.19,-42.962
2.42,-45.252
2.66,-44.464
2.82,-45.301
2.86,-42.316
2.94,-45.751
3.04,-46.119
3.27,-47.575
3.39,-48.233
3.47,-44.376
3.6,-43.382
4.08,-48.165
4.14,-45.06
4.31,-51.927
4.41,-47.638
4.52,-48.945
4.61,-48.945
4.82,-51.823
5.2,-51.033
5.41,-54.892
5.55,-52.924
5.64,-46.447
5.73,-46.729
6.09,-56.33
6.18,-55.989
10.81,-18.335
11.29,-22.223
11.34,-21.95
11.56,-22.618
11.76,-21.769
11.96,-21.079
12.16,-21.255
12.28,-22.626
12.35,-21.87
12.46,-21.864
12.56,-20.021
12.76,-20.071
12.98,-18.947
13.19,-21.933
13.39,-19.13
13.62,-20.918
13.75,-19.497
13.81,-19.957
13.94,-21.494
14.0,-17.935
14.21,-19.515
14.4,-19.978
14.79,-21.74
14.91,-21.567
14.99,-22.821
15.21,-23.108
15.4,-21.409
15.62,-20.918
15.81,-19.251
16.03,-21.475
16.23,-20.214
16.44,-20.769
16.64,-20.448
16.85,-18.355
17.06,-20.021
17.27,-24.548
17.45,-19.899
17.59,-19.438
17.78,-19.253
18.06,-21.157
18.46,-25.103
18.88,-25.438
19.28,-22.899
19.52,-20.426
19.71,-21.996
19.83,-21.215
20.12,-22.973
20.33,-24.015
20.53,-25.912
20.74,-22.371
20.88,-25.986
20.93,-22.267
21.06,-21.854
21.27,-23.351
21.33,-23.524
21.39,-22.81
21.47,-23.844
21.67,-29.673
21.72,-25.069
21.85,-23.048
22.04,-25.364
22.18,-21.554
22.31,-23.208
22.53,-26.108
22.72,-22.223
22.92,-24.249
23.11,-20.171
23.32,-18.544
23.45,-21.714
23.66,-26.319
23.72,-25.959
23.85,-26.927
23.93,-25.069
24.12,-23.211
24.32,-21.419
24.53,-21.469
24.65,-22.07
24.73,-20.738
24.92,-23.018
25.14,-20.109
25.35,-23.196
25.54,-22.647
25.67,-19.976
25.76,-21.478
25.88,-18.227
26.17,-23.316
26.37,-26.957
26.61,-25.027
26.91,-31.119
26.99,-29.05
27.12,-28.539
27.19,-24.697
27.62,-27.638
27.76,-28.842
28.03,-35.314
28.29,-42.01
28.67,-28.827
28.85,-25.896
29.61,-34.602
29.8,-32.022
30.3,-39.756
30.44,-38.968
30.57,-31.36
30.66,-30.044
30.9,-25.907
31.11,-26.347
31.32,-28.097
31.52,-29.403
32.11,-37.64
32.29,-27.587
32.44,-26.14
32.83,-25.301
32.99,-27.664
33.11,-28.798
33.24,-24.909
33.55,-27.683
33.65,-26.863
33.81,-24.757
33.92,-25.685
34.06,-23.721
34.59,-32.762
34.7,-30.828
34.82,-21.329
35.16,-30.837
35.26,-26.216
35.46,-29.943
35.55,-29.521
35.89,-30.828
36.1,-29.754
36.3,-27.405
36.5,-24.513
36.71,-27.136
36.91,-27.97
37.01,-29.186
37.1,-22.392
37.72,-33.259
37.96,-31.37
38.14,-34.602
38.24,-28.003
38.38,-29.568
38.82,-30.24
38.9,-25.609
39.32,-27.871
39.4,-26.097
39.59,-20.752
39.74,-22.836
40.03,-22.137
40.22,-25.533
40.64,-31.865
41.03,-25.891
