t_onset,int_onset
0.0,-90.309
0.99,-68.725
2.13,-59.428
5.42,-72.247
9.73,-55.502
12.49,-25.659
13.28,-43.906
13.4,-39.378
13.73,-49.721
13.87,-26.822
14.16,-33.494
14.37,-36.175
14.78,-43.461
14.86,-37.225
15.15,-34.617
15.34,-20.409
15.66,-27.735
15.8,-24.817
16.23,-24.211
16.51,-30.939
16.57,-20.761
16.62,-19.679
17.01,-23.885
17.22,-20.954
17.51,-27.53
17.72,-29.819
17.91,-30.591
18.49,-44.78
18.66,-42.888
18.83,-39.912
19.04,-21.295
19.21,-20.117
19.53,-23.935
19.73,-25.35
19.98,-24.784
20.32,-22.814
20.42,-22.392
20.86,-23.154
21.1,-22.202
21.31,-26.167
21.52,-28.668
21.64,-26.486
21.77,-24.023
21.99,-27.891
22.19,-31.331
22.39,-32.456
22.53,-28.044
22.68,-25.844
22.84,-25.423
22.98,-27.196
23.37,-25.695
23.59,-26.655
23.75,-25.69
24.13,-27.53
24.33,-24.061
24.48,-23.386
24.59,-23.969
24.86,-24.54
25.0,-24.168
25.12,-25.423
25.28,-25.33
25.41,-24.784
25.63,-25.97
25.69,-22.448
25.82,-22.579
26.25,-27.461
26.71,-35.454
26.91,-31.66
27.01,-26.992
27.29,-22.013
27.52,-23.774
27.62,-22.6
27.9,-25.886
28.32,-28.097
28.48,-21.634
28.58,-18.555
28.79,-24.223
29.27,-23.79
29.42,-22.202
29.52,-24.006
29.87,-31.005
29.97,-32.773
30.06,-27.67
30.18,-22.473
30.42,-21.058
30.91,-20.443
31.26,-22.141
31.69,-24.176
31.91,-22.921
32.07,-20.629
32.33,-28.441
32.48,-27.67
32.55,-26.06
32.67,-22.81
32.83,-23.894
32.93,-24.657
33.19,-23.044
33.44,-24.011
33.68,-23.504
33.78,-20.857
34.13,-31.263
34.53,-27.196
34.78,-27.575
34.85,-25.824
35.18,-22.705
35.3,-18.898
35.6,-24.384
35.82,-23.441
36.03,-24.661
36.21,-24.807
36.31,-21.759
36.4,-22.288
36.51,-20.558
36.64,-24.625
36.82,-21.847
37.06,-24.54
37.19,-23.998
37.43,-23.355
37.59,-19.149
37.95,-25.528
38.22,-24.464
38.41,-24.112
38.55,-22.151
38.73,-22.954
38.8,-21.218
39.09,-20.445
39.45,-25.194
39.55,-21.595
39.67,-22.508
39.74,-20.933
39.89,-23.12
40.03,-23.211
40.16,-22.543
