t_onset,int_onset
0.0,-90.309
0.86,-59.428
1.76,-48.653
4.46,-69.481
5.22,-66.787
5.68,-28.057
6.19,-32.983
6.37,-33.333
6.78,-31.896
7.21,-34.848
7.63,-27.288
8.06,-29.095
8.27,-30.423
8.46,-33.284
8.65,-28.144
8.85,-25.907
9.05,-28.104
9.43,-24.895
10.09,-32.215
10.45,-33.308
10.85,-22.676
11.04,-22.962
11.27,-26.447
11.71,-32.129
11.87,-27.625
12.07,-27.67
12.89,-32.773
13.31,-35.533
13.39,-32.739
13.49,-29.795
13.57,-28.117
14.11,-36.364
14.26,-21.51
14.68,-22.895
15.27,-23.169
15.71,-29.465
15.92,-31.489
16.06,-27.405
16.47,-27.436
16.69,-28.07
16.88,-30.335
17.07,-35.055
17.27,-39.939
17.36,-32.28
17.53,-29.893
17.9,-37.823
18.06,-32.534
18.42,-39.256
18.5,-36.382
18.7,-32.412
18.85,-25.228
18.97,-26.265
19.19,-40.51
19.33,-35.549
19.53,-42.316
19.81,-42.455
19.97,-31.99
20.39,-23.588
20.77,-27.518
21.38,-29.232
21.57,-25.72
21.97,-31.792
22.15,-31.549
22.33,-29.968
22.75,-28.281
23.14,-32.501
23.5,-25.996
23.9,-28.35
24.11,-29.877
24.33,-33.879
24.5,-28.017
24.71,-26.701
25.29,-33.8
25.5,-32.356
25.69,-34.921
25.9,-38.622
25.99,-31.772
26.08,-28.879
26.25,-25.912
26.7,-34.688
26.85,-25.301
27.25,-26.828
27.49,-24.942
27.83,-25.046
28.29,-31.959
28.48,-34.936
28.58,-32.001
28.67,-29.41
29.05,-21.447
29.18,-20.845
29.46,-24.881
29.84,-29.156
30.04,-26.627
30.31,-28.343
30.58,-27.393
30.96,-37.99
31.09,-40.206
31.17,-34.158
31.34,-32.118
31.54,-26.237
31.77,-31.292
31.99,-34.308
32.1,-27.638
32.5,-45.548
32.8,-55.192
32.88,-32.96
33.06,-32.739
33.18,-35.439
33.27,-34.602
33.34,-35.502
33.44,-33.284
33.54,-29.521
33.8,-31.66
34.15,-32.831
34.36,-34.118
34.45,-23.889
34.72,-28.057
34.9,-29.209
35.02,-26.374
35.09,-26.857
35.19,-25.041
35.49,-26.519
35.9,-35.299
36.07,-31.579
36.2,-28.835
36.37,-37.559
