t_onset,int_onset
0.0,-72.247
0.72,-21.335
1.58,-42.49
2.9,-18.039
3.21,-22.114
3.34,-22.854
3.41,-22.917
3.62,-24.193
3.68,-22.932
3.76,-24.228
3.81,-22.788
4.01,-22.264
4.14,-24.241
4.21,-25.027
4.33,-23.285
4.39,-20.892
4.52,-23.998
4.59,-22.984
4.78,-21.926
5.0,-23.457
5.21,-25.399
5.43,-19.674
5.77,-22.799
5.85,-22.814
6.02,-27.325
6.15,-25.184
6.24,-24.575
6.37,-24.83
6.43,-25.813
6.56,-24.693
6.62,-23.823
6.81,-24.099
6.92,-21.016
7.2,-24.679
7.42,-22.966
7.62,-26.986
7.82,-19.769
8.02,-19.984
8.23,-22.829
8.42,-24.002
8.64,-18.499
9.22,-24.428
9.43,-19.86
9.63,-21.139
9.75,-20.697
10.03,-22.137
10.24,-24.112
10.44,-22.08
10.57,-22.013
10.65,-23.386
10.86,-25.649
11.07,-31.803
11.26,-21.737
11.5,-20.538
11.7,-23.935
12.1,-24.428
12.32,-25.659
12.52,-22.694
12.73,-29.317
12.94,-23.584
13.14,-23.059
13.33,-22.799
13.53,-19.104
13.66,-21.795
13.71,-21.923
14.17,-22.958
14.22,-22.84
14.3,-21.35
14.49,-21.286
14.7,-21.792
14.9,-23.713
15.1,-22.568
15.31,-19.144
15.52,-23.105
15.72,-21.993
15.85,-24.254
15.93,-22.763
16.14,-22.097
16.36,-24.761
16.55,-23.063
16.65,-22.158
16.75,-20.654
16.96,-22.361
17.17,-20.074
17.39,-20.842
17.59,-22.445
17.79,-20.179
18.18,-25.262
18.42,-22.229
19.03,-25.199
19.18,-22.891
19.71,-29.902
19.85,-29.481
19.94,-26.276
20.35,-32.727
20.76,-28.01
20.86,-24.725
21.48,-30.309
21.68,-35.533
21.88,-34.863
22.52,-48.441
22.62,-40.426
22.72,-33.672
22.94,-27.568
23.17,-28.754
23.38,-28.725
23.58,-30.318
24.14,-37.168
24.38,-25.829
24.48,-25.131
25.02,-39.912
25.14,-31.569
25.26,-29.729
25.56,-28.343
25.68,-27.172
25.85,-27.034
25.99,-27.944
26.09,-24.661
26.68,-34.024
26.8,-36.757
26.9,-22.361
27.01,-20.53
27.27,-28.385
27.42,-28.295
27.57,-30.484
27.69,-28.639
27.83,-31.205
28.03,-32.75
28.25,-27.806
28.47,-26.741
28.68,-26.787
28.88,-28.413
29.07,-27.97
29.18,-26.525
29.27,-20.034
29.95,-35.629
30.16,-27.587
30.35,-25.991
31.05,-23.964
31.27,-26.183
31.54,-27.696
31.66,-25.69
31.86,-19.697
32.01,-16.185
32.28,-17.525
32.47,-19.764
32.91,-26.609
33.31,-24.872
33.55,-27.052
33.66,-25.374
33.79,-22.053
34.43,-33.211
34.59,-20.357
34.94,-29.035
35.05,-27.306
35.32,-31.549
35.47,-29.657
35.69,-28.281
35.89,-29.418
36.1,-29.11
36.31,-30.197
36.52,-33.931
36.73,-32.086
36.8,-29.844
36.91,-21.185
37.57,-36.487
37.82,-33.532
38.05,-37.741
38.25,-40.098
38.36,-34.295
38.54,-29.194
38.78,-28.82
39.36,-37.13
39.55,-24.185
39.89,-34.746
40.0,-27.562
40.29,-36.775
40.44,-27.436
40.54,-26.644
41.09,-32.602
41.25,-33.007
41.38,-32.819
41.74,-35.565
42.0,-31.896
42.14,-31.253
42.42,-37.225
42.93,-47.263
43.0,-50.484
43.13,-53.659
43.25,-52.924
43.35,-52.808
43.42,-49.325
43.68,-47.575
44.07,-56.505
44.43,-57.844
44.56,-54.602
44.76,-56.684
45.05,-51.519
45.18,-54.892
45.41,-56.505
45.58,-60.206
45.71,-58.268
45.78,-41.618
45.92,-39.886
46.2,-58.945
46.27,-55.989
46.32,-56.158
46.6,-56.505
46.78,-53.532
46.93,-52.924
47.0,-41.554
47.14,-40.288
47.44,-38.668
47.58,-27.632
47.71,-46.904
47.79,-39.578
47.9,-32.534
48.33,-29.095
48.53,-29.852
48.75,-29.309
48.92,-25.32
49.17,-25.223
49.31,-29.885
49.54,-26.718
49.96,-35.972
50.08,-32.659
50.24,-28.945
50.4,-29.977
50.53,-27.735
50.68,-29.91
50.88,-35.192
51.28,-25.458
51.57,-28.322
51.76,-27.028
51.88,-30.197
52.02,-40.071
52.25,-24.271
52.6,-23.931
52.83,-28.997
53.24,-34.158
53.4,-28.504
53.66,-30.361
53.85,-29.301
54.04,-28.96
54.26,-31.499
54.47,-30.163
54.66,-26.276
55.14,-28.805
55.25,-28.378
55.35,-27.184
55.47,-28.74
55.56,-24.31
55.66,-25.374
55.75,-25.384
55.95,-28.07
56.14,-28.343
56.34,-28.469
56.55,-28.483
56.75,-28.233
57.12,-19.986
57.55,-27.735
57.71,-27.257
57.8,-25.705
57.91,-21.319
58.12,-25.829
58.26,-23.281
58.46,-25.013
58.64,-28.96
58.86,-32.545
59.04,-28.791
59.27,-31.813
59.47,-30.718
60.33,-29.095
60.46,-29.721
60.7,-26.452
61.32,-32.054
61.39,-23.848
61.47,-22.178
62.04,-28.711
62.22,-30.449
62.41,-25.379
62.67,-27.53
62.87,-28.172
63.2,-33.482
63.27,-30.248
63.32,-29.721
63.46,-27.368
63.53,-26.303
