,t0,var
0.0,0.0,9.872765214788103
4.35374149659864,4.35374149659864,18.56678427824441
8.70748299319728,8.70748299319728,18.99798691657449
13.061224489795919,13.061224489795919,19.365292506399825
17.41496598639456,17.41496598639456,19.667086752695283
21.768707482993197,21.768707482993197,19.40932803956095
26.122448979591837,26.122448979591837,18.67996802004727
30.476190476190474,30.476190476190474,19.654406007499684
34.82993197278912,34.82993197278912,20.009618081713864
39.183673469387756,39.183673469387756,19.79230106424565
43.53741496598639,43.53741496598639,19.864765685092447
47.89115646258504,47.89115646258504,20.77037125250699
52.244897959183675,52.244897959183675,20.013489243544434
56.59863945578231,56.59863945578231,19.785779045881398
60.95238095238095,60.95238095238095,20.10943251508824
65.3061224489796,65.3061224489796,20.179083031985666
69.65986394557824,69.65986394557824,19.117333232089173
74.01360544217687,74.01360544217687,18.95259903254028
78.36734693877551,78.36734693877551,18.95584102661098
82.72108843537416,82.72108843537416,18.54087109470413
87.07482993197279,87.07482993197279,18.76904037644632
91.42857142857143,91.42857142857143,20.14866140102907
95.78231292517007,95.78231292517007,20.630838335188514
100.1360544217687,100.1360544217687,19.204140938807274
104.48979591836735,104.48979591836735,19.974130852087576
108.84353741496598,108.84353741496598,20.64671850891867
113.19727891156462,113.19727891156462,19.97578000850423
