novelty,novelty_t0,novelty_t1
1.345427977320528,0.0,6.999977324263039
0.7778670905971438,1.4,8.39997732426304
0.3934644693836287,2.8,9.799977324263038
0.2611901789847645,4.2,11.199977324263038
0.4309232104040887,5.6,12.599977324263039
0.609912496789445,7.0,13.999977324263039
0.7012324451087361,8.4,15.39997732426304
0.8663710152172353,9.8,16.79997732426304
1.013692793857754,11.2,18.19997732426304
0.8851993977411703,12.6,19.599977324263037
0.6129669746820063,14.0,20.99997732426304
0.374954773378658,15.4,22.399977324263038
0.32310105354123675,16.8,23.79997732426304
0.3982921616795012,18.2,25.19997732426304
0.5242276561503398,19.6,26.599977324263037
0.5656528515294865,21.0,27.99997732426304
0.43541524400683207,22.4,29.399977324263038
0.2661925193105568,23.8,30.79997732426304
0.2832855328686565,25.2,32.19997732426304
0.5471737172759592,26.6,33.59997732426304
0.7947720051427769,28.0,34.999977324263035
0.9878866836126796,29.4,36.39997732426304
0.9329991398522559,30.8,37.79997732426304
0.6697874263641306,32.2,39.19997732426304
0.4642655266126615,33.6,40.59997732426304
0.3210290632512759,35.0,41.999977324263035
0.22764064165536835,36.4,43.39997732426304
0.2107516078886891,37.8,44.79997732426304
0.2469102649102287,39.2,46.19997732426304
0.29755924981920273,40.6,47.59997732426304
0.37339218435707333,42.0,48.999977324263035
0.399021878970238,43.4,50.39997732426304
0.39481916855323207,44.8,51.79997732426304
0.3424693192621196,46.2,53.19997732426304
0.29502903012678755,47.6,54.59997732426304
0.2809423044211869,49.0,55.999977324263035
0.22537938672471675,50.4,57.39997732426304
0.19384001832376385,51.8,58.79997732426304
0.20211426913439495,53.2,60.19997732426304
0.29793915208356064,54.6,61.59997732426304
0.4762079518917405,56.0,62.999977324263035
0.4997581098418211,57.4,64.39997732426303
0.3999185638974231,58.8,65.79997732426304
0.359244624832454,60.2,67.19997732426305
0.2824392550138617,61.6,68.59997732426304
0.2374188715076735,63.0,69.99997732426304
0.2480535787848538,64.4,71.39997732426303
0.2827955051442929,65.8,72.79997732426304
0.3104544365512494,67.2,74.19997732426305
0.2887455591352963,68.6,75.59997732426304
0.2721580723251815,70.0,76.99997732426304
0.29430196456778257,71.4,78.39997732426303
0.33786902372859273,72.8,79.79997732426304
0.42462014576726753,74.2,81.19997732426305
0.46355268736861915,75.6,82.59997732426304
0.3593936411094548,77.0,83.99997732426304
0.35799153543686707,78.4,85.39997732426303
0.38214353325530476,79.8,86.79997732426304
0.3299644928969835,81.2,88.19997732426305
0.33717823769996197,82.6,89.59997732426304
0.34710170723346434,84.0,90.99997732426304
0.2712345426581321,85.4,92.39997732426303
0.19076215146372733,86.8,93.79997732426304
0.20530312410160173,88.2,95.19997732426305
0.3019755750330661,89.6,96.59997732426304
0.2621311719148841,91.0,97.99997732426304
0.19848563469319147,92.4,99.39997732426303
0.18552448352543444,93.8,100.79997732426304
0.24124073986466205,95.2,102.19997732426305
0.3386375684352353,96.6,103.59997732426304
0.3248139169935738,98.0,104.99997732426304
0.34812024045720646,99.4,106.39997732426303
0.3802198892586417,100.8,107.79997732426304
0.29840788773399096,102.2,109.19997732426305
0.2132637074954108,103.6,110.59997732426304
0.18897972591868084,105.0,111.99997732426304
0.21857857458396135,106.4,113.39997732426303
0.26983144550292915,107.8,114.79997732426304
0.2545914148065493,109.2,116.19997732426305
0.2661757716574567,110.6,117.59997732426304
0.33346280618747637,112.0,118.99997732426304
0.35715707802595464,113.4,120.39997732426303
0.4287792221700162,114.8,121.79997732426304
0.6112874041819689,116.2,123.19997732426305
0.9238561882049838,117.6,124.59997732426304
