,Name,Assigned_t,Rater,FLOW,t_var,t_LZ_guitar_zd,t_LZ_drum,t_var_drum,t_var_guitar_zd,t_LZ,IMPRO,Artist,Participant,Dance_mode,Music_mode,Palo,Condition,Pair
249,P11_D6_G6_M6_R1_T2,0.5,P11,1.0,54.74795523662311,0.3635532985499346,0.14381064024918291,23.962587595230072,51.405610287679295,0.23762747246992272,,P,P11,D6,M6,R1,D6_M6,P11_G6
250,P11_D6_G6_M6_R1_T2,0.6,G6,4.5,54.81067594364065,0.2771623248438799,0.08018532668439293,23.744443582993398,50.57606477174295,0.19401362739071595,4.0,G,P11,D6,M6,R1,D6_M6,P11_G6
251,P11_D6_G6_M6_R1_T2,0.6,P11,1.0,54.81067594364065,0.2771623248438799,0.08018532668439293,23.744443582993398,50.57606477174295,0.19401362739071595,,P,P11,D6,M6,R1,D6_M6,P11_G6
252,P11_D6_G6_M6_R1_T2,0.8,G6,4.5,54.75436188532191,0.3069703484591651,0.19767426186978604,23.16481664433158,49.28005330835994,0.2630427347103238,4.0,G,P11,D6,M6,R1,D6_M6,P11_G6
253,P11_D6_G6_M6_R1_T2,0.8,P11,1.0,54.75436188532191,0.3069703484591651,0.19767426186978604,23.16481664433158,49.28005330835994,0.2630427347103238,1.0,P,P11,D6,M6,R1,D6_M6,P11_G6
254,P11_D6_G6_M6_R1_T2,0.9,G6,4.5,50.3047042030766,0.015165485699004725,0.021440859091696348,18.45923819864201,47.23877689186088,0.0067983211754159,4.0,G,P11,D6,M6,R1,D6_M6,P11_G6
255,P11_D6_G6_M6_R1_T2,0.9,P11,1.0,50.3047042030766,0.015165485699004725,0.021440859091696348,18.45923819864201,47.23877689186088,0.0067983211754159,1.0,P,P11,D6,M6,R1,D6_M6,P11_G6
256,P11_D6_G6_M6_R1_T2,1.0,G6,4.5,51.11319404246295,0.0355604492252525,0.06010413182777972,17.316613514957215,46.481018782736676,0.044284353321552485,4.0,G,P11,D6,M6,R1,D6_M6,P11_G6
257,P11_D6_G6_M6_R1_T2,1.0,P11,1.0,51.11319404246295,0.0355604492252525,0.06010413182777972,17.316613514957215,46.481018782736676,0.044284353321552485,1.0,P,P11,D6,M6,R1,D6_M6,P11_G6
258,P11_D6_G6_M6_R2_T1,0.1,G6,4.5,50.937112096215984,0.04601940487973852,0.0041835822617944,15.185047352249455,50.45743722759859,0.00920388097594768,6.0,G,P11,D6,M6,R2,D6_M6,P11_G6
259,P11_D6_G6_M6_R2_T1,0.1,P11,2.0,50.937112096215984,0.04601940487973852,0.0041835822617944,15.185047352249455,50.45743722759859,0.00920388097594768,,P,P11,D6,M6,R2,D6_M6,P11_G6
260,P11_D6_G6_M6_R2_T1,0.2,G6,4.5,52.354483395017475,0.13931328931775394,0.0962223920212715,19.725910384569907,51.815853068560294,0.10751806412811642,6.0,G,P11,D6,M6,R2,D6_M6,P11_G6
261,P11_D6_G6_M6_R2_T1,0.2,P11,2.0,52.354483395017475,0.13931328931775394,0.0962223920212715,19.725910384569907,51.815853068560294,0.10751806412811642,6.0,P,P11,D6,M6,R2,D6_M6,P11_G6
262,P11_D6_G6_M6_R2_T1,0.4,G6,4.5,53.4921838419174,0.18282254484041585,0.04518268842737964,19.79443412361807,52.810029268926556,0.09580403379509203,6.0,G,P11,D6,M6,R2,D6_M6,P11_G6
263,P11_D6_G6_M6_R2_T1,0.4,P11,2.0,53.4921838419174,0.18282254484041585,0.04518268842737964,19.79443412361807,52.810029268926556,0.09580403379509203,,P,P11,D6,M6,R2,D6_M6,P11_G6
264,P11_D6_G6_M6_R2_T1,0.5,G6,4.5,52.703616445389095,0.10500791477103974,0.04340466596611697,21.43775401218786,52.06414733769749,0.06275373392691616,6.0,G,P11,D6,M6,R2,D6_M6,P11_G6
265,P11_D6_G6_M6_R2_T1,0.5,P11,2.0,52.703616445389095,0.10500791477103974,0.04340466596611697,21.43775401218786,52.06414733769749,0.06275373392691616,,P,P11,D6,M6,R2,D6_M6,P11_G6
266,P11_D6_G6_M6_R2_T1,0.6,G6,4.5,53.03765363737595,0.13220119947270342,0.07823298829555551,20.001286691899505,52.067172768990666,0.085345078140606,6.0,G,P11,D6,M6,R2,D6_M6,P11_G6
267,P11_D6_G6_M6_R2_T1,0.6,P11,2.0,53.03765363737595,0.13220119947270342,0.07823298829555551,20.001286691899505,52.067172768990666,0.085345078140606,,P,P11,D6,M6,R2,D6_M6,P11_G6
268,P11_D6_G6_M6_R2_T1,0.8,G6,4.5,55.66085473087626,0.16064955885290547,0.39995046422754593,24.957435367202912,49.453168268767456,0.3781958364662151,6.0,G,P11,D6,M6,R2,D6_M6,P11_G6
269,P11_D6_G6_M6_R2_T1,0.8,P11,2.0,55.66085473087626,0.16064955885290547,0.39995046422754593,24.957435367202912,49.453168268767456,0.3781958364662151,1.0,P,P11,D6,M6,R2,D6_M6,P11_G6
270,P11_D6_G6_M6_R2_T1,0.9,G6,4.5,55.35796728220905,0.4497350931428995,0.3749535602133244,25.108407422830474,54.269514958989646,0.503284946093868,6.0,G,P11,D6,M6,R2,D6_M6,P11_G6
271,P11_D6_G6_M6_R2_T1,0.9,P11,2.0,55.35796728220905,0.4497350931428995,0.3749535602133244,25.108407422830474,54.269514958989646,0.503284946093868,1.0,P,P11,D6,M6,R2,D6_M6,P11_G6
272,P11_D6_G6_M6_R2_T1,1.0,G6,4.5,52.37927996976731,0.19270974425245666,0.026177704949706334,15.672468180388032,52.912741528295996,0.08670474237568919,6.0,G,P11,D6,M6,R2,D6_M6,P11_G6
273,P11_D6_G6_M6_R2_T1,1.0,P11,2.0,52.37927996976731,0.19270974425245666,0.026177704949706334,15.672468180388032,52.912741528295996,0.08670474237568919,1.0,P,P11,D6,M6,R2,D6_M6,P11_G6
274,P11_D6_G6_M6_R2_T2,0.1,G6,5.5,50.874661499762595,0.035909081080402,0.00585701516651216,14.8482688475496,47.99740064815715,0.010807587509635534,5.0,G,P11,D6,M6,R2,D6_M6,P11_G6
275,P11_D6_G6_M6_R2_T2,0.1,P11,2.0,50.874661499762595,0.035909081080402,0.00585701516651216,14.8482688475496,47.99740064815715,0.010807587509635534,,P,P11,D6,M6,R2,D6_M6,P11_G6
276,P11_D6_G6_M6_R2_T2,0.2,G6,5.5,54.0243765194684,0.30665657978953054,0.2150361282562329,20.3170048759201,49.82705178583454,0.33594165562209144,5.0,G,P11,D6,M6,R2,D6_M6,P11_G6
277,P11_D6_G6_M6_R2_T2,0.4,G6,5.5,54.27182252547266,0.20457717260174685,0.0648455250578134,20.142634809743207,49.90798520266658,0.10626298944957809,5.0,G,P11,D6,M6,R2,D6_M6,P11_G6
278,P11_D6_G6_M6_R2_T2,0.5,G6,5.5,54.17027123830133,0.20185784413158045,0.06442716683163394,22.056202293055716,49.955395670260145,0.11923209446114076,5.0,G,P11,D6,M6,R2,D6_M6,P11_G6
279,P11_D6_G6_M6_R2_T2,0.6,G6,5.5,52.58243098329018,0.15813940949582883,0.06777403264106949,21.621598346588485,48.52247611515929,0.09287552621183595,5.0,G,P11,D6,M6,R2,D6_M6,P11_G6
280,P11_D6_G6_M6_R2_T2,0.8,G6,5.5,55.146810064625924,0.17529209676918592,0.3087483709204278,24.008996677946396,48.344429630728634,0.2782082204093285,5.0,G,P11,D6,M6,R2,D6_M6,P11_G6
281,P11_D6_G6_M6_R2_T2,0.8,P11,4.0,55.146810064625924,0.17529209676918592,0.3087483709204278,24.008996677946396,48.344429630728634,0.2782082204093285,1.0,P,P11,D6,M6,R2,D6_M6,P11_G6
282,P11_D6_G6_M6_R2_T2,0.9,G6,5.5,54.985164869716186,0.4376027045836957,0.3648083732284729,24.49150381234612,51.45880502277159,0.45182688427379675,5.0,G,P11,D6,M6,R2,D6_M6,P11_G6
283,P11_D6_G6_M6_R2_T2,1.0,G6,5.5,52.671764922085316,0.21137803099012475,0.02907444408674137,10.492853642181762,49.47275418593305,0.09493687078718908,5.0,G,P11,D6,M6,R2,D6_M6,P11_G6
284,P11_D6_G6_M6_R2_T2,1.0,P11,5.0,52.671764922085316,0.21137803099012475,0.02907444408674137,10.492853642181762,49.47275418593305,0.09493687078718908,1.0,P,P11,D6,M6,R2,D6_M6,P11_G6
285,P12_D1_G7_M1_R1_T1,0.1,P12,3.0,51.01667043252901,0.010458955654486022,0.0083671645235888,10.28119173685693,49.15550124770335,0.01004059742830658,6.5,P,P12,D1,M1,R1,D1_M1,P12_G7
286,P12_D1_G7_M1_R1_T1,0.2,P12,6.0,51.69290101711128,0.01798940372571596,0.0740494060337611,16.467420108704154,50.00778906203408,0.052713136498609606,4.5,P,P12,D1,M1,R1,D1_M1,P12_G7
287,P12_D1_G7_M1_R1_T1,0.4,P12,6.2,55.22727039253283,0.30205463930155674,0.12467075140147348,22.817350041487256,54.434610695681876,0.16566985756705876,6.0,P,P12,D1,M1,R1,D1_M1,P12_G7
288,P12_D1_G7_M1_R1_T1,0.5,P12,5.666666666666667,56.01123224634951,0.460612407023565,0.2652391153977659,20.358605829819826,54.80373929676328,0.42923554006010683,5.0,P,P12,D1,M1,R1,D1_M1,P12_G7
289,P12_D1_G7_M1_R1_T1,0.6,P12,6.0,55.652144684743995,0.11295672106844912,0.13492052794286982,24.393590658708433,54.59958368816359,0.15521090191257272,7.0,P,P12,D1,M1,R1,D1_M1,P12_G7
290,P12_D1_G7_M1_R1_T1,0.8,P12,6.6,55.47358577288778,0.22800523326779554,0.242647771184076,24.461208158060614,53.48491420165103,0.21838299406566838,,P,P12,D1,M1,R1,D1_M1,P12_G7
291,P12_D1_G7_M1_R1_T1,0.9,P12,6.5,54.42681034458235,0.3012179228491978,0.2313520990772311,17.49873369056619,52.421162549767914,0.33468658094355314,5.6,P,P12,D1,M1,R1,D1_M1,P12_G7
292,P12_D1_G7_M1_R1_T1,1.0,P12,6.0,49.966262621346814,0.030986399285690597,0.028669406811764886,17.327114148474124,48.99336574843029,0.028204317081597333,5.6,P,P12,D1,M1,R1,D1_M1,P12_G7
293,P12_D1_G7_M1_R2_T1,0.1,P12,4.0,52.351404510174994,0.14642537916280446,0.012289272894021062,8.625523631806345,51.699257026492624,0.058337730428355404,5.5,P,P12,D1,M1,R2,D1_M1,P12_G7
294,P12_D1_G7_M1_R2_T1,0.2,P12,5.0,50.443737704138776,0.027658127175196355,0.0041835822617944,2.839771299355451,50.61362420421661,0.0062753733926916005,7.0,P,P12,D1,M1,R2,D1_M1,P12_G7
295,P12_D1_G7_M1_R2_T1,0.4,P12,5.5,55.5680810728515,0.2800675903034594,0.367370817363822,23.518587958879145,54.31124234686384,0.4297468667809929,5.0,P,P12,D1,M1,R2,D1_M1,P12_G7
296,P12_D1_G7_M1_R2_T1,0.5,P12,5.5,53.850428261707776,0.2568254666268237,0.1974127879784239,18.404590999528182,53.4038977730409,0.2275403907942629,5.5,P,P12,D1,M1,R2,D1_M1,P12_G7
297,P12_D1_G7_M1_R2_T1,0.6,P12,6.0,54.034274594860584,0.1338746323774212,0.1093707934154825,20.644993422018388,54.56566920541692,0.11635588165615712,7.0,P,P12,D1,M1,R2,D1_M1,P12_G7
298,P12_D1_G7_M1_R2_T1,0.8,P12,5.8,54.28804728283577,0.13648937129104272,0.1273377850933674,23.53485234451165,52.52359257725825,0.11217229939436268,6.5,P,P12,D1,M1,R2,D1_M1,P12_G7
299,P12_D1_G7_M1_R2_T1,0.9,P12,6.333333333333333,50.219079775965454,0.04113855890764504,0.014642537916280424,15.958655258196144,50.01980184152359,0.011388640601551446,7.0,P,P12,D1,M1,R2,D1_M1,P12_G7
300,P12_D1_G7_M1_R2_T1,1.0,P12,4.333333333333333,49.23224724246555,0.02756836449065213,0.016769633538838345,6.844120846998112,48.06357654347794,0.02402434135623549,7.0,P,P12,D1,M1,R2,D1_M1,P12_G7
301,P12_D1_G7_M6_R1_T1,0.1,P12,5.0,50.56540085954217,0.0057524256099673,0.0120277990026589,19.946415938553223,47.989886342619876,0.0041835822617944,7.0,P,P12,D1,M6,R1,D1_M6,P12_G7
302,P12_D1_G7_M6_R1_T1,0.2,P12,4.0,55.34761338616108,0.09726828758672007,0.0909929141940285,22.683103180957367,53.23883410352681,0.07530448071229942,,P,P12,D1,M6,R1,D1_M6,P12_G7
303,P12_D1_G7_M6_R1_T1,0.4,P12,5.714285714285714,57.7265599478515,0.2593821002312537,0.28657538493291734,25.521046450147125,55.64668548760852,0.33207184202993156,4.0,P,P12,D1,M6,R1,D1_M6,P12_G7
304,P12_D1_G7_M6_R1_T1,0.5,P12,5.0,57.021325305693125,0.33573247650900173,0.2363723977913844,23.25501192306275,54.903190374191695,0.31115393072095954,4.5,P,P12,D1,M6,R1,D1_M6,P12_G7
305,P12_D1_G7_M6_R1_T1,0.6,P12,7.0,53.38613859384258,0.03189981474618237,0.020220647598672967,18.62268654657221,51.4298868090782,0.01882612017807485,7.0,P,P12,D1,M6,R1,D1_M6,P12_G7
306,P12_D1_G7_M6_R1_T1,0.8,P12,6.5,56.88923852257444,0.33834721542262325,0.2377669252119825,23.354323551576623,55.52653514584655,0.26304273471032374,5.4,P,P12,D1,M6,R1,D1_M6,P12_G7
307,P12_D1_G7_M6_R1_T1,1.0,P12,5.75,56.19870243101133,0.30703310219309204,0.18515178253211767,24.383970644553568,55.22910863349999,0.21588330366424618,5.75,P,P12,D1,M6,R1,D1_M6,P12_G7
308,P12_D5_G7_M5_R1_T1,0.2,P12,6.0,52.812434487581186,0.054386569403327346,0.021440859091696348,18.99945844994752,53.92574654693883,0.015165485699004725,,P,P12,D5,M5,R1,D5_M5,P12_G7
309,P12_D5_G7_M5_R1_T1,0.4,P12,6.0,57.344964953159064,0.21283974756879082,0.20133489634885618,25.12874539296273,55.168953218264875,0.18407761951895418,5.5,P,P12,D5,M5,R1,D5_M5,P12_G7
310,P12_D5_G7_M5_R1_T1,0.5,P12,5.666666666666667,55.09386744402008,0.08283492878352938,0.10720429545848183,23.612733454524513,51.736129345921405,0.11672194510406411,5.666666666666667,P,P12,D5,M5,R1,D5_M5,P12_G7
311,P12_D5_G7_M5_R1_T1,0.6,P12,5.666666666666667,56.50934127230338,0.28082295932295004,0.20987637680001978,24.891758239300955,53.87904324481566,0.25729030910035644,5.5,P,P12,D5,M5,R1,D5_M5,P12_G7
312,P12_D5_G7_M5_R1_T1,0.8,P12,5.5,55.672506961689635,0.1223697811574866,0.16786623825450084,21.397682564315488,54.56424353973827,0.11609440776479495,5.428571428571429,P,P12,D5,M5,R1,D5_M5,P12_G7
313,P12_D5_G7_M5_R1_T1,0.9,P12,7.0,55.93507568142741,0.11975504224386507,0.07896511519136952,23.685662840999033,53.64107960610197,0.08890112306313128,,P,P12,D5,M5,R1,D5_M5,P12_G7
314,P12_D5_G7_M5_R1_T1,1.0,P12,6.0,56.96510374445303,0.41586104917046335,0.1971754501385721,24.156624935514973,54.474980621929625,0.3551747832217595,6.666666666666667,P,P12,D5,M5,R1,D5_M5,P12_G7
315,P12_D5_G7_M5_R2_T1,0.1,P12,5.0,50.87471025295134,0.0173319836560054,0.004781236870622172,7.2458604823710955,49.0678716947233,0.010458955654486,6.0,P,P12,D5,M5,R2,D5_M5,P12_G7
316,P12_D5_G7_M5_R2_T1,0.2,P12,7.0,51.1958424887294,0.014941365220694312,0.005229477827243,14.368436226682945,48.77852162919818,0.01822846556924704,7.0,P,P12,D5,M5,R2,D5_M5,P12_G7
317,P12_D5_G7_M5_R2_T1,0.4,P12,5.666666666666667,51.130367129489564,0.0446248774591404,0.014293906061130882,17.105750787445505,50.50212038476756,0.019523383888373918,6.0,P,P12,D5,M5,R2,D5_M5,P12_G7
318,P12_D5_G7_M5_R2_T1,0.5,P12,6.0,53.24967103472641,0.0959235647168576,0.14747127472825305,22.713145637529646,51.517844387221864,0.11743913063465745,6.2,P,P12,D5,M5,R2,D5_M5,P12_G7
319,P12_D5_G7_M5_R2_T1,0.6,P12,6.5,56.46607859421192,0.5112935178521602,0.5972063678711527,24.16747313076605,54.807412633945425,0.6239514116161955,5.5,P,P12,D5,M5,R2,D5_M5,P12_G7
320,P12_D5_G7_M5_R2_T1,0.8,P12,6.0,56.28751629520624,0.5086040721124352,0.24787724901131902,23.473533551952986,55.40585252908166,0.38787784112922497,6.333333333333333,P,P12,D5,M5,R2,D5_M5,P12_G7
321,P12_D5_G7_M5_R2_T1,0.9,P12,6.0,52.442717972668405,0.14194296959659616,0.106332715820608,20.99912700573897,50.85534594571108,0.0741091714946439,7.0,P,P12,D5,M5,R2,D5_M5,P12_G7
322,P12_D5_G7_M5_R2_T1,1.0,P12,5.666666666666667,49.737363349337215,0.03439919753126176,0.019749713439499213,12.975961499408085,48.54562772594269,0.0213331933717237,7.0,P,P12,D5,M5,R2,D5_M5,P12_G7
323,P12_D5_G7_M6_R1_T1,0.1,P12,2.6666666666666665,50.70881488067409,0.01715268727335706,0.013073694568107525,18.678080329223196,48.85979389625413,0.012969105011562659,7.0,P,P12,D5,M6,R1,D5_M6,P12_G7
324,P12_D5_G7_M6_R1_T1,0.2,P12,4.5,55.091727514254266,0.08314869745316394,0.05177183048970585,20.956515099847866,53.31415650142614,0.05072593492425723,5.5,P,P12,D5,M6,R1,D5_M6,P12_G7
325,P12_D5_G7_M6_R1_T1,0.4,P12,5.0,57.6381332430835,0.15060896142459887,0.2440422986046741,25.246425970334545,53.64783952661938,0.30278676619737066,5.5,P,P12,D5,M6,R1,D5_M6,P12_G7
326,P12_D5_G7_M6_R1_T1,0.5,P12,6.0,54.986071755875315,0.11504851219934639,0.2076102697415478,19.60603979732334,52.77791446311736,0.17048097716812238,5.0,P,P12,D5,M6,R1,D5_M6,P12_G7
327,P12_D5_G7_M6_R1_T1,0.6,P12,6.666666666666667,55.55599810768504,0.10040597428306593,0.05647836053422453,23.922727873892583,52.37806997027768,0.05647836053422455,7.0,P,P12,D5,M6,R1,D5_M6,P12_G7
328,P12_D5_G7_M6_R1_T1,0.8,P12,6.166666666666667,55.515766356208886,0.2123167997860665,0.1511319092073232,20.65140078113782,53.58830494459611,0.11504851219934636,5.6,P,P12,D5,M6,R1,D5_M6,P12_G7
329,P12_D5_G7_M6_R1_T1,0.9,P12,5.5,55.2258998444777,0.17309571608174384,0.06013899501329467,23.258674185137117,53.01028856614282,0.041312874835219796,,P,P12,D5,M6,R1,D5_M6,P12_G7
330,P12_D5_G7_M6_R1_T1,1.0,P12,5.833333333333333,57.695799830928046,0.38051506837880505,0.21756829646731896,25.252702365130894,55.67200944498251,0.2818356518545749,5.0,P,P12,D5,M6,R1,D5_M6,P12_G7
331,P12_D5_G7_M6_R2_T1,0.1,P12,7.0,51.04327609067569,0.13099841957243757,0.0041835822617944,8.174399062046128,50.398440332621576,0.009151586197675263,7.0,P,P12,D5,M6,R2,D5_M6,P12_G7
332,P12_D5_G7_M6_R2_T1,0.2,P12,6.0,49.915781386094615,0.052593605576844026,0.0041835822617944,13.14389154632093,49.489697691405055,0.006574200697105487,6.0,P,P12,D5,M6,R2,D5_M6,P12_G7
333,P12_D5_G7_M6_R2_T1,0.4,P12,6.666666666666667,51.7399846598152,0.1368629054215601,0.031078039659044203,18.234027164263235,50.92306843636265,0.029583903136974756,5.8,P,P12,D5,M6,R2,D5_M6,P12_G7
334,P12_D5_G7_M6_R2_T1,0.5,P12,6.0,55.29380254170221,0.3576962833834224,0.27472190185783313,24.429613719290398,52.82338457865574,0.3305029986817587,4.75,P,P12,D5,M6,R2,D5_M6,P12_G7
335,P12_D5_G7_M6_R2_T1,0.6,P12,6.5,54.9817321009323,0.41716291696178587,0.2546008633606315,19.488744954861343,50.38971332680274,0.398336796783711,5.5,P,P12,D5,M6,R2,D5_M6,P12_G7
336,P12_D5_G7_M6_R2_T1,0.8,P12,7.0,55.82350482993578,0.033169830789941415,0.33558306285679473,23.89410676382702,46.309687056368155,0.30689564163306166,5.0,P,P12,D5,M6,R2,D5_M6,P12_G7
337,P12_D5_G7_M6_R2_T1,0.9,P12,5.666666666666667,51.45073074950953,0.13835704194362952,0.013248010495682284,17.918169179865817,49.88339090854521,0.0176308109604193,6.5,P,P12,D5,M6,R2,D5_M6,P12_G7
338,P12_D5_G7_M6_R2_T1,1.0,P12,7.0,49.609686263999045,0.059651556030631894,0.020688131222623488,13.7067895021665,48.19695948105708,0.018554962068514102,6.5,P,P12,D5,M6,R2,D5_M6,P12_G7
339,P12_D6_G7_M6_R1_T1,0.2,P12,3.0,56.588649614417946,0.09203880975947708,0.08419459301861255,24.305718555576078,53.98892368856019,0.06432257727508907,4.0,P,P12,D6,M6,R1,D6_M6,P12_G7
340,P12_D6_G7_M6_R1_T1,0.4,P12,4.0,56.9046388074785,0.1532237003382204,0.21085254599443845,24.3287493023482,55.01662146011643,0.21806922539603382,3.8333333333333335,P,P12,D6,M6,R1,D6_M6,P12_G7
341,P12_D6_G7_M6_R1_T1,0.5,P12,4.0,56.70274489198704,0.1903529929116458,0.16159086486180924,24.431579707940898,53.65941285362071,0.1560476183649316,4.666666666666667,P,P12,D6,M6,R1,D6_M6,P12_G7
342,P12_D6_G7_M6_R1_T1,0.6,P12,2.0,52.998105726859826,0.047588248227911426,0.03207413067375713,22.8107734858343,51.423577228759214,0.013596642350831824,6.5,P,P12,D6,M6,R1,D6_M6,P12_G7
343,P12_D6_G7_M6_R1_T1,0.8,P12,5.4,55.74423344574551,0.20290373969702907,0.08053395853954246,24.124348147002785,53.814690701450125,0.12132388559203797,4.166666666666667,P,P12,D6,M6,R1,D6_M6,P12_G7
344,P12_D6_G7_M6_R1_T1,1.0,P12,6.25,56.980583880561696,0.16852863877928495,0.23509691539449581,24.560214767789432,53.22912899595659,0.23577584995035072,4.75,P,P12,D6,M6,R1,D6_M6,P12_G7
345,P12_D6_G7_M6_R1_T2,0.1,P12,4.0,53.3179361310839,0.00794880629740936,0.05386362162060305,21.66084329384772,48.14441339765329,0.0397440314870469,2.0,P,P12,D6,M6,R1,D6_M6,P12_G7
346,P12_D6_G7_M6_R1_T2,0.2,P12,5.5,57.07352105741379,0.11766325111296785,0.08262574967043965,24.83026312544802,53.73495589058729,0.1009289220657902,,P,P12,D6,M6,R1,D6_M6,P12_G7
347,P12_D6_G7_M6_R1_T2,0.4,P12,5.0,56.94242490926468,0.11504851219934636,0.2698410558857397,25.432631860572883,53.421238906875935,0.19715131408706174,2.4,P,P12,D6,M6,R1,D6_M6,P12_G7
348,P12_D6_G7_M6_R1_T2,0.5,P12,3.0,57.33144366788857,0.19244478404254303,0.20342668747975334,25.143550239242817,53.17665169172053,0.18250877617078132,4.0,P,P12,D6,M6,R1,D6_M6,P12_G7
349,P12_D6_G7_M6_R1_T2,0.6,P12,4.5,53.531940976236754,0.010458955654486,0.020394963526247752,19.527367431816746,49.39131782273093,0.016734329047177626,6.0,P,P12,D6,M6,R1,D6_M6,P12_G7
350,P12_D6_G7_M6_R1_T2,0.8,P12,5.5,55.3186751993305,0.3252735208545157,0.2212069120923796,22.967057288926085,53.2443344053385,0.20290373969702907,5.0,P,P12,D6,M6,R1,D6_M6,P12_G7
351,P12_D6_G7_M6_R1_T2,0.9,P12,6.0,56.631198166823566,0.19924310521795896,0.11557145998207065,24.896666949659338,55.01935371205891,0.11923209446114078,6.0,P,P12,D6,M6,R1,D6_M6,P12_G7
352,P12_D6_G7_M6_R1_T2,1.0,P12,3.6666666666666665,57.777360653983436,0.2932180972559129,0.21754627761330952,25.52421548463023,54.379119204877696,0.24793337023678208,4.0,P,P12,D6,M6,R1,D6_M6,P12_G7
353,P12_D6_G7_M6_R2_T1,0.1,P12,3.5,50.79813560322599,0.13716173272597396,0.004880845972093467,10.15097878659426,50.292537963256756,0.005976546088277715,4.0,P,P12,D6,M6,R2,D6_M6,P12_G7
354,P12_D6_G7_M6_R2_T1,0.2,P12,5.0,49.39999882718259,0.018477488322925284,0.004880845972093467,7.418134079412138,48.13698989030834,0.0041835822617944,5.0,P,P12,D6,M6,R2,D6_M6,P12_G7
355,P12_D6_G7_M6_R2_T1,0.4,P12,5.0,51.990933948847214,0.12515883599868285,0.04497350931428993,18.14485595340194,51.387972876093954,0.019872015743523416,5.5,P,P12,D6,M6,R2,D6_M6,P12_G7
356,P12_D6_G7_M6_R2_T1,0.5,P12,4.5,53.83975831783909,0.2572903091003564,0.15758159852758957,23.37827491812526,52.50554826016391,0.19931781204406243,5.5,P,P12,D6,M6,R2,D6_M6,P12_G7
357,P12_D6_G7_M6_R2_T1,0.6,P12,4.5,56.46689696797015,0.5947659448851059,0.44848001846436125,24.63907763988343,52.0710742090727,0.5825638299548722,4.5,P,P12,D6,M6,R2,D6_M6,P12_G7
358,P12_D6_G7_M6_R2_T1,0.8,P12,5.5,56.281661585335634,0.006574200697105487,0.39534852373957213,25.46213966784568,44.98453709128182,0.30540150511099223,3.6666666666666665,P,P12,D6,M6,R2,D6_M6,P12_G7
359,P12_D6_G7_M6_R2_T1,0.9,P12,5.5,52.541837541355704,0.06728594804386012,0.05473520125847688,22.76342804736001,49.39281433951493,0.03521181737010297,5.5,P,P12,D6,M6,R2,D6_M6,P12_G7
360,P12_D6_G7_M6_R2_T1,1.0,P12,5.5,48.88706775166317,0.04125655738169566,0.022953988874639557,14.575302163335467,47.6149473296143,0.02162992482852745,5.333333333333333,P,P12,D6,M6,R2,D6_M6,P12_G7
361,P12_D6_G7_M6_R2_T2,0.1,P12,3.5,50.83736132501723,0.13884263631330207,0.005080064175036057,8.506874406878913,49.66286429801945,0.0067983211754159,2.0,P,P12,D6,M6,R2,D6_M6,P12_G7
362,P12_D6_G7_M6_R2_T2,0.2,P12,5.0,49.99932225429766,0.03257217618111361,0.004781236870622172,13.082651565041933,48.439422085631826,0.008367164523588813,3.5,P,P12,D6,M6,R2,D6_M6,P12_G7
363,P12_D6_G7_M6_R2_T2,0.4,P12,4.5,52.13729931253421,0.14616390527144232,0.047065300445187114,17.112358387068344,51.33827630099545,0.030853919180733748,5.0,P,P12,D6,M6,R2,D6_M6,P12_G7
364,P12_D6_G7_M6_R2_T2,0.5,P12,5.5,55.924326634839545,0.5910804081306679,0.3860848773027416,24.67989296767211,54.100446774519106,0.5680707056907986,3.0,P,P12,D6,M6,R2,D6_M6,P12_G7
365,P12_D6_G7_M6_R2_T2,0.6,P12,6.5,53.3633997703797,0.16136674438349882,0.15359723446873774,21.40975249108528,49.011840079125996,0.2002142939573041,4.0,P,P12,D6,M6,R2,D6_M6,P12_G7
366,P12_D6_G7_M6_R2_T2,0.8,P12,5.166666666666667,54.95207365294277,0.10847431150224085,0.28269062997553684,23.94681785734392,47.98073792235148,0.242647771184076,5.0,P,P12,D6,M6,R2,D6_M6,P12_G7
367,P12_D6_G7_M6_R2_T2,0.9,P12,6.0,51.57896935848281,0.14104648768335454,0.018527292873660943,18.790771034866655,50.239667453391334,0.025400320875180328,6.5,P,P12,D6,M6,R2,D6_M6,P12_G7
368,P12_D6_G7_M6_R2_T2,1.0,P12,5.25,50.05814374678419,0.08546191692449395,0.0190068447794575,10.927460241757206,49.623828088708564,0.022230777213949567,6.5,P,P12,D6,M6,R2,D6_M6,P12_G7
369,P13_D1_G5_M1_R1_T1,0.1,P13,4.5,52.218496732786825,0.038175188138874,0.006972637102990666,19.979916520727308,52.5674650148487,0.013073694568107525,,P,P13,D1,M1,R1,D1_M1,P13_G5
370,P13_D1_G5_M1_R1_T1,0.2,P13,4.5,55.52173106919343,0.08367164523588823,0.09134154604917799,24.807894504914387,53.8246476038559,0.08436890894618732,,P,P13,D1,M1,R1,D1_M1,P13_G5
371,P13_D1_G5_M1_R1_T1,0.4,P13,4.5,56.29269956401479,0.27053831959603875,0.2416018756186274,26.012303814454697,54.663963362410904,0.20917911308972062,,P,P13,D1,M1,R1,D1_M1,P13_G5
