,Name,t_%,y_var,t_0,Participant,Dance_mode,Music_mode,Palo,Condition,Assigned_%
43,P6_D1_G1_M6_R1_T1,0.034482758620689655,0.0167343290471776,4.0,P6,D1,M6,R1,D1_M6,0.1
44,P6_D1_G1_M6_R1_T1,0.06896551724137931,0.020917911308972,8.0,P6,D1,M6,R1,D1_M6,0.1
45,P6_D1_G1_M6_R1_T1,0.10344827586206896,0.0041835822617944,12.0,P6,D1,M6,R1,D1_M6,0.2
46,P6_D1_G1_M6_R1_T1,0.13793103448275862,0.0083671645235888,16.0,P6,D1,M6,R1,D1_M6,0.2
47,P6_D1_G1_M6_R1_T1,0.1724137931034483,0.0564783605342245,20.0,P6,D1,M6,R1,D1_M6,0.2
48,P6_D1_G1_M6_R1_T1,0.20689655172413793,0.0627537339269162,24.0,P6,D1,M6,R1,D1_M6,0.3
49,P6_D1_G1_M6_R1_T1,0.2413793103448276,0.1778022461262626,28.0,P6,D1,M6,R1,D1_M6,0.3
50,P6_D1_G1_M6_R1_T1,0.27586206896551724,0.0041835822617944,32.0,P6,D1,M6,R1,D1_M6,0.3
51,P6_D1_G1_M6_R1_T1,0.3103448275862069,0.0041835822617944,36.0,P6,D1,M6,R1,D1_M6,0.4
52,P6_D1_G1_M6_R1_T1,0.3448275862068966,0.0753044807122994,40.0,P6,D1,M6,R1,D1_M6,0.4
53,P6_D1_G1_M6_R1_T1,0.3793103448275862,0.1798940372571598,44.0,P6,D1,M6,R1,D1_M6,0.4
54,P6_D1_G1_M6_R1_T1,0.41379310344827586,0.1631597082099821,48.0,P6,D1,M6,R1,D1_M6,0.5
55,P6_D1_G1_M6_R1_T1,0.4482758620689655,0.3242276252890671,52.0,P6,D1,M6,R1,D1_M6,0.5
56,P6_D1_G1_M6_R1_T1,0.4827586206896552,0.4330007640957218,56.0,P6,D1,M6,R1,D1_M6,0.5
57,P6_D1_G1_M6_R1_T1,0.5172413793103449,0.0543865694033273,60.0,P6,D1,M6,R1,D1_M6,0.6
58,P6_D1_G1_M6_R1_T1,0.5517241379310345,0.1798940372571598,64.0,P6,D1,M6,R1,D1_M6,0.6
59,P6_D1_G1_M6_R1_T1,0.5862068965517241,0.3263194164199643,68.0,P6,D1,M6,R1,D1_M6,0.6
60,P6_D1_G1_M6_R1_T1,0.6206896551724138,0.5815179343894237,72.0,P6,D1,M6,R1,D1_M6,0.7
61,P6_D1_G1_M6_R1_T1,0.6551724137931034,0.5940686811748068,76.0,P6,D1,M6,R1,D1_M6,0.7
62,P6_D1_G1_M6_R1_T1,0.6896551724137931,0.010458955654486,80.0,P6,D1,M6,R1,D1_M6,0.7
63,P6_D1_G1_M6_R1_T1,0.7241379310344828,0.0941306008903743,84.0,P6,D1,M6,R1,D1_M6,0.8
64,P6_D1_G1_M6_R1_T1,0.7586206896551724,0.0313768669634581,88.0,P6,D1,M6,R1,D1_M6,0.8
65,P6_D1_G1_M6_R1_T1,0.7931034482758621,0.1275992589847296,92.0,P6,D1,M6,R1,D1_M6,0.8
66,P6_D1_G1_M6_R1_T1,0.8275862068965517,0.2719328470166369,96.0,P6,D1,M6,R1,D1_M6,0.9
67,P6_D1_G1_M6_R1_T1,0.8620689655172413,0.0732126895814022,100.0,P6,D1,M6,R1,D1_M6,0.9
68,P6_D1_G1_M6_R1_T1,0.896551724137931,0.0941306008903743,104.0,P6,D1,M6,R1,D1_M6,0.9
69,P6_D1_G1_M6_R1_T1,0.9310344827586207,0.4476433020120023,108.0,P6,D1,M6,R1,D1_M6,1.0
70,P6_D1_G1_M6_R1_T1,0.9655172413793104,0.6902910731960784,112.0,P6,D1,M6,R1,D1_M6,1.0
71,P6_D1_G1_M6_R1_T1,1.0,0.253106726838562,116.0,P6,D1,M6,R1,D1_M6,1.0
72,P12_D5_G7_M5_R1_T1,1541.4285714285713,0.1584896628944907,258960.0,P12,D5,M5,R1,D5_M5,1.0
73,P12_D5_G7_M5_R1_T1,0.0,0.0083671645235888,0.0,P12,D5,M5,R1,D5_M5,0.1
74,P12_D5_G7_M5_R1_T1,0.023809523809523808,0.0041835822617944,4.0,P12,D5,M5,R1,D5_M5,0.1
75,P12_D5_G7_M5_R1_T1,0.047619047619047616,0.0041835822617944,8.0,P12,D5,M5,R1,D5_M5,0.1
76,P12_D5_G7_M5_R1_T1,0.07142857142857142,0.0041835822617944,12.0,P12,D5,M5,R1,D5_M5,0.1
77,P12_D5_G7_M5_R1_T1,0.09523809523809523,0.0041835822617944,16.0,P12,D5,M5,R1,D5_M5,0.1
78,P12_D5_G7_M5_R1_T1,0.11904761904761904,0.0041835822617944,20.0,P12,D5,M5,R1,D5_M5,0.2
79,P12_D5_G7_M5_R1_T1,0.14285714285714285,0.0481111960106357,24.0,P12,D5,M5,R1,D5_M5,0.2
80,P12_D5_G7_M5_R1_T1,0.16666666666666666,0.0041835822617944,28.0,P12,D5,M5,R1,D5_M5,0.2
