,Name,t_%,y_var,t_0,Participant,Dance_mode,Music_mode,Palo,Condition,Assigned_%
0,P10_D1_G5_M1_R1_T1,1559.2307692307693,0.2001321164485903,243240.0,P10,D1,M1,R1,D1_M1,1.0
1,P10_D1_G5_M1_R1_T1,0.0,0.0083671645235888,0.0,P10,D1,M1,R1,D1_M1,0.1
2,P10_D1_G5_M1_R1_T1,0.02564102564102564,0.0188261201780748,4.0,P10,D1,M1,R1,D1_M1,0.1
3,P10_D1_G5_M1_R1_T1,0.05128205128205128,0.1150485121993464,8.0,P10,D1,M1,R1,D1_M1,0.1
4,P10_D1_G5_M1_R1_T1,0.07692307692307693,0.0313768669634581,12.0,P10,D1,M1,R1,D1_M1,0.1
5,P10_D1_G5_M1_R1_T1,0.10256410256410256,0.1380582146392156,16.0,P10,D1,M1,R1,D1_M1,0.2
6,P10_D1_G5_M1_R1_T1,0.1282051282051282,0.0941306008903743,20.0,P10,D1,M1,R1,D1_M1,0.2
7,P10_D1_G5_M1_R1_T1,0.15384615384615385,0.0962223920212715,24.0,P10,D1,M1,R1,D1_M1,0.2
8,P10_D1_G5_M1_R1_T1,0.1794871794871795,0.0899470186285799,28.0,P10,D1,M1,R1,D1_M1,0.2
9,P10_D1_G5_M1_R1_T1,0.20512820512820512,0.242647771184076,32.0,P10,D1,M1,R1,D1_M1,0.3
10,P10_D1_G5_M1_R1_T1,0.23076923076923078,0.3012179228491978,36.0,P10,D1,M1,R1,D1_M1,0.3
11,P10_D1_G5_M1_R1_T1,0.2564102564102564,0.292850758325609,40.0,P10,D1,M1,R1,D1_M1,0.3
12,P10_D1_G5_M1_R1_T1,0.28205128205128205,0.4267253907030303,44.0,P10,D1,M1,R1,D1_M1,0.3
13,P10_D1_G5_M1_R1_T1,0.3076923076923077,0.0251014935707664,48.0,P10,D1,M1,R1,D1_M1,0.4
14,P10_D1_G5_M1_R1_T1,0.3333333333333333,0.0439276137488413,52.0,P10,D1,M1,R1,D1_M1,0.4
15,P10_D1_G5_M1_R1_T1,0.358974358974359,0.1359664235083184,56.0,P10,D1,M1,R1,D1_M1,0.4
16,P10_D1_G5_M1_R1_T1,0.38461538461538464,0.0773962718431966,60.0,P10,D1,M1,R1,D1_M1,0.4
17,P10_D1_G5_M1_R1_T1,0.41025641025641024,0.1045895565448603,64.0,P10,D1,M1,R1,D1_M1,0.5
18,P10_D1_G5_M1_R1_T1,0.4358974358974359,0.1150485121993464,68.0,P10,D1,M1,R1,D1_M1,0.5
19,P10_D1_G5_M1_R1_T1,0.46153846153846156,0.3054015051109922,72.0,P10,D1,M1,R1,D1_M1,0.5
20,P10_D1_G5_M1_R1_T1,0.48717948717948717,0.292850758325609,76.0,P10,D1,M1,R1,D1_M1,0.5
21,P10_D1_G5_M1_R1_T1,0.5128205128205128,0.2823918026711229,80.0,P10,D1,M1,R1,D1_M1,0.6
22,P10_D1_G5_M1_R1_T1,0.5384615384615384,0.3744306124306,84.0,P10,D1,M1,R1,D1_M1,0.6
23,P10_D1_G5_M1_R1_T1,0.5641025641025641,0.0062753733926916,88.0,P10,D1,M1,R1,D1_M1,0.6
24,P10_D1_G5_M1_R1_T1,0.5897435897435898,0.0125507467853832,92.0,P10,D1,M1,R1,D1_M1,0.6
25,P10_D1_G5_M1_R1_T1,0.6153846153846154,0.0648455250578134,96.0,P10,D1,M1,R1,D1_M1,0.7
26,P10_D1_G5_M1_R1_T1,0.6410256410256411,0.1840776195189542,100.0,P10,D1,M1,R1,D1_M1,0.7
27,P10_D1_G5_M1_R1_T1,0.6666666666666666,0.2196380687442067,104.0,P10,D1,M1,R1,D1_M1,0.7
28,P10_D1_G5_M1_R1_T1,0.6923076923076923,0.2489231445767676,108.0,P10,D1,M1,R1,D1_M1,0.7
29,P10_D1_G5_M1_R1_T1,0.717948717948718,0.2342806066604872,112.0,P10,D1,M1,R1,D1_M1,0.8
30,P10_D1_G5_M1_R1_T1,0.7435897435897436,0.2907589671947118,116.0,P10,D1,M1,R1,D1_M1,0.8
31,P10_D1_G5_M1_R1_T1,0.7692307692307693,0.2991261317183006,120.0,P10,D1,M1,R1,D1_M1,0.8
32,P10_D1_G5_M1_R1_T1,0.7948717948717948,0.0251014935707664,124.0,P10,D1,M1,R1,D1_M1,0.8
33,P10_D1_G5_M1_R1_T1,0.8205128205128205,0.0271932847016636,128.0,P10,D1,M1,R1,D1_M1,0.9
34,P10_D1_G5_M1_R1_T1,0.8461538461538461,0.0355604492252525,132.0,P10,D1,M1,R1,D1_M1,0.9
35,P10_D1_G5_M1_R1_T1,0.8717948717948718,0.2384641889222816,136.0,P10,D1,M1,R1,D1_M1,0.9
36,P10_D1_G5_M1_R1_T1,0.8974358974358975,0.3158604607654783,140.0,P10,D1,M1,R1,D1_M1,0.9
37,P10_D1_G5_M1_R1_T1,0.9230769230769231,0.5710589787349375,144.0,P10,D1,M1,R1,D1_M1,1.0
38,P10_D1_G5_M1_R1_T1,0.9487179487179487,0.6275373392691621,148.0,P10,D1,M1,R1,D1_M1,1.0
39,P10_D1_G5_M1_R1_T1,0.9743589743589743,0.5083052448080214,152.0,P10,D1,M1,R1,D1_M1,1.0
40,P10_D1_G5_M1_R1_T1,1.0,0.4832037512372549,156.0,P10,D1,M1,R1,D1_M1,1.0
41,P6_D1_G1_M6_R1_T1,1437.3928819444443,0.1769057642130209,168967.0,P6,D1,M6,R1,D1_M6,1.0
42,P6_D1_G1_M6_R1_T1,0.0,0.0041835822617944,0.0,P6,D1,M6,R1,D1_M6,0.1
43,P6_D1_G1_M6_R1_T1,0.037037037037037035,0.2196380687442067,4.35374149659864,P6,D1,M6,R1,D1_M6,0.1
44,P6_D1_G1_M6_R1_T1,0.07407407407407407,0.3974403148704694,8.70748299319728,P6,D1,M6,R1,D1_M6,0.1
45,P6_D1_G1_M6_R1_T1,0.11111111111111112,0.2468313534458704,13.06122448979592,P6,D1,M6,R1,D1_M6,0.2
46,P6_D1_G1_M6_R1_T1,0.14814814814814814,0.0292850758325609,17.41496598639456,P6,D1,M6,R1,D1_M6,0.2
47,P6_D1_G1_M6_R1_T1,0.18518518518518517,0.0041835822617944,21.7687074829932,P6,D1,M6,R1,D1_M6,0.2
48,P6_D1_G1_M6_R1_T1,0.22222222222222224,0.0041835822617944,26.12244897959184,P6,D1,M6,R1,D1_M6,0.3
49,P6_D1_G1_M6_R1_T1,0.2592592592592592,0.0083671645235888,30.476190476190474,P6,D1,M6,R1,D1_M6,0.3
50,P6_D1_G1_M6_R1_T1,0.2962962962962963,0.0125507467853832,34.82993197278912,P6,D1,M6,R1,D1_M6,0.3
51,P6_D1_G1_M6_R1_T1,0.33333333333333337,0.0522947782724301,39.18367346938776,P6,D1,M6,R1,D1_M6,0.4
52,P6_D1_G1_M6_R1_T1,0.3703703703703703,0.3911649414777777,43.53741496598639,P6,D1,M6,R1,D1_M6,0.4
53,P6_D1_G1_M6_R1_T1,0.4074074074074074,0.4309089729648246,47.89115646258504,P6,D1,M6,R1,D1_M6,0.5
54,P6_D1_G1_M6_R1_T1,0.4444444444444445,0.5417739029023767,52.24489795918368,P6,D1,M6,R1,D1_M6,0.5
55,P6_D1_G1_M6_R1_T1,0.4814814814814814,0.1234156767229352,56.59863945578231,P6,D1,M6,R1,D1_M6,0.5
56,P6_D1_G1_M6_R1_T1,0.5185185185185184,0.0313768669634581,60.95238095238095,P6,D1,M6,R1,D1_M6,0.6
57,P6_D1_G1_M6_R1_T1,0.5555555555555555,0.3514209099907308,65.3061224489796,P6,D1,M6,R1,D1_M6,0.6
58,P6_D1_G1_M6_R1_T1,0.5925925925925926,0.3827977769541889,69.65986394557824,P6,D1,M6,R1,D1_M6,0.6
59,P6_D1_G1_M6_R1_T1,0.6296296296296295,0.2719328470166369,74.01360544217687,P6,D1,M6,R1,D1_M6,0.7
60,P6_D1_G1_M6_R1_T1,0.6666666666666666,0.0041835822617944,78.36734693877551,P6,D1,M6,R1,D1_M6,0.7
61,P6_D1_G1_M6_R1_T1,0.7037037037037036,0.1296910501156268,82.72108843537416,P6,D1,M6,R1,D1_M6,0.8
62,P6_D1_G1_M6_R1_T1,0.7407407407407406,0.2217298598751039,87.07482993197279,P6,D1,M6,R1,D1_M6,0.8
63,P6_D1_G1_M6_R1_T1,0.7777777777777778,0.1840776195189542,91.42857142857144,P6,D1,M6,R1,D1_M6,0.8
64,P6_D1_G1_M6_R1_T1,0.8148148148148148,0.1673432904717765,95.78231292517007,P6,D1,M6,R1,D1_M6,0.9
65,P6_D1_G1_M6_R1_T1,0.8518518518518517,0.081579854104991,100.1360544217687,P6,D1,M6,R1,D1_M6,0.9
66,P6_D1_G1_M6_R1_T1,0.888888888888889,0.121323885592038,104.48979591836736,P6,D1,M6,R1,D1_M6,0.9
67,P6_D1_G1_M6_R1_T1,0.9259259259259257,0.2949425494565062,108.84353741496598,P6,D1,M6,R1,D1_M6,1.0
68,P6_D1_G1_M6_R1_T1,0.9629629629629628,0.1861694106498514,113.19727891156462,P6,D1,M6,R1,D1_M6,1.0
69,P6_D1_G1_M6_R1_T1,1.0,0.0585701516651218,117.55102040816328,P6,D1,M6,R1,D1_M6,1.0
70,P12_D5_G7_M5_R1_T1,1541.4285714285713,0.1858288865122635,258960.0,P12,D5,M5,R1,D5_M5,1.0
71,P12_D5_G7_M5_R1_T1,0.0,0.0041835822617944,0.0,P12,D5,M5,R1,D5_M5,0.1
72,P12_D5_G7_M5_R1_T1,0.023809523809523808,0.0041835822617944,4.0,P12,D5,M5,R1,D5_M5,0.1
73,P12_D5_G7_M5_R1_T1,0.047619047619047616,0.0041835822617944,8.0,P12,D5,M5,R1,D5_M5,0.1
74,P12_D5_G7_M5_R1_T1,0.07142857142857142,0.0062753733926916,12.0,P12,D5,M5,R1,D5_M5,0.1
75,P12_D5_G7_M5_R1_T1,0.09523809523809523,0.0627537339269162,16.0,P12,D5,M5,R1,D5_M5,0.1
76,P12_D5_G7_M5_R1_T1,0.11904761904761904,0.0669373161887106,20.0,P12,D5,M5,R1,D5_M5,0.2
77,P12_D5_G7_M5_R1_T1,0.14285714285714285,0.0753044807122994,24.0,P12,D5,M5,R1,D5_M5,0.2
78,P12_D5_G7_M5_R1_T1,0.16666666666666666,0.0313768669634581,28.0,P12,D5,M5,R1,D5_M5,0.2
79,P12_D5_G7_M5_R1_T1,0.19047619047619047,0.0439276137488413,32.0,P12,D5,M5,R1,D5_M5,0.2
80,P12_D5_G7_M5_R1_T1,0.21428571428571427,0.0941306008903743,36.0,P12,D5,M5,R1,D5_M5,0.3
81,P12_D5_G7_M5_R1_T1,0.23809523809523808,0.060661942796019,40.0,P12,D5,M5,R1,D5_M5,0.3
82,P12_D5_G7_M5_R1_T1,0.2619047619047619,0.0836716452358882,44.0,P12,D5,M5,R1,D5_M5,0.3
83,P12_D5_G7_M5_R1_T1,0.2857142857142857,0.14224179690101,48.0,P12,D5,M5,R1,D5_M5,0.3
84,P12_D5_G7_M5_R1_T1,0.30952380952380953,0.0878552274976827,52.0,P12,D5,M5,R1,D5_M5,0.4
85,P12_D5_G7_M5_R1_T1,0.3333333333333333,0.1987201574352347,56.0,P12,D5,M5,R1,D5_M5,0.4
86,P12_D5_G7_M5_R1_T1,0.35714285714285715,0.181985828388057,60.0,P12,D5,M5,R1,D5_M5,0.4
87,P12_D5_G7_M5_R1_T1,0.38095238095238093,0.3827977769541889,64.0,P12,D5,M5,R1,D5_M5,0.4
88,P12_D5_G7_M5_R1_T1,0.40476190476190477,0.3012179228491978,68.0,P12,D5,M5,R1,D5_M5,0.5
89,P12_D5_G7_M5_R1_T1,0.42857142857142855,0.0041835822617944,72.0,P12,D5,M5,R1,D5_M5,0.5
90,P12_D5_G7_M5_R1_T1,0.4523809523809524,0.0041835822617944,76.0,P12,D5,M5,R1,D5_M5,0.5
91,P12_D5_G7_M5_R1_T1,0.47619047619047616,0.0041835822617944,80.0,P12,D5,M5,R1,D5_M5,0.5
92,P12_D5_G7_M5_R1_T1,0.5,0.1004059742830659,84.0,P12,D5,M5,R1,D5_M5,0.5
93,P12_D5_G7_M5_R1_T1,0.5238095238095238,0.0439276137488413,88.0,P12,D5,M5,R1,D5_M5,0.6
94,P12_D5_G7_M5_R1_T1,0.5476190476190477,0.253106726838562,92.0,P12,D5,M5,R1,D5_M5,0.6
95,P12_D5_G7_M5_R1_T1,0.5714285714285714,0.4225418084412358,96.0,P12,D5,M5,R1,D5_M5,0.6
