,t0,var
0.0,0.0,15.160658025407903
4.35374149659864,4.35374149659864,9.612222156720094
8.70748299319728,8.70748299319728,15.367761125910656
13.061224489795919,13.061224489795919,12.013604960545717
17.41496598639456,17.41496598639456,10.23707780890141
21.768707482993197,21.768707482993197,7.3337550423983835
26.122448979591837,26.122448979591837,18.595664881854415
30.476190476190474,30.476190476190474,11.189249116439857
34.82993197278912,34.82993197278912,7.321531224539826
39.183673469387756,39.183673469387756,9.594081968481888
43.53741496598639,43.53741496598639,9.816270374585851
47.89115646258504,47.89115646258504,11.573753308136068
52.244897959183675,52.244897959183675,11.769560330112608
56.59863945578231,56.59863945578231,12.92490361813142
60.95238095238095,60.95238095238095,13.59862538604437
65.3061224489796,65.3061224489796,10.783712086830322
69.65986394557824,69.65986394557824,8.57923646691503
74.01360544217687,74.01360544217687,8.662281272361215
78.36734693877551,78.36734693877551,11.094551929120108
82.72108843537416,82.72108843537416,13.394316364601405
87.07482993197279,87.07482993197279,12.663142466558801
91.42857142857143,91.42857142857143,23.84324133929101
95.78231292517007,95.78231292517007,20.85501610041329
100.1360544217687,100.1360544217687,22.32032699189591
104.48979591836735,104.48979591836735,23.371404729988896
108.84353741496598,108.84353741496598,23.193901305992224
113.19727891156462,113.19727891156462,21.456557530504973
117.55102040816327,117.55102040816327,24.44975674209605
121.9047619047619,121.9047619047619,24.903973174024717
126.25850340136054,126.25850340136054,24.924764464333315
130.6122448979592,130.6122448979592,12.676260086171734
134.96598639455783,134.96598639455783,10.334040480532984
139.31972789115648,139.31972789115648,11.108333526230147
143.6734693877551,143.6734693877551,11.563169568574285
148.02721088435374,148.02721088435374,23.134175397949885
152.38095238095238,152.38095238095238,22.676968893212603
156.73469387755102,156.73469387755102,21.783930134830655
161.08843537414967,161.08843537414967,23.760376456813248
165.4421768707483,165.4421768707483,24.95447650206197
169.79591836734693,169.79591836734693,12.759391933664753
174.14965986394557,174.14965986394557,12.833831077090057
178.50340136054422,178.50340136054422,21.96343704781184
182.85714285714286,182.85714285714286,23.6084962797417
187.2108843537415,187.2108843537415,22.902517879937424
191.56462585034015,191.56462585034015,23.06158778877695
195.91836734693877,195.91836734693877,23.709119660397487
200.2721088435374,200.2721088435374,23.582217747553184
204.62585034013605,204.62585034013605,22.01080536729031
208.9795918367347,208.9795918367347,19.730476704470142
