,t0,var
0.0,0.0,17.51516065398633
4.35374149659864,4.35374149659864,13.241445040605463
8.70748299319728,8.70748299319728,14.325360338093024
13.061224489795919,13.061224489795919,14.447305054690613
17.41496598639456,17.41496598639456,14.305454729735684
21.768707482993197,21.768707482993197,13.618484913565156
26.122448979591837,26.122448979591837,12.927841347162895
30.476190476190474,30.476190476190474,13.218260067967444
34.82993197278912,34.82993197278912,12.831797949878649
39.183673469387756,39.183673469387756,15.805615483398103
43.53741496598639,43.53741496598639,4.257732476550494
47.89115646258504,47.89115646258504,4.703459714658543
52.244897959183675,52.244897959183675,3.6507512625431966
56.59863945578231,56.59863945578231,16.725299896543312
60.95238095238095,60.95238095238095,6.929764987110786
65.3061224489796,65.3061224489796,2.0882522353190067
69.65986394557824,69.65986394557824,12.02425107815386
74.01360544217687,74.01360544217687,12.580595051362105
78.36734693877551,78.36734693877551,11.513976472540445
82.72108843537416,82.72108843537416,15.195996187330666
87.07482993197279,87.07482993197279,10.978814440144863
91.42857142857143,91.42857142857143,9.103327850238808
95.78231292517007,95.78231292517007,5.227995111527332
100.1360544217687,100.1360544217687,9.12503908288141
104.48979591836735,104.48979591836735,9.230050441751555
