t_onset,int_onset
0.0,-80.767
5.19,-36.576
5.82,-36.63
19.0,-29.584
24.38,-30.37
24.81,-25.928
26.06,-31.569
30.35,-28.827
35.71,-28.871
35.81,-33.199
36.62,-31.292
36.74,-23.721
36.96,-24.984
39.1,-27.325
39.18,-26.452
39.9,-29.465
40.22,-21.973
40.54,-25.423
40.92,-25.849
44.23,-33.507
44.38,-29.927
44.52,-27.683
45.64,-32.139
45.79,-24.844
46.01,-7.0565
46.26,-25.046
47.34,-33.672
50.68,-21.478
50.75,-21.662
56.24,-18.51
56.87,-23.985
56.97,-20.541
57.66,-24.611
57.81,-20.069
57.88,-6.8191
58.78,-38.032
59.21,-33.879
59.42,-29.41
59.68,-30.283
59.95,-28.399
60.09,-20.51
60.35,-27.202
61.29,-25.97
61.5,-27.288
61.7,-24.643
62.15,-20.381
62.37,-21.711
62.77,-21.13
63.53,-18.725
63.77,-29.885
63.88,-25.414
64.12,-25.112
64.62,-20.686
64.75,-12.934
65.01,-30.171
65.09,-18.665
65.19,-26.542
65.62,-31.176
66.6,-27.343
66.74,-28.185
66.85,-8.442
67.53,-16.626
67.62,-29.584
67.72,-20.674
67.86,-25.583
69.77,-30.231
69.85,-12.886
70.34,-12.21
70.43,-39.329
75.92,-27.677
79.05,-21.923
79.58,-30.583
80.09,-25.301
80.94,-28.553
81.39,-13.068
81.88,-10.255
82.32,-6.0839
82.51,-13.8
82.66,-10.92
82.8,-11.8
82.95,-14.016
83.07,-6.9715
83.22,-6.4599
83.37,-8.0215
83.49,-14.328
83.63,-7.5474
83.78,-6.4755
83.91,-5.495
84.05,-5.6359
84.2,-5.7508
84.34,-9.6365
84.5,-6.3684
84.68,-9.6639
84.81,-8.0784
84.99,-5.1229
85.16,-6.8926
85.28,-7.0452
85.43,-6.2125
85.58,-6.9828
85.72,-5.6801
85.87,-6.2827
86.01,-6.7531
86.15,-6.8127
86.29,-6.643
86.34,-12.446
86.43,-6.7883
86.55,-6.0259
86.7,-5.6939
87.16,-5.8484
87.65,-5.8536
87.85,-6.675
87.96,-10.339
88.09,-6.8459
88.25,-6.3921
88.37,-5.496
88.51,-5.7585
88.64,-5.7992
88.8,-6.0418
88.94,-6.2587
89.08,-7.3728
89.19,-5.7067
89.35,-5.5491
89.47,-6.2261
89.61,-6.6561
89.76,-7.0488
89.9,-6.3645
90.02,-5.7343
90.17,-5.2874
90.3,-5.9525
90.47,-6.5445
90.59,-5.6582
90.75,-6.6311
90.86,-5.4721
91.03,-5.7873
91.15,-6.321
91.28,-8.7399
91.43,-7.0583
91.57,-6.1267
91.69,-5.4309
91.82,-5.7559
92.06,-5.6694
92.26,-6.298
92.45,-5.6415
92.64,-6.0365
93.05,-5.5145
93.46,-6.0397
93.85,-5.6608
94.3,-5.9957
94.69,-4.9192
95.13,-5.4656
95.33,-12.948
95.52,-5.1014
95.93,-5.5652
96.32,-4.9745
96.68,-5.524
97.15,-16.517
97.27,-17.581
97.35,-28.639
97.46,-8.3354
97.79,-27.239
97.94,-19.373
98.04,-14.164
98.17,-11.247
98.57,-24.121
98.71,-15.262
99.12,-29.317
99.25,-26.474
99.62,-8.7109
99.88,-28.56
99.99,-22.947
100.11,-12.084
100.25,-5.051
100.45,-4.842
100.65,-4.3337
100.86,-8.3805
101.06,-4.9576
101.22,-9.2898
101.47,-5.2986
101.75,-4.5736
103.0,-29.616
110.25,-24.499
112.03,-18.426
112.14,-23.127
112.23,-34.037
112.62,-28.441
112.8,-32.936
112.98,-14.332
113.12,-27.904
113.53,-15.591
117.09,-31.138
118.79,-17.012
119.88,-33.749
120.56,-28.857
122.64,-25.523
122.98,-30.188
123.44,-20.726
123.9,-25.428
124.45,-30.137
124.56,-28.675
124.81,-30.52
124.95,-22.992
125.22,-23.343
125.33,-16.574
126.32,-21.576
126.46,-25.213
126.76,-25.808
126.92,-27.543
127.02,-16.127
127.28,-28.849
127.76,-14.973
128.23,-28.625
128.63,-5.512
129.51,-28.322
130.05,-22.825
130.44,-5.5275
130.66,-5.6995
130.86,-5.8329
131.07,-5.9393
131.27,-5.6339
131.82,-5.1847
131.99,-5.8672
132.13,-5.2451
132.21,-4.8443
132.67,-5.6852
132.89,-6.0089
133.12,-5.4681
133.36,-20.023
133.79,-5.5456
134.02,-6.9326
134.44,-6.2532
134.66,-13.3
135.14,-6.1876
135.28,-12.6
135.38,-6.1773
135.49,-24.402
135.6,-5.4865
135.68,-7.7384
135.81,-5.6903
136.24,-4.5217
149.92,-8.407
150.39,-9.853
151.35,-12.256
152.27,-9.4088
152.81,-20.457
153.21,-7.035
153.69,-16.066
153.91,-32.913
154.12,-7.6773
154.17,-15.003
154.46,-22.665
154.63,-6.4098
155.15,-9.6703
155.63,-5.8251
155.91,-20.37
156.14,-8.4567
156.43,-23.676
156.61,-5.8703
156.88,-21.347
157.09,-8.5031
157.53,-23.91
157.69,-26.486
158.03,-13.654
158.5,-5.7256
158.55,-6.0158
159.01,-7.5392
159.43,-5.516
159.87,-6.2228
160.14,-6.4471
160.24,-7.5879
160.33,-5.7282
160.59,-5.7497
160.85,-5.1727
161.06,-5.9688
161.28,-5.9131
161.7,-5.7236
162.15,-15.286
162.57,-5.9357
162.84,-5.9799
163.11,-25.896
163.55,-5.9477
163.75,-5.4865
163.96,-5.4681
164.2,-6.7462
164.29,-7.1152
164.38,-5.0178
164.81,-5.1061
170.29,-27.362
170.61,-24.477
170.99,-31.67
171.11,-28.329
171.25,-25.084
173.21,-35.922
174.54,-14.871
175.04,-34.254
175.39,-29.721
176.83,-30.095
177.06,-23.022
177.19,-6.1418
177.66,-25.644
178.13,-6.2778
178.6,-19.438
179.05,-6.4043
179.51,-19.522
179.97,-5.6929
180.48,-5.3564
180.97,-5.8489
181.45,-14.383
181.9,-6.01
182.36,-17.022
182.82,-6.1155
183.27,-6.2505
183.73,-6.2038
183.89,-14.404
184.0,-9.8794
184.1,-6.5271
184.19,-9.8604
184.27,-8.1451
184.45,-6.8284
184.65,-14.723
184.75,-12.039
184.83,-6.4109
184.93,-10.716
185.0,-7.013
185.15,-7.2223
185.29,-7.3555
185.41,-11.048
185.48,-17.448
185.56,-18.259
185.63,-10.063
185.78,-7.392
185.87,-7.6484
185.95,-6.6231
186.07,-6.6191
186.22,-13.441
186.31,-13.442
186.43,-7.384
186.51,-5.3236
186.69,-6.1687
186.9,-5.9783
187.12,-6.8098
187.34,-5.8854
187.58,-6.0786
187.78,-6.2467
188.02,-7.6484
188.21,-11.768
188.68,-6.0402
188.89,-7.8183
188.98,-21.507
189.14,-6.4359
189.24,-6.3733
189.33,-7.1309
189.4,-8.7001
189.49,-6.0839
189.56,-6.036
189.71,-6.4979
189.81,-9.5485
189.88,-6.4282
190.02,-17.963
190.09,-9.313
190.19,-14.885
190.31,-8.1838
190.47,-10.537
190.55,-13.075
190.62,-13.581
190.7,-11.652
190.76,-15.342
190.84,-6.1779
190.92,-6.4437
191.0,-5.6699
191.43,-5.9535
191.9,-6.2625
192.01,-6.3766
192.08,-15.484
192.16,-5.8807
192.31,-6.1369
192.39,-18.128
192.47,-7.3154
192.61,-5.7935
192.76,-6.7364
192.84,-6.4237
192.98,-9.6736
193.04,-6.4132
193.19,-10.296
193.26,-25.938
193.32,-6.6704
193.43,-8.5222
193.55,-6.0074
193.64,-6.6368
193.69,-5.6116
194.13,-5.9278
194.61,-6.7191
194.76,-5.8313
194.93,-6.3689
195.08,-5.9021
195.12,-18.656
195.23,-5.9267
195.37,-6.9232
195.51,-6.9444
195.65,-5.9651
195.78,-6.6584
195.9,-6.7105
196.04,-5.9225
196.18,-7.3413
196.31,-6.0786
196.47,-5.862
196.61,-6.7111
196.73,-6.7157
196.87,-5.8802
197.03,-6.7392
197.13,-5.5999
197.41,-5.643
197.55,-6.1887
197.64,-6.2843
197.81,-7.955
197.87,-6.5936
197.95,-6.9674
198.02,-5.9556
198.19,-10.768
198.25,-7.1116
198.33,-5.9551
198.41,-5.899
198.57,-6.6311
198.64,-7.4213
198.72,-6.9002
198.85,-5.7621
199.24,-5.8672
199.66,-5.8339
199.88,-6.9627
200.07,-6.4833
200.25,-6.4565
200.45,-5.9514
200.62,-6.5456
200.8,-7.0912
200.95,-6.2375
201.15,-5.8256
201.34,-6.4666
201.48,-18.077
201.62,-6.0111
201.81,-5.8137
201.98,-7.1798
202.13,-12.494
202.27,-7.2199
202.45,-5.836
202.63,-7.9094
202.76,-8.2179
202.92,-7.3815
203.08,-5.9825
203.24,-7.215
203.4,-6.4884
203.56,-6.3849
203.71,-6.274
203.88,-6.6328
204.03,-7.3982
204.15,-9.8062
204.31,-5.7971
204.47,-7.3437
204.62,-9.0446
204.76,-8.2975
204.92,-5.9236
205.26,-10.037
205.4,-6.1676
205.55,-5.8776
205.69,-7.1159
205.85,-6.1892
205.99,-6.6853
206.1,-5.7585
206.29,-5.4835
206.38,-5.2069
206.49,-6.1214
206.62,-6.0727
206.91,-4.697
207.2,-5.9614
207.35,-5.3825
207.51,-6.116
207.66,-9.3814
207.8,-6.0764
207.95,-6.0031
208.09,-6.3155
208.26,-10.311
208.4,-6.4532
208.56,-5.9614
208.7,-5.8948
208.86,-7.8372
209.0,-6.0376
209.16,-5.6333
209.3,-6.9108
209.43,-10.298
209.58,-7.9975
209.73,-5.6643
209.88,-5.9205
210.01,-11.602
210.18,-7.8712
210.33,-5.6755
210.46,-5.8085
210.64,-6.9284
210.81,-6.354
210.93,-5.9357
211.1,-6.4237
211.23,-7.9477
211.37,-6.3046
