t_onset,int_onset
0.0,-29.497
0.75,-5.6806
1.51,-5.7246
2.3,-49.968
2.76,-39.834
7.11,-43.074
8.76,-39.679
11.66,-41.273
14.26,-35.989
15.62,-45.959
19.02,-34.364
19.52,-53.918
24.48,-33.054
28.72,-43.948
34.26,-41.243
34.86,-44.966
37.41,-40.288
41.19,-48.097
41.31,-31.917
42.03,-36.886
42.6,-54.746
43.35,-33.931
43.77,-35.299
43.97,-31.844
44.45,-50.574
45.35,-35.486
47.99,-40.883
48.88,-47.898
49.69,-46.119
53.05,-39.452
55.61,-54.185
58.16,-37.13
58.62,-46.119
59.07,-49.56
64.26,-32.107
66.02,-35.116
66.66,-46.672
67.13,-36.867
68.65,-28.96
68.7,-32.773
69.61,-32.716
70.04,-46.227
70.27,-41.397
70.79,-55.345
71.39,-41.273
71.83,-26.88
72.68,-35.439
74.08,-31.886
74.13,-41.031
74.94,-43.382
75.82,-49.247
76.08,-52.808
76.26,-33.444
76.67,-31.731
76.72,-38.355
81.94,-31.449
82.38,-31.98
82.83,-30.309
83.28,-20.479
84.67,-26.017
84.72,-37.48
85.12,-20.412
86.02,-39.834
87.26,-24.241
89.76,-30.609
92.25,-32.065
107.09,-48.653
110.21,-47.142
110.82,-42.42
112.6,-49.171
115.08,-22.873
115.52,-50.137
115.91,-25.218
116.03,-44.78
118.92,-52.467
120.31,-32.291
121.5,-39.731
121.59,-44.42
121.91,-39.477
122.66,-34.892
123.06,-52.693
123.79,-31.005
124.76,-36.979
125.5,-34.907
125.89,-56.867
126.17,-30.996
126.51,-38.736
126.59,-45.907
126.85,-53.162
127.59,-34.966
128.65,-43.343
131.42,-17.026
132.77,-45.751
134.18,-38.968
135.33,-21.347
135.99,-36.141
136.29,-49.885
136.49,-44.78
136.59,-41.811
137.25,-40.538
137.73,-54.051
137.81,-38.224
138.3,-45.498
138.59,-52.247
138.87,-54.322
138.98,-41.91
139.31,-42.49
139.46,-40.68
139.61,-40.51
139.9,-37.054
140.2,-48.798
146.02,-51.823
146.72,-47.325
147.12,-40.913
147.17,-44.464
147.45,-54.185
147.74,-29.608
147.96,-38.922
148.33,-34.104
148.79,-31.917
151.74,-52.467
152.33,-41.366
153.02,-51.519
153.64,-53.162
154.93,-45.907
155.49,-38.203
156.06,-38.355
156.7,-38.668
157.22,-38.488
157.84,-37.381
158.44,-41.273
158.97,-37.844
159.52,-39.256
160.2,-41.091
160.68,-41.091
161.73,-43.112
162.27,-41.877
162.83,-39.886
163.35,-39.403
164.0,-44.464
164.63,-42.212
165.77,-48.511
166.37,-42.35
167.01,-45.907
167.56,-42.42
168.12,-44.116
169.87,-42.144
170.46,-49.56
171.02,-35.774
171.67,-39.403
171.89,-30.636
172.25,-27.362
172.79,-41.714
172.88,-42.385
173.39,-20.672
174.04,-20.26
174.68,-38.16
175.11,-17.414
175.37,-30.837
176.8,-43.948
