t_onset,int_onset
0.0,-40.854
0.74,-17.326
1.52,-15.433
4.54,-22.107
4.77,-28.219
4.96,-20.781
5.35,-15.175
5.8,-16.014
6.19,-19.821
6.44,-26.281
6.64,-13.85
7.05,-15.952
7.48,-9.8993
7.88,-17.615
8.12,-23.504
8.33,-14.355
8.74,-12.426
9.13,-6.3386
9.27,-6.1488
9.42,-7.9133
9.52,-5.5285
9.71,-4.3472
9.92,-7.3086
10.21,-19.472
10.39,-27.518
11.16,-22.995
11.61,-21.724
11.94,-18.34
12.95,-7.0053
13.18,-5.7765
13.57,-19.736
13.97,-5.421
14.56,-24.428
14.8,-6.4154
15.14,-23.985
15.22,-29.513
15.58,-5.6116
16.14,-4.6774
16.4,-8.1506
16.79,-17.684
17.18,-5.9042
17.23,-13.147
17.56,-28.469
17.96,-6.2239
18.38,-24.877
18.79,-18.013
19.37,-5.8375
19.61,-6.0967
20.18,-6.0286
20.41,-4.9346
20.69,-5.4676
20.98,-7.7068
21.21,-5.8448
21.58,-5.8142
21.8,-5.3187
22.72,-22.94
23.15,-5.524
24.77,-24.245
25.9,-27.01
26.27,-20.293
26.36,-27.221
26.51,-17.963
26.76,-12.928
27.49,-26.419
27.65,-18.945
28.36,-23.335
28.89,-5.1949
29.13,-5.5888
29.57,-25.588
29.84,-21.151
29.94,-6.0514
31.68,-6.0471
31.73,-10.862
31.82,-6.0706
31.92,-5.9205
32.08,-6.2282
32.19,-5.518
32.3,-6.2293
32.5,-6.1914
32.7,-10.0
32.87,-5.9126
33.63,-5.6161
34.42,-5.0131
34.47,-5.5737
35.15,-5.0918
35.53,-8.0945
35.62,-5.8313
35.72,-5.2549
35.81,-4.959
35.9,-5.5095
36.0,-5.5596
36.09,-5.4443
36.17,-5.533
36.37,-5.6898
36.49,-5.165
36.58,-5.9488
36.68,-5.419
36.76,-8.8618
36.85,-6.7993
36.94,-5.2904
37.03,-5.5145
37.13,-5.3549
37.23,-7.1526
37.31,-5.5105
37.41,-4.8314
37.52,-5.6715
37.91,-8.283
38.0,-6.7295
38.09,-5.4477
38.2,-5.5105
38.3,-6.0233
38.4,-5.723
38.5,-5.8666
38.57,-6.2745
38.66,-5.508
38.75,-4.7752
38.85,-5.419
38.95,-6.2522
39.04,-5.7982
39.45,-6.0381
39.56,-5.2835
39.66,-8.0811
39.75,-6.3783
39.85,-7.044
39.94,-5.3854
40.03,-5.9
40.11,-5.6725
40.2,-5.6111
40.28,-5.5375
40.36,-5.1689
40.46,-5.8969
40.58,-5.7256
40.98,-5.4567
41.07,-5.7256
41.15,-5.5752
41.27,-5.2301
41.36,-18.329
41.54,-6.3101
41.6,-5.418
41.71,-5.3958
41.83,-6.0323
41.92,-5.9546
42.04,-5.0833
42.13,-5.5411
42.2,-5.0614
42.29,-5.5541
42.49,-5.304
42.61,-6.0222
42.7,-6.531
42.82,-5.9693
42.9,-6.0834
43.0,-8.659
43.1,-7.0261
43.18,-7.8157
43.26,-4.1138
43.36,-7.0106
43.45,-6.0839
43.56,-5.2704
43.67,-5.7502
44.04,-6.3722
44.2,-6.808
44.32,-8.4427
44.41,-6.298
44.5,-5.605
44.61,-5.8922
44.7,-5.6745
44.78,-4.7577
44.88,-5.8818
44.98,-6.2049
45.07,-5.4185
45.17,-5.6303
45.55,-5.2957
45.65,-20.195
