t_onset,int_onset
0.0,-68.03
0.74,-13.452
1.57,-14.184
4.22,-31.959
8.46,-28.783
21.77,-15.12
22.1,-28.725
22.54,-31.37
22.97,-29.434
24.03,-24.752
24.16,-18.519
25.98,-22.056
26.18,-29.278
27.31,-20.293
27.54,-25.762
27.89,-17.557
28.77,-22.759
29.06,-24.9
30.67,-28.138
30.81,-28.783
32.15,-25.05
34.23,-23.977
35.96,-19.973
36.39,-18.397
36.76,-14.415
37.26,-8.677
38.24,-18.521
38.75,-6.9349
39.22,-14.693
39.7,-16.722
40.13,-14.7
40.55,-12.145
41.04,-16.004
41.56,-16.616
41.97,-10.388
42.46,-16.149
42.88,-8.6684
43.76,-6.2843
44.25,-6.0967
44.35,-18.959
44.61,-26.678
44.7,-15.225
45.23,-26.281
45.4,-23.052
45.62,-16.293
45.7,-23.441
46.02,-14.618
46.47,-5.9667
46.52,-6.7329
47.04,-12.135
47.41,-20.597
47.86,-13.972
48.33,-10.081
48.81,-19.884
49.22,-7.2926
49.71,-9.9968
50.11,-19.601
50.19,-23.192
50.43,-25.262
51.05,-16.682
51.29,-9.9642
52.69,-6.3927
52.95,-6.4861
53.4,-7.2908
53.92,-5.7477
54.32,-7.0876
55.07,-6.3617
55.32,-14.241
55.71,-5.601
56.39,-5.6547
56.64,-5.9372
57.11,-9.7311
57.58,-5.6781
57.88,-9.0011
58.02,-20.176
58.1,-6.2163
59.05,-23.79
59.35,-16.491
59.48,-18.966
59.56,-5.8781
59.65,-8.3057
59.72,-22.829
59.78,-4.9057
60.48,-27.214
60.65,-28.733
61.18,-16.175
61.31,-5.3633
61.54,-5.1219
61.97,-18.875
62.66,-26.615
63.34,-7.3685
63.52,-13.684
63.67,-8.6994
63.82,-16.185
63.97,-14.319
64.12,-13.503
64.25,-9.582
64.47,-20.117
64.6,-13.968
64.75,-19.949
64.87,-5.8256
64.96,-13.868
65.02,-7.0828
65.11,-5.2306
66.64,-5.1578
66.79,-5.7261
66.87,-5.4458
68.2,-15.64
68.45,-5.759
68.65,-5.6547
68.86,-15.393
68.93,-7.8785
69.0,-9.4677
69.07,-5.513
69.28,-20.114
69.35,-11.569
69.42,-12.479
69.47,-5.5155
69.7,-14.035
69.75,-5.7662
69.84,-25.359
69.9,-5.7956
70.1,-6.0727
70.17,-12.974
70.25,-12.72
70.34,-5.676
70.55,-5.2675
70.74,-5.4279
70.94,-4.7642
71.12,-4.9952
71.32,-5.284
71.52,-4.6652
71.7,-5.2461
71.88,-5.0586
72.05,-5.204
72.23,-3.9917
72.38,-5.3177
72.55,-5.2098
72.69,-5.3289
72.84,-6.3073
72.97,-5.4497
73.11,-3.8287
73.25,-5.0624
73.4,-6.829
73.5,-4.9783
73.66,-7.6331
73.76,-5.2923
73.92,-8.9668
74.02,-5.5491
74.17,-5.3109
74.31,-4.975
74.45,-11.486
74.55,-5.6638
74.68,-4.9159
74.8,-5.2413
74.95,-10.727
75.06,-5.3894
75.19,-5.4676
75.32,-4.5552
75.44,-4.8074
75.57,-4.8968
75.7,-5.1071
75.84,-4.2585
75.96,-4.7166
76.08,-4.3915
76.2,-5.205
76.33,-4.7193
76.46,-4.7376
76.57,-5.1978
76.7,-6.797
76.8,-4.855
76.94,-6.019
77.04,-4.7495
77.17,-4.8754
77.27,-4.9136
77.42,-5.7113
77.51,-5.206
77.65,-6.9373
77.75,-5.8386
77.89,-8.0382
77.99,-5.0193
78.12,-5.4244
78.24,-5.4269
78.37,-10.191
78.46,-5.7739
78.58,-5.6521
78.69,-6.238
78.84,-11.718
78.93,-5.7082
79.06,-5.3692
