t_onset,int_onset
0.0,-39.756
0.77,-19.13
1.55,-14.152
2.02,-13.873
2.97,-42.281
4.06,-53.284
4.43,-46.336
4.85,-43.741
5.21,-54.051
5.67,-41.682
6.46,-38.181
7.18,-36.849
7.89,-39.111
8.64,-17.717
9.45,-14.752
10.22,-19.507
10.97,-35.661
11.77,-33.633
12.57,-34.336
13.31,-35.742
14.05,-34.295
14.81,-33.697
15.56,-33.054
16.29,-35.645
17.13,-37.283
17.91,-33.944
18.76,-35.581
19.05,-49.721
19.46,-40.398
20.03,-42.999
20.2,-32.258
20.79,-45.548
20.95,-32.489
21.67,-33.407
22.43,-33.308
23.02,-47.082
23.16,-31.519
23.98,-32.659
24.73,-35.07
25.49,-36.278
26.22,-32.001
27.01,-33.043
27.73,-34.76
28.38,-35.314
29.24,-33.308
29.99,-31.68
30.74,-21.264
31.53,-34.966
32.27,-24.504
33.0,-22.73
33.77,-23.347
34.5,-23.964
35.29,-31.792
36.05,-28.783
36.88,-28.857
37.58,-25.849
38.35,-43.074
39.04,-29.649
39.84,-38.898
40.57,-30.977
40.95,-44.42
41.28,-30.292
41.99,-28.61
42.82,-29.6
43.55,-28.632
44.28,-28.639
44.94,-27.016
45.03,-27.016
45.72,-27.93
46.43,-28.518
46.98,-36.434
47.17,-27.424
47.42,-38.29
47.82,-44.116
47.89,-25.065
48.69,-27.871
49.42,-24.332
50.13,-27.486
50.89,-26.21
51.72,-43.865
51.91,-37.283
52.38,-29.649
52.73,-43.074
53.13,-30.7
53.39,-40.942
53.67,-32.716
53.85,-22.966
54.61,-16.751
55.16,-44.553
55.37,-23.101
56.11,-25.538
56.51,-36.382
56.77,-34.364
56.91,-28.117
57.69,-31.509
59.95,-34.024
60.77,-31.321
61.56,-32.534
62.32,-32.022
63.05,-32.983
63.82,-31.205
64.56,-34.024
65.33,-33.608
66.12,-33.162
66.84,-41.459
67.65,-43.906
68.39,-38.875
69.12,-37.885
69.91,-38.6
70.69,-29.364
71.38,-27.233
72.08,-25.731
72.76,-25.844
73.46,-27.997
74.16,-25.364
74.88,-27.076
75.6,-28.322
76.31,-32.762
77.02,-32.762
77.78,-33.557
78.55,-28.762
79.28,-30.93
80.05,-38.828
81.57,-42.247
82.29,-34.703
82.98,-30.44
83.7,-38.488
84.33,-33.259
84.38,-34.907
84.97,-29.271
85.59,-33.931
86.09,-42.01
86.24,-28.378
86.77,-24.821
87.42,-27.449
87.95,-20.192
88.6,-30.188
89.13,-23.91
89.18,-29.24
89.73,-28.704
90.27,-29.395
90.57,-45.448
90.69,-30.396
90.8,-26.044
90.99,-37.13
91.35,-28.575
91.94,-27.505
92.48,-38.713
92.87,-41.273
93.02,-28.849
93.2,-38.138
93.53,-27.735
94.07,-25.488
94.6,-24.835
95.14,-23.472
95.56,-47.832
95.69,-26.413
96.18,-24.881
96.71,-25.798
97.23,-23.685
97.78,-25.705
98.31,-24.245
98.87,-24.562
99.37,-23.948
99.94,-24.666
100.47,-24.775
100.77,-41.976
101.02,-25.865
101.42,-40.426
101.54,-23.398
102.03,-26.347
102.57,-24.975
103.08,-24.616
103.64,-25.818
104.12,-23.819
104.49,-38.29
104.65,-22.161
105.02,-44.688
105.18,-27.16
105.57,-39.403
105.71,-25.189
106.11,-45.252
106.23,-34.517
106.4,-39.207
106.71,-26.525
107.27,-27.016
107.68,-37.245
107.88,-22.633
108.39,-11.813
109.13,-33.879
109.52,-11.298
