t_onset,int_onset
0.0,-78.268
0.09,-23.717
0.87,-6.7111
1.72,-8.2686
4.0,-27.221
4.24,-32.866
4.49,-32.924
4.92,-16.449
5.48,-33.905
5.88,-20.171
6.15,-32.302
6.4,-30.335
6.84,-21.494
7.81,-21.463
8.06,-19.692
8.34,-29.836
8.59,-28.776
8.69,-26.536
8.77,-8.9944
9.04,-21.643
9.27,-12.456
9.53,-28.886
9.73,-19.565
9.99,-20.079
10.21,-28.646
10.47,-27.741
10.59,-37.054
10.68,-5.4225
11.19,-27.337
11.68,-20.986
11.94,-26.927
12.19,-29.584
12.59,-17.7
13.37,-33.892
13.61,-23.223
13.76,-23.078
13.87,-31.234
14.11,-29.529
14.5,-19.623
15.02,-24.406
15.49,-23.025
15.57,-19.944
15.78,-27.689
16.04,-25.208
16.45,-17.262
16.88,-27.368
17.03,-25.644
17.48,-22.354
17.97,-20.343
18.43,-9.0311
18.91,-5.6613
19.1,-8.4224
19.27,-6.6237
19.41,-7.7611
19.59,-10.308
19.73,-6.01
19.88,-12.266
20.07,-11.528
20.22,-8.7587
20.36,-14.203
20.49,-5.1722
20.65,-6.2195
20.83,-15.245
21.01,-5.2874
21.15,-5.1257
21.3,-8.4623
21.45,-16.666
21.61,-9.7132
21.77,-16.533
21.94,-10.927
22.1,-6.3298
22.24,-7.3821
22.4,-6.8692
22.56,-5.0757
22.73,-12.201
22.9,-12.025
23.03,-6.7122
23.2,-7.9941
23.27,-17.483
23.37,-9.1102
23.5,-5.5195
23.67,-15.19
23.73,-17.124
23.84,-8.4406
23.96,-5.7092
24.14,-8.3993
24.2,-18.43
24.29,-5.486
24.45,-5.7287
24.64,-19.193
24.78,-6.1391
24.95,-6.8733
25.09,-11.654
25.15,-19.593
25.25,-12.079
25.42,-11.433
25.58,-5.9163
25.92,-7.5721
26.06,-12.874
26.22,-8.0629
26.35,-5.8588
26.53,-6.1952
26.7,-12.729
26.85,-7.3995
27.01,-5.4363
27.16,-12.631
27.3,-6.4448
27.46,-6.268
27.55,-15.906
27.65,-5.9498
27.8,-7.4543
27.93,-8.7566
28.03,-6.5214
28.11,-22.522
28.26,-5.2529
28.51,-19.933
28.64,-6.4265
28.81,-5.9852
28.96,-8.075
29.13,-6.8336
29.28,-6.244
29.43,-7.7565
29.59,-11.348
29.76,-8.5116
29.91,-7.6191
30.38,-6.6893
30.59,-5.8594
30.69,-10.733
30.75,-5.7873
30.87,-5.5325
31.08,-16.936
31.15,-10.454
31.25,-5.7677
31.33,-5.1382
31.52,-7.5322
31.6,-21.412
31.66,-6.1741
31.77,-6.1064
32.03,-7.7262
32.11,-5.7688
32.23,-6.1472
32.45,-5.5325
32.59,-6.0169
32.71,-5.7626
32.83,-5.8865
32.94,-5.9841
33.06,-5.9157
33.17,-5.6217
33.29,-10.493
33.4,-6.2893
33.5,-5.3069
33.61,-6.2087
33.7,-6.562
33.82,-6.2174
33.92,-5.6806
34.1,-8.2357
34.26,-5.3598
34.43,-5.8033
34.56,-18.973
34.63,-6.9792
34.75,-5.6237
34.93,-5.992
35.06,-6.4733
35.27,-6.3866
35.53,-5.7277
35.74,-7.9199
35.99,-5.4567
36.23,-6.2658
36.46,-9.2198
36.68,-5.9294
36.91,-5.9163
37.14,-8.6218
37.27,-5.9925
37.37,-5.9757
37.5,-5.5878
37.61,-5.8157
37.73,-5.6349
37.83,-6.1246
38.02,-8.7798
38.17,-5.9925
38.34,-11.259
38.48,-6.1262
38.64,-7.0297
38.77,-6.3221
38.93,-5.9477
39.08,-6.0898
39.23,-6.7174
39.38,-5.8614
39.54,-5.54
39.68,-5.9273
39.85,-8.8229
39.99,-6.0541
40.16,-11.101
40.28,-6.4404
40.45,-8.7124
40.57,-5.6531
40.74,-5.5893
40.88,-5.53
41.03,-5.529
41.44,-7.7197
41.51,-13.722
41.61,-5.7713
41.75,-7.3388
41.91,-6.1779
42.05,-7.5045
42.2,-5.9852
42.35,-5.9446
42.57,-7.9338
42.79,-5.8703
42.99,-7.1092
43.22,-6.061
43.44,-5.6506
43.65,-12.654
43.71,-14.442
43.84,-6.7099
44.07,-6.0589
44.28,-5.9346
44.4,-6.2006
44.5,-6.1515
44.63,-20.666
44.71,-6.2006
44.84,-9.8481
44.95,-6.7352
45.09,-14.011
45.23,-5.7718
45.36,-5.7585
45.52,-5.8635
45.65,-5.9962
45.76,-5.7853
45.85,-8.8603
45.93,-18.973
46.05,-6.3161
46.2,-10.586
46.31,-6.3838
46.47,-6.5942
46.6,-7.0321
46.66,-14.726
46.76,-5.7847
46.88,-5.6217
47.02,-5.9809
47.19,-6.2212
47.3,-7.71
47.43,-5.672
47.83,-6.1171
48.07,-5.9852
48.29,-15.637
48.45,-5.4294
48.61,-5.6679
48.69,-5.6455
48.84,-5.7477
48.98,-5.5657
49.08,-6.0461
49.14,-14.651
49.22,-5.7518
49.36,-5.6959
49.48,-5.9147
49.6,-5.7982
49.74,-5.7951
49.87,-5.9252
50.03,-6.5097
50.28,-7.5316
50.41,-6.2625
50.52,-12.257
50.57,-5.9273
50.7,-5.8995
50.85,-6.7139
50.94,-13.697
51.08,-5.9762
51.19,-6.2549
51.32,-5.9793
51.47,-5.7318
51.63,-5.742
51.78,-5.5115
51.88,-14.437
52.0,-5.972
52.14,-5.8396
52.22,-6.0909
52.37,-6.0142
52.5,-5.7149
52.62,-5.8106
52.73,-5.6587
52.86,-5.8412
53.0,-5.5657
53.16,-5.8484
53.28,-21.136
53.39,-8.5896
53.47,-16.571
53.67,-5.8028
53.81,-5.7225
53.94,-13.527
54.08,-12.44
54.2,-6.1284
54.33,-5.5125
54.49,-6.0487
54.62,-5.3486
54.78,-5.7
54.9,-5.7878
55.03,-5.7405
55.18,-12.69
55.3,-5.9194
55.45,-5.3973
55.6,-12.681
55.72,-5.9614
55.83,-5.6924
55.98,-6.6899
56.08,-5.6913
56.23,-5.9027
56.37,-5.6136
56.49,-5.7302
56.64,-5.7688
56.78,-7.1116
56.9,-6.0652
57.04,-5.6847
57.19,-5.5924
57.32,-5.7899
57.43,-6.7554
57.49,-13.322
57.58,-6.4032
57.7,-5.9115
57.86,-5.7734
57.98,-5.4141
58.12,-6.044
58.25,-6.1477
58.31,-15.219
58.4,-5.605
58.51,-6.4811
58.67,-5.8365
58.81,-21.013
58.89,-7.3326
58.97,-5.9037
59.09,-5.8391
59.22,-5.7287
59.33,-6.0967
59.48,-7.497
59.62,-5.607
59.75,-5.9751
59.88,-5.9825
60.02,-5.6349
60.15,-5.673
60.28,-5.7
60.5,-5.6004
60.7,-15.081
60.92,-6.0546
61.13,-18.235
61.28,-5.5576
61.55,-14.981
61.72,-6.2055
61.92,-6.0408
62.17,-31.439
62.3,-5.742
62.52,-5.6333
62.74,-7.047
63.04,-8.1262
63.35,-6.854
63.58,-6.9014
63.67,-5.7863
63.79,-5.6394
63.88,-5.3456
63.99,-6.0551
64.54,-5.759
64.82,-5.6025
65.2,-8.2439
65.61,-6.9585
66.04,-5.511
66.47,-5.0429
66.91,-26.38
67.0,-33.507
67.41,-30.902
78.61,-35.207
78.96,-23.881
79.17,-32.727
79.83,-19.891
80.05,-36.904
80.31,-32.704
80.43,-21.688
80.71,-21.802
81.27,-33.078
81.57,-5.4383
82.03,-15.554
82.24,-8.5307
82.43,-6.0482
82.68,-9.6349
82.88,-6.0291
83.12,-10.165
83.32,-4.3293
83.77,-22.182
83.97,-17.709
84.19,-4.6078
84.62,-12.574
85.01,-5.7405
85.48,-15.76
85.83,-5.8458
86.31,-5.4681
86.74,-5.8225
87.52,-17.247
87.67,-18.973
87.98,-16.77
88.19,-5.8708
88.35,-8.7973
88.44,-25.458
88.51,-5.9409
88.64,-22.216
88.71,-6.3971
88.81,-5.8375
89.06,-6.5897
89.15,-8.9416
89.22,-6.1246
89.44,-5.7791
89.64,-5.1953
89.89,-5.7904
90.1,-5.6806
90.31,-5.3692
90.5,-5.7062
90.61,-5.3128
90.75,-6.2772
90.84,-5.7251
91.17,-5.4776
91.56,-6.4415
91.84,-26.781
91.96,-5.824
92.18,-5.5065
92.3,-11.692
92.4,-5.6781
92.6,-14.228
92.82,-6.7197
92.95,-17.591
93.06,-6.8394
93.39,-5.5075
93.66,-4.7061
93.88,-5.1252
94.07,-5.1186
94.3,-5.7097
94.77,-22.651
98.72,-29.232
99.91,-32.501
100.5,-38.399
101.63,-30.292
102.1,-20.381
102.31,-35.454
103.57,-20.723
103.72,-33.031
104.72,-39.159
105.15,-30.691
105.3,-23.927
106.32,-20.462
106.82,-16.697
107.03,-8.3945
107.39,-18.859
108.97,-5.2224
109.09,-7.5001
109.19,-12.711
109.37,-6.3606
109.57,-5.7925
109.78,-5.6929
109.98,-5.6095
110.13,-25.301
110.39,-5.6384
110.66,-16.984
110.82,-5.5285
111.23,-6.0021
111.49,-27.022
111.65,-4.788
112.7,-29.403
113.11,-13.422
113.24,-22.88
113.89,-17.567
114.1,-6.7964
114.31,-14.932
114.75,-28.871
114.94,-4.1463
115.79,-10.663
116.04,-10.225
116.41,-13.997
116.6,-5.4294
118.48,-5.9667
119.06,-29.042
119.31,-23.931
119.41,-27.1
119.69,-32.67
119.93,-5.2621
123.34,-30.538
123.53,-5.6121
124.37,-11.116
124.8,-6.1176
125.24,-6.0042
125.44,-8.7471
125.56,-5.7708
125.65,-5.8354
125.85,-5.1732
126.06,-5.7138
126.29,-5.1756
126.47,-5.3958
127.7,-22.406
128.73,-5.4835
128.98,-5.7271
129.2,-5.7026
129.79,-5.502
130.02,-5.9315
130.23,-6.2038
130.64,-5.9483
130.84,-5.6934
131.08,-5.5591
131.52,-5.9021
131.74,-6.2282
131.94,-5.7785
132.15,-5.9878
132.84,-15.045
132.89,-18.494
133.28,-6.3436
133.49,-6.1107
133.71,-5.9783
134.13,-5.4542
134.34,-6.2396
134.56,-5.9667
134.98,-7.0679
135.18,-5.9477
135.39,-5.943
135.6,-5.4875
136.42,-5.7307
136.57,-5.3923
136.67,-5.5125
136.75,-5.5055
136.84,-6.683
136.94,-5.9053
137.02,-5.4636
137.31,-5.8552
137.6,-6.4733
138.0,-5.5783
138.15,-5.524
138.25,-5.4965
138.34,-5.1468
138.42,-5.4195
138.53,-5.9131
138.62,-5.4116
138.89,-8.621
139.19,-7.2193
139.59,-5.6587
139.83,-5.522
141.44,-8.259
141.83,-5.7667
142.18,-21.463
142.28,-5.3894
142.59,-11.443
142.7,-4.1369
142.99,-11.882
143.07,-4.9393
144.46,-37.361
144.84,-31.529
146.63,-35.502
152.8,-33.595
152.92,-24.202
153.07,-24.319
153.31,-28.077
153.44,-19.669
153.61,-18.528
155.95,-36.541
156.11,-33.697
156.4,-39.28
157.05,-26.764
166.48,-33.583
166.93,-26.828
171.01,-37.721
171.11,-28.219
171.21,-27.689
172.3,-31.449
174.8,-29.754
175.36,-19.217
175.96,-28.302
176.38,-22.969
176.92,-21.75
177.36,-23.628
178.03,-24.937
178.48,-22.593
179.18,-32.501
179.66,-23.246
180.33,-35.454
180.85,-33.583
181.46,-33.15
