t_onset,int_onset
0.0,-36.056
0.79,-12.661
1.62,-7.6523
30.24,-41.714
34.72,-40.018
44.23,-37.44
45.52,-39.965
58.69,-36.364
62.39,-28.05
62.83,-6.5524
63.22,-7.1297
63.43,-6.679
63.66,-5.6323
64.08,-5.3432
64.47,-5.6247
64.6,-5.7914
64.78,-11.411
64.9,-6.001
65.04,-12.094
65.17,-5.7302
65.3,-12.231
65.44,-6.1612
65.55,-12.811
65.67,-5.4925
65.81,-8.2186
65.95,-5.7297
66.11,-5.6796
66.51,-5.0923
68.71,-32.065
68.82,-17.406
69.15,-7.6914
69.38,-5.641
69.61,-5.6811
69.8,-18.863
70.01,-7.4213
70.2,-5.5275
70.43,-5.7277
70.63,-8.8508
70.82,-6.836
71.02,-5.5883
71.23,-5.8745
71.43,-18.303
71.6,-6.9692
71.78,-5.8812
72.01,-8.6792
72.16,-12.681
72.27,-9.4662
72.45,-10.751
72.5,-9.3994
72.67,-6.8231
72.73,-6.5744
72.87,-10.966
72.95,-5.7389
73.07,-10.608
73.14,-8.6246
73.27,-13.589
73.33,-6.9632
73.46,-12.325
73.53,-7.6274
73.64,-8.5527
73.73,-21.097
73.88,-5.933
74.26,-5.8588
74.42,-5.5647
74.55,-7.732
74.65,-7.2522
74.79,-7.7844
74.9,-6.0471
75.05,-5.8023
75.16,-4.9933
75.31,-7.084
75.42,-5.74
75.55,-6.7924
75.65,-5.7703
75.78,-5.5717
76.17,-5.9079
76.53,-5.505
76.68,-5.4621
76.83,-10.202
76.95,-5.9598
77.08,-17.973
77.21,-5.7816
77.36,-17.662
77.48,-6.1692
77.62,-8.3389
77.74,-5.7982
77.95,-15.411
78.08,-8.1723
78.24,-5.7543
78.39,-5.8573
78.51,-16.132
78.64,-7.7974
78.74,-6.2212
78.89,-7.721
79.02,-6.8086
79.15,-8.6878
79.28,-5.6765
79.44,-8.4294
79.59,-10.909
79.68,-9.1117
79.81,-9.0236
79.93,-7.9961
80.05,-6.5355
80.2,-5.268
80.36,-11.5
80.49,-7.5797
80.62,-12.584
80.74,-9.2129
80.88,-5.8308
81.01,-7.9941
81.16,-9.9633
81.29,-10.612
81.39,-6.1133
81.52,-5.3153
81.63,-7.5968
81.75,-5.5964
81.89,-5.982
82.15,-9.0973
82.26,-7.0679
82.38,-9.9959
82.53,-8.3618
82.63,-7.9311
82.76,-5.7425
83.15,-5.3515
83.58,-12.648
83.72,-12.757
83.82,-5.5823
83.97,-4.8434
84.08,-20.071
84.21,-5.2646
84.33,-5.697
84.47,-6.6813
84.58,-5.8329
84.72,-10.5
84.85,-5.7379
84.95,-10.966
85.09,-4.9407
85.48,-25.423
85.91,-7.1303
86.67,-11.042
86.93,-14.017
87.13,-5.3187
87.29,-6.5085
87.5,-5.6455
87.91,-22.01
88.11,-5.8745
88.34,-8.8302
88.48,-5.4309
88.88,-9.1374
89.07,-6.6727
89.23,-4.9047
89.65,-5.743
89.92,-5.1324
90.67,-7.8059
90.98,-29.632
91.17,-20.415
115.44,-40.071
117.14,-37.303
118.03,-34.172
120.31,-11.215
120.52,-28.017
120.77,-10.007
121.0,-28.226
121.19,-35.207
125.42,-21.097
125.58,-7.2785
125.81,-5.4572
127.65,-22.487
129.32,-12.267
129.55,-30.423
129.72,-10.332
130.09,-17.723
130.15,-10.123
130.45,-19.354
130.53,-6.7214
130.75,-19.445
130.88,-14.904
130.95,-8.2138
135.01,-19.142
136.37,-14.371
136.6,-29.201
136.92,-21.611
137.23,-13.367
137.47,-13.566
137.77,-15.216
138.03,-16.96
138.22,-13.618
138.46,-12.283
138.7,-6.027
139.41,-43.343
139.72,-24.142
139.83,-36.209
139.91,-6.6237
140.16,-4.8166
143.01,-12.989
143.06,-23.261
144.69,-12.947
146.43,-7.5816
146.61,-4.843
146.77,-24.716
146.88,-6.6373
147.04,-26.986
147.14,-4.4594
147.28,-19.231
147.53,-4.8185
148.28,-35.533
148.36,-24.446
148.46,-38.29
148.58,-34.461
148.69,-33.308
149.45,-37.283
149.73,-34.447
151.4,-34.79
151.8,-23.007
152.23,-11.56
152.28,-17.387
152.95,-39.912
153.07,-11.583
153.95,-28.003
154.81,-31.429
155.66,-32.324
156.69,-31.772
156.96,-37.803
157.36,-5.8828
157.81,-9.1961
158.02,-5.1905
158.25,-5.2021
159.04,-7.9107
159.25,-28.96
159.48,-7.1424
159.92,-9.8029
160.32,-37.68
160.73,-6.6373
161.55,-26.609
162.37,-26.06
162.85,-17.058
163.26,-9.5828
163.31,-18.25
163.4,-13.897
163.49,-9.6744
163.56,-12.684
163.68,-5.8044
163.89,-12.027
163.97,-6.0727
164.08,-6.9745
164.19,-19.13
164.29,-6.6544
164.36,-7.8923
164.48,-6.3684
164.6,-10.749
164.67,-15.453
164.75,-5.5828
164.86,-6.7116
165.09,-5.8818
165.15,-6.0626
165.27,-5.8739
165.38,-19.149
