t_onset,int_onset
0.0,-51.619
0.91,-15.812
1.87,-12.845
5.0,-35.192
6.67,-38.268
8.34,-36.702
8.58,-46.787
9.43,-49.56
9.66,-47.898
23.56,-17.593
23.82,-35.989
24.1,-56.867
24.21,-49.968
24.45,-44.734
25.23,-5.4572
26.02,-33.007
26.5,-43.54
26.91,-13.718
27.55,-49.171
27.72,-40.398
27.83,-36.702
28.61,-15.099
29.44,-38.117
29.8,-35.774
32.86,-40.152
33.63,-30.755
34.04,-40.071
34.24,-33.078
34.47,-29.513
34.88,-41.182
35.29,-27.442
35.7,-38.968
35.94,-30.682
36.2,-29.317
37.05,-45.108
39.12,-9.2937
39.55,-12.895
44.3,-43.701
44.71,-36.006
44.91,-50.574
45.57,-41.304
45.91,-44.464
46.49,-32.107
46.71,-34.091
47.15,-33.345
47.54,-19.149
47.91,-48.945
48.29,-43.112
49.32,-19.275
50.03,-46.227
51.09,-17.322
51.56,-49.885
51.79,-43.304
52.81,-13.859
53.2,-53.788
53.43,-52.356
54.53,-17.404
54.93,-44.78
55.17,-53.407
55.26,-41.522
55.87,-54.185
56.28,-18.448
56.62,-47.575
56.74,-51.419
58.0,-17.77
58.7,-50.309
59.28,-43.906
59.7,-16.002
60.12,-52.247
61.4,-32.291
62.33,-30.388
63.16,-29.91
64.05,-32.59
64.22,-19.621
64.45,-16.728
64.65,-21.785
64.88,-17.16
65.09,-22.958
65.29,-25.046
65.5,-28.704
66.98,-4.9183
67.42,-9.2022
68.37,-51.419
72.67,-50.664
73.1,-52.808
73.57,-22.81
75.3,-22.73
76.98,-25.433
78.63,-24.544
80.31,-24.168
81.18,-25.108
82.03,-24.951
82.89,-30.939
83.31,-15.32
83.79,-26.178
84.19,-13.942
84.61,-27.052
85.0,-15.453
85.46,-27.386
85.89,-17.549
86.31,-11.417
86.72,-15.559
87.2,-33.345
87.61,-15.848
88.04,-25.933
88.47,-16.216
88.88,-23.254
89.29,-13.242
89.71,-21.182
90.12,-43.421
90.6,-26.314
90.86,-28.617
91.02,-12.369
91.46,-26.221
91.84,-8.8332
92.11,-30.81
92.29,-29.497
92.68,-16.895
93.02,-34.674
93.18,-30.069
93.56,-17.033
93.96,-20.101
94.42,-19.829
94.56,-50.052
94.65,-36.175
94.81,-37.906
95.24,-18.789
95.71,-40.796
95.81,-41.779
96.13,-50.664
97.4,-44.78
97.83,-51.619
98.24,-31.649
98.29,-41.554
99.1,-34.378
99.5,-51.823
99.91,-28.077
100.72,-15.505
101.19,-41.522
101.56,-19.697
102.46,-33.382
102.84,-9.71
103.27,-4.1917
103.77,-46.963
104.19,-43.265
105.07,-49.641
105.46,-31.186
105.69,-39.603
106.09,-28.281
106.53,-27.449
106.96,-26.248
107.39,-24.807
107.62,-43.382
107.82,-28.632
108.25,-26.547
108.66,-30.353
109.09,-29.553
109.48,-46.447
109.72,-28.315
109.94,-50.664
110.1,-31.479
110.54,-35.454
110.95,-13.742
111.85,-28.682
112.15,-49.481
112.26,-22.312
112.84,-26.553
113.11,-30.828
113.31,-29.332
113.5,-28.553
114.1,-11.104
114.92,-12.633
115.9,-46.336
116.18,-30.154
116.31,-27.858
116.45,-35.906
116.67,-32.693
116.83,-35.807
117.28,-46.615
117.47,-15.395
117.7,-17.206
118.17,-28.322
118.56,-22.395
118.97,-16.266
119.44,-41.877
119.59,-7.0321
120.23,-9.2682
