,t0,LZ,dt_LZ,IOI,nCounts
0.0,0.0,0.026923014640489698,0.0,3200.0,5
4.0,4.0,0.017948676426993132,-0.0022435845533741415,3200.0,5
8.0,8.0,0.038888798925151784,0.005235030624539663,1066.6666666666667,15
12.0,12.0,0.014957230355827609,-0.005982892142331044,5333.333333333333,3
16.0,16.0,0.02094012249815865,0.0014957230355827607,2666.6666666666665,6
20.0,20.0,0.029914460711655218,0.0022435845533741415,1333.3333333333333,12
24.0,24.0,0.029914460711655218,0.0,1454.5454545454545,11
28.0,28.0,0.038888798925151784,0.0022435845533741415,1142.857142857143,14
32.0,32.0,0.04487169106748283,0.0014957230355827616,842.1052631578947,19
36.0,36.0,0.04786313713864835,0.0007478615177913799,761.9047619047619,21
40.0,40.0,0.04487169106748283,-0.0007478615177913799,800.0,20
44.0,44.0,0.04487169106748283,0.0,800.0,20
48.0,48.0,0.038888798925151784,-0.0014957230355827616,1000.0,16
52.0,52.0,0.0418802449963173,0.0007478615177913799,941.1764705882352,17
56.0,56.0,0.04786313713864835,0.0014957230355827616,761.9047619047619,21
60.0,60.0,0.05085458320981387,0.0007478615177913799,695.6521739130435,23
64.0,64.0,0.04487169106748283,-0.0014957230355827598,666.6666666666666,24
68.0,68.0,0.04487169106748283,0.0,666.6666666666666,24
72.0,72.0,0.04786313713864835,0.0007478615177913799,640.0,25
76.0,76.0,0.04487169106748283,-0.0007478615177913799,695.6521739130435,23
80.0,80.0,0.05085458320981387,0.0014957230355827598,727.2727272727273,22
84.0,84.0,0.053846029280979396,0.0007478615177913817,592.5925925925926,27
88.0,88.0,0.07179470570797253,0.004487169106748283,444.44444444444446,36
92.0,92.0,0.06282036749447596,-0.0022435845533741415,444.44444444444446,36
96.0,96.0,0.068803259636807,0.0014957230355827598,457.14285714285717,35
100.0,100.0,0.05085458320981387,-0.004487169106748283,761.9047619047619,21
104.0,104.0,0.059828921423310436,0.0022435845533741415,615.3846153846154,26
108.0,108.0,0.05085458320981387,-0.0022435845533741415,727.2727272727273,22
112.0,112.0,0.04487169106748283,-0.0014957230355827598,842.1052631578947,19
116.0,116.0,0.035897352853986264,-0.0022435845533741415,1000.0,16
120.0,120.0,0.056837475352144916,0.005235030624539663,571.4285714285714,28
124.0,124.0,0.04786313713864835,-0.0022435845533741415,727.2727272727273,22
128.0,128.0,0.026923014640489698,-0.005235030624539663,2000.0,8
132.0,132.0,0.038888798925151784,0.0029914460711655214,842.1052631578947,19
136.0,136.0,0.04487169106748283,0.0014957230355827616,1142.857142857143,14
140.0,140.0,0.04487169106748283,0.0,888.8888888888889,18
144.0,144.0,0.038888798925151784,-0.0014957230355827616,941.1764705882352,17
148.0,148.0,0.035897352853986264,-0.0007478615177913799,1066.6666666666667,15
152.0,152.0,0.035897352853986264,0.0,1000.0,16
156.0,156.0,0.04786313713864835,0.0029914460711655214,800.0,20
160.0,160.0,0.04487169106748283,-0.0007478615177913799,761.9047619047619,21
164.0,164.0,0.038888798925151784,-0.0014957230355827616,800.0,20
168.0,168.0,0.059828921423310436,0.005235030624539663,640.0,25
172.0,172.0,0.053846029280979396,-0.0014957230355827598,666.6666666666666,24
176.0,176.0,0.04487169106748283,-0.0022435845533741415,727.2727272727273,22
