,t0,LZ,dt_LZ,IOI,nCounts
0.0,0.0,0.04487169106748283,0.0,1000.0,16
4.0,4.0,0.023931568569324175,-0.005235030624539664,2285.714285714286,7
8.0,8.0,0.026923014640489698,0.0007478615177913808,1777.7777777777778,9
12.0,12.0,0.04786313713864835,0.005235030624539663,842.1052631578947,19
16.0,16.0,0.04487169106748283,-0.0007478615177913799,888.8888888888889,18
20.0,20.0,0.0418802449963173,-0.0007478615177913817,941.1764705882352,17
24.0,24.0,0.038888798925151784,-0.0007478615177913799,1000.0,16
28.0,28.0,0.026923014640489698,-0.0029914460711655214,2000.0,8
32.0,32.0,0.023931568569324175,-0.0007478615177913808,1777.7777777777778,9
36.0,36.0,0.04487169106748283,0.005235030624539664,1000.0,16
40.0,40.0,0.029914460711655218,-0.003739307588956903,1454.5454545454545,11
44.0,44.0,0.035897352853986264,0.0014957230355827616,1066.6666666666667,15
48.0,48.0,0.035897352853986264,0.0,1142.857142857143,14
52.0,52.0,0.035897352853986264,0.0,1142.857142857143,14
56.0,56.0,0.035897352853986264,0.0,941.1764705882352,17
60.0,60.0,0.056837475352144916,0.005235030624539663,615.3846153846154,26
64.0,64.0,0.04786313713864835,-0.0022435845533741415,888.8888888888889,18
68.0,68.0,0.04786313713864835,0.0,800.0,20
72.0,72.0,0.053846029280979396,0.0014957230355827616,666.6666666666666,24
76.0,76.0,0.05085458320981387,-0.0007478615177913817,695.6521739130435,23
80.0,80.0,0.035897352853986264,-0.0037393075889569014,941.1764705882352,17
84.0,84.0,0.038888798925151784,0.0007478615177913799,761.9047619047619,21
88.0,88.0,0.038888798925151784,0.0,1000.0,16
92.0,92.0,0.04487169106748283,0.0014957230355827616,761.9047619047619,21
96.0,96.0,0.0418802449963173,-0.0007478615177913817,842.1052631578947,19
100.0,100.0,0.0418802449963173,0.0,761.9047619047619,21
104.0,104.0,0.05085458320981387,0.0022435845533741415,761.9047619047619,21
108.0,108.0,0.03290590678282074,-0.004487169106748283,1142.857142857143,14
112.0,112.0,0.03290590678282074,0.0,1000.0,16
116.0,116.0,0.04786313713864835,0.003739307588956903,842.1052631578947,19
120.0,120.0,0.035897352853986264,-0.0029914460711655214,1066.6666666666667,15
124.0,124.0,0.038888798925151784,0.0007478615177913799,941.1764705882352,17
128.0,128.0,0.03290590678282074,-0.0014957230355827616,1142.857142857143,14
132.0,132.0,0.035897352853986264,0.0007478615177913817,1142.857142857143,14
136.0,136.0,0.038888798925151784,0.0007478615177913799,1142.857142857143,14
140.0,140.0,0.038888798925151784,0.0,1230.7692307692307,13
144.0,144.0,0.0418802449963173,0.0007478615177913799,1000.0,16
148.0,148.0,0.038888798925151784,-0.0007478615177913799,1000.0,16
152.0,152.0,0.035897352853986264,-0.0007478615177913799,1066.6666666666667,15
156.0,156.0,0.038888798925151784,0.0007478615177913799,1000.0,16
160.0,160.0,0.04786313713864835,0.0022435845533741415,800.0,20
164.0,164.0,0.029914460711655218,-0.004487169106748283,1454.5454545454545,11
168.0,168.0,0.035897352853986264,0.0014957230355827616,1142.857142857143,14
172.0,172.0,0.04786313713864835,0.0029914460711655214,695.6521739130435,23
176.0,176.0,0.053846029280979396,0.0014957230355827616,592.5925925925926,27
180.0,180.0,0.04487169106748283,-0.0022435845533741415,1000.0,16
184.0,184.0,0.04786313713864835,0.0007478615177913799,761.9047619047619,21
188.0,188.0,0.035897352853986264,-0.0029914460711655214,1142.857142857143,14
192.0,192.0,0.038888798925151784,0.0007478615177913799,1000.0,16
196.0,196.0,0.035897352853986264,-0.0007478615177913799,1066.6666666666667,15
200.0,200.0,0.0418802449963173,0.0014957230355827598,941.1764705882352,17
204.0,204.0,0.03290590678282074,-0.0022435845533741415,1333.3333333333333,12
208.0,208.0,0.03290590678282074,0.0,941.1764705882352,17
212.0,212.0,0.053846029280979396,0.005235030624539665,800.0,20
216.0,216.0,0.0418802449963173,-0.002991446071165523,761.9047619047619,21
220.0,220.0,0.04786313713864835,0.0014957230355827616,727.2727272727273,22
224.0,224.0,0.038888798925151784,-0.0022435845533741415,888.8888888888889,18
228.0,228.0,0.038888798925151784,0.0,800.0,20
232.0,232.0,0.035897352853986264,-0.0007478615177913799,888.8888888888889,18
236.0,236.0,0.059828921423310436,0.005982892142331043,640.0,25
240.0,240.0,0.05085458320981387,-0.0022435845533741415,695.6521739130435,23
244.0,244.0,0.053846029280979396,0.0007478615177913817,695.6521739130435,23
248.0,248.0,0.04786313713864835,-0.0014957230355827616,727.2727272727273,22
252.0,252.0,0.035897352853986264,-0.0029914460711655214,1066.6666666666667,15
256.0,256.0,0.04487169106748283,0.0022435845533741415,761.9047619047619,21
260.0,260.0,0.04786313713864835,0.0007478615177913799,695.6521739130435,23
264.0,264.0,0.038888798925151784,-0.0022435845533741415,842.1052631578947,19
268.0,268.0,0.038888798925151784,0.0,941.1764705882352,17
272.0,272.0,0.05085458320981387,0.0029914460711655214,615.3846153846154,26
276.0,276.0,0.053846029280979396,0.0007478615177913817,666.6666666666666,24
280.0,280.0,0.053846029280979396,0.0,695.6521739130435,23
284.0,284.0,0.056837475352144916,0.0007478615177913799,695.6521739130435,23
288.0,288.0,0.026923014640489698,-0.0074786151779138044,1600.0,10
