,t0,LZ,dt_LZ,IOI,nCounts
0.0,0.0,0.026923014640489698,0.0,1777.7777777777778,9
4.0,4.0,0.056837475352144916,0.0074786151779138044,533.3333333333334,30
8.0,8.0,0.053846029280979396,-0.0007478615177913799,571.4285714285714,28
12.0,12.0,0.04786313713864835,-0.0014957230355827616,640.0,25
16.0,16.0,0.04786313713864835,0.0,571.4285714285714,28
20.0,20.0,0.04786313713864835,0.0,666.6666666666666,24
24.0,24.0,0.04786313713864835,0.0,695.6521739130435,23
28.0,28.0,0.0418802449963173,-0.0014957230355827616,761.9047619047619,21
32.0,32.0,0.04786313713864835,0.0014957230355827616,800.0,20
36.0,36.0,0.06282036749447596,0.003739307588956903,615.3846153846154,26
40.0,40.0,0.04786313713864835,-0.003739307588956903,842.1052631578947,19
44.0,44.0,0.038888798925151784,-0.0022435845533741415,842.1052631578947,19
48.0,48.0,0.04487169106748283,0.0014957230355827616,800.0,20
52.0,52.0,0.053846029280979396,0.0022435845533741415,695.6521739130435,23
56.0,56.0,0.059828921423310436,0.0014957230355827598,551.7241379310345,29
60.0,60.0,0.0418802449963173,-0.004487169106748283,842.1052631578947,19
64.0,64.0,0.035897352853986264,-0.0014957230355827598,888.8888888888889,18
68.0,68.0,0.04487169106748283,0.0022435845533741415,727.2727272727273,22
72.0,72.0,0.056837475352144916,0.0029914460711655214,484.8484848484849,33
76.0,76.0,0.04786313713864835,-0.0022435845533741415,727.2727272727273,22
80.0,80.0,0.04487169106748283,-0.0007478615177913799,941.1764705882352,17
84.0,84.0,0.0418802449963173,-0.0007478615177913817,761.9047619047619,21
88.0,88.0,0.0418802449963173,0.0,695.6521739130435,23
92.0,92.0,0.05085458320981387,0.0022435845533741415,640.0,25
96.0,96.0,0.056837475352144916,0.0014957230355827616,500.0,32
100.0,100.0,0.05085458320981387,-0.0014957230355827616,727.2727272727273,22
