,t0,LZ,CTW
mean,385320.0,0.13544347572559415,0.15702238865152365
0.0,0.0,0.008367164523588828,0.0024438019545317486
4.0,4.0,0.008367164523588828,0.004335621776412927
8.0,8.0,0.004183582261794414,0.0004299302129161915
12.0,12.0,0.004183582261794414,0.0004299302129161915
16.0,16.0,0.004183582261794414,0.0004299302129161915
20.0,20.0,0.004183582261794414,0.0004299302129161915
24.0,24.0,0.004183582261794414,0.0004299302129161915
28.0,28.0,0.004183582261794414,0.0004299302129161915
32.0,32.0,0.004183582261794414,0.0004299302129161915
36.0,36.0,0.004183582261794414,0.0004299302129161915
40.0,40.0,0.004183582261794414,0.0004299302129161915
44.0,44.0,0.004183582261794414,0.0004299302129161915
48.0,48.0,0.004183582261794414,0.0004299302129161915
52.0,52.0,0.010458955654486035,0.008228973781055438
56.0,56.0,0.004183582261794414,0.0004299302129161915
60.0,60.0,0.14224179690101008,0.319147961355037
64.0,64.0,0.06066194279601901,0.06485811818017759
68.0,68.0,0.05647836053422459,0.0971073746094217
72.0,72.0,0.04183582261794414,0.05236038773248383
76.0,76.0,0.004183582261794414,0.0004299302129161915
80.0,80.0,0.010458955654486035,0.008228973781055169
84.0,84.0,0.03556044922525252,0.04641190566864958
88.0,88.0,0.029285075832560903,0.034139974402794496
92.0,92.0,0.006275373392691622,0.002384996592722531
96.0,96.0,0.04183582261794414,0.040366289835578245
100.0,100.0,0.09831418315216874,0.10154168163777566
104.0,104.0,0.16525149934087935,0.2097180681959637
108.0,108.0,0.1736186638644682,0.21284946032617327
112.0,112.0,0.23637239779138441,0.2982407575436864
116.0,116.0,0.13596642350831847,0.15426062923195732
120.0,120.0,0.47692837784456327,0.5481174841980103
124.0,124.0,0.7133007756359476,0.756398788604934
128.0,128.0,0.8911030217622102,0.959540214457242
132.0,132.0,0.8952866040240046,1.0058342452324622
136.0,136.0,0.7551365982538919,0.8374919500621375
140.0,140.0,0.07948806297409387,0.08884708931086278
144.0,144.0,0.0878552274976827,0.11331143710152641
148.0,148.0,0.15897612594818775,0.21194607046965103
152.0,152.0,0.16315970820998216,0.18075927860436505
156.0,156.0,0.16734329047177657,0.23673011282608836
160.0,160.0,0.13387463237742125,0.15445002574848551
164.0,164.0,0.2029037396970291,0.2443288660632889
168.0,168.0,0.2782082204093286,0.3266044534013173
172.0,172.0,0.21127090422061792,0.226874107430471
176.0,176.0,0.3576962833834224,0.41615152545771683
180.0,180.0,0.16525149934087935,0.1904553580108423
184.0,184.0,0.27611642927843133,0.4073861876489127
188.0,188.0,0.2008119485661319,0.21761218243503266
192.0,192.0,0.39953210600136657,0.4455987975118544
196.0,196.0,0.5606000230804515,0.6561007950470404
200.0,200.0,0.004183582261794414,0.0004299302129161915
204.0,204.0,0.004183582261794414,0.0004299302129161915
208.0,208.0,0.004183582261794414,0.0004299302129161915
212.0,212.0,0.004183582261794414,0.0004299302129161915
216.0,216.0,0.07739627184319667,0.10580092695568902
220.0,220.0,0.05020298714153298,0.051719745191200976
224.0,224.0,0.004183582261794414,0.0004299302129161915
228.0,228.0,0.004183582261794414,0.0004299302129161915
232.0,232.0,0.004183582261794414,0.0004299302129161915
236.0,236.0,0.004183582261794414,0.0004299302129161915
240.0,240.0,0.004183582261794414,0.0004299302129161915
244.0,244.0,0.004183582261794414,0.0004299302129161915
248.0,248.0,0.004183582261794414,0.0004299302129161915
252.0,252.0,0.004183582261794414,0.0004299302129161915
