,t0,LZ,CTW
mean,203220.0,0.20480536799784474,0.2531961939372743
0.0,0.0,0.02091791130897207,0.013441457223220826
4.0,4.0,0.029285075832560903,0.031081979770921326
8.0,8.0,0.03765224035614973,0.038646517343243855
12.0,12.0,0.06484552505781342,0.07574293765452621
16.0,16.0,0.06693731618871063,0.08805056788395726
20.0,20.0,0.07321268958140224,0.0745982879990223
24.0,24.0,0.06902910731960783,0.071284672029468
28.0,28.0,0.07948806297409387,0.09197836591773946
32.0,32.0,0.08157985410499108,0.10083961022716845
36.0,36.0,0.06902910731960783,0.08591503843963244
40.0,40.0,0.39325673260867494,0.47248254526771455
44.0,44.0,0.41208285278674983,0.4432936512931432
48.0,48.0,0.4434597197502079,0.5010281954495808
52.0,52.0,0.5250395738551991,0.6369130427673091
56.0,56.0,0.30121792284919785,0.3824634185513421
60.0,60.0,0.21963806874420674,0.31145697134437744
64.0,64.0,0.19244478404254303,0.2482296117032417
68.0,68.0,0.18616941064985143,0.2622269389073509
72.0,72.0,0.1798940372571598,0.20790627564763148
76.0,76.0,0.3284112075508615,0.3934540195073092
80.0,80.0,0.21754627761330955,0.49459830854089615
84.0,84.0,0.07530448071229946,0.13254009218764692
88.0,88.0,0.05438656940332739,0.0801965151744797
92.0,92.0,0.1485171702937017,0.17631214524792124
96.0,96.0,0.16525149934087935,0.27802125155167423
100.0,100.0,0.16734329047177657,0.24294856650668287
104.0,104.0,0.18616941064985143,0.224134178119593
108.0,108.0,0.28448359380202015,0.3101154869138685
112.0,112.0,0.3556044922525252,0.43388209190271776
116.0,116.0,0.2865753849329174,0.3037328894414337
120.0,120.0,0.25101493570766487,0.2818699452547547
124.0,124.0,0.39953210600136657,0.4403832019641843
128.0,128.0,0.39325673260867494,0.4257056221962979
