,t0,LZ,dt_LZ,IOI
0.0,0.0,0.011965784284662087,0.0,2.0
4.0,4.0,0.02094012249815865,0.002243584553374141,0.4444444444444444
8.0,8.0,0.035897352853986264,0.003739307588956903,0.23529411764705882
12.0,12.0,0.04487169106748283,0.0022435845533741415,0.21052631578947367
16.0,16.0,0.04487169106748283,0.0,0.21052631578947367
20.0,20.0,0.0418802449963173,-0.0007478615177913817,0.17391304347826086
24.0,24.0,0.0418802449963173,0.0,0.21052631578947367
28.0,28.0,0.04786313713864835,0.0014957230355827616,0.18181818181818182
32.0,32.0,0.0418802449963173,-0.0014957230355827616,0.2
36.0,36.0,0.0418802449963173,0.0,0.23529411764705882
40.0,40.0,0.029914460711655218,-0.0029914460711655214,0.2222222222222222
44.0,44.0,0.04487169106748283,0.003739307588956903,0.18181818181818182
48.0,48.0,0.04487169106748283,0.0,0.2222222222222222
52.0,52.0,0.0418802449963173,-0.0007478615177913817,0.2222222222222222
56.0,56.0,0.038888798925151784,-0.0007478615177913799,0.2
60.0,60.0,0.035897352853986264,-0.0007478615177913799,0.25
64.0,64.0,0.04487169106748283,0.0022435845533741415,0.17391304347826086
68.0,68.0,0.05085458320981387,0.0014957230355827598,0.18181818181818182
72.0,72.0,0.053846029280979396,0.0007478615177913817,0.2222222222222222
76.0,76.0,0.0418802449963173,-0.002991446071165523,0.19047619047619047
80.0,80.0,0.04487169106748283,0.0007478615177913817,0.2
84.0,84.0,0.053846029280979396,0.0022435845533741415,0.16
88.0,88.0,0.0418802449963173,-0.002991446071165523,0.16
92.0,92.0,0.05085458320981387,0.0022435845533741415,0.12903225806451613
96.0,96.0,0.06282036749447596,0.002991446071165523,0.125
