,t0,LZ,dt_LZ,IOI,nCounts
0.0,0.0,0.023931568569324175,0.0,0.5,8
4.0,4.0,0.014957230355827609,-0.0022435845533741415,1.0,4
8.0,8.0,0.023931568569324175,0.0022435845533741415,0.5714285714285714,7
12.0,12.0,0.023931568569324175,0.0,0.4444444444444444,9
16.0,16.0,0.029914460711655218,0.0014957230355827607,0.36363636363636365,11
20.0,20.0,0.035897352853986264,0.0014957230355827616,0.26666666666666666,15
24.0,24.0,0.038888798925151784,0.0007478615177913799,0.21052631578947367,19
28.0,28.0,0.0418802449963173,0.0007478615177913799,0.18181818181818182,22
32.0,32.0,0.05085458320981387,0.0022435845533741415,0.16666666666666666,24
36.0,36.0,0.0418802449963173,-0.0022435845533741415,0.2222222222222222,18
40.0,40.0,0.038888798925151784,-0.0007478615177913799,0.2222222222222222,18
44.0,44.0,0.038888798925151784,0.0,0.2222222222222222,18
48.0,48.0,0.038888798925151784,0.0,0.23529411764705882,17
52.0,52.0,0.04487169106748283,0.0014957230355827616,0.18181818181818182,22
56.0,56.0,0.04786313713864835,0.0007478615177913799,0.2222222222222222,18
60.0,60.0,0.04786313713864835,0.0,0.17391304347826086,23
64.0,64.0,0.04786313713864835,0.0,0.18181818181818182,22
68.0,68.0,0.04487169106748283,-0.0007478615177913799,0.2,20
72.0,72.0,0.05085458320981387,0.0014957230355827598,0.18181818181818182,22
76.0,76.0,0.04487169106748283,-0.0014957230355827598,0.18181818181818182,22
80.0,80.0,0.059828921423310436,0.0037393075889569014,0.12121212121212122,33
84.0,84.0,0.06581181356564147,0.0014957230355827598,0.11764705882352941,34
88.0,88.0,0.059828921423310436,-0.0014957230355827598,0.13333333333333333,30
92.0,92.0,0.04786313713864835,-0.0029914460711655214,0.19047619047619047,21
96.0,96.0,0.059828921423310436,0.0029914460711655214,0.14814814814814814,27
100.0,100.0,0.0418802449963173,-0.004487169106748283,0.21052631578947367,19
104.0,104.0,0.0418802449963173,0.0,0.2,20
108.0,108.0,0.04487169106748283,0.0007478615177913817,0.19047619047619047,21
112.0,112.0,0.04786313713864835,0.0007478615177913799,0.16666666666666666,24
116.0,116.0,0.04786313713864835,0.0,0.2,20
120.0,120.0,0.0418802449963173,-0.0014957230355827616,0.2,20
124.0,124.0,0.03290590678282074,-0.0022435845533741415,0.26666666666666666,15
128.0,128.0,0.0418802449963173,0.0022435845533741415,0.2,20
132.0,132.0,0.0418802449963173,0.0,0.26666666666666666,15
136.0,136.0,0.038888798925151784,-0.0007478615177913799,0.21052631578947367,19
140.0,140.0,0.038888798925151784,0.0,0.25,16
144.0,144.0,0.04786313713864835,0.0022435845533741415,0.21052631578947367,19
148.0,148.0,0.0418802449963173,-0.0014957230355827616,0.21052631578947367,19
152.0,152.0,0.04786313713864835,0.0014957230355827616,0.17391304347826086,23
156.0,156.0,0.05085458320981387,0.0007478615177913799,0.16,25
