,t0,LZ,dt_LZ,IOI,nCounts
0.0,0.0,0.023931568569324175,0.0,1.0,4
4.0,4.0,0.017948676426993132,-0.0014957230355827607,0.5,8
8.0,8.0,0.056837475352144916,0.009722199731287946,0.16,25
12.0,12.0,0.0418802449963173,-0.003739307588956903,0.23529411764705882,17
16.0,16.0,0.0418802449963173,0.0,0.21052631578947367,19
20.0,20.0,0.035897352853986264,-0.0014957230355827598,0.2222222222222222,18
24.0,24.0,0.053846029280979396,0.004487169106748283,0.21052631578947367,19
28.0,28.0,0.04786313713864835,-0.0014957230355827616,0.21052631578947367,19
32.0,32.0,0.0418802449963173,-0.0014957230355827616,0.26666666666666666,15
36.0,36.0,0.05085458320981387,0.0022435845533741415,0.19047619047619047,21
40.0,40.0,0.0418802449963173,-0.0022435845533741415,0.2,20
44.0,44.0,0.035897352853986264,-0.0014957230355827598,0.2,20
48.0,48.0,0.038888798925151784,0.0007478615177913799,0.25,16
52.0,52.0,0.035897352853986264,-0.0007478615177913799,0.26666666666666666,15
56.0,56.0,0.029914460711655218,-0.0014957230355827616,0.3076923076923077,13
60.0,60.0,0.04487169106748283,0.003739307588956903,0.26666666666666666,15
64.0,64.0,0.04786313713864835,0.0007478615177913799,0.17391304347826086,23
68.0,68.0,0.03290590678282074,-0.003739307588956903,0.3076923076923077,13
72.0,72.0,0.04487169106748283,0.002991446071165523,0.21052631578947367,19
76.0,76.0,0.0418802449963173,-0.0007478615177913817,0.25,16
80.0,80.0,0.035897352853986264,-0.0014957230355827598,0.2857142857142857,14
84.0,84.0,0.04487169106748283,0.0022435845533741415,0.21052631578947367,19
88.0,88.0,0.0418802449963173,-0.0007478615177913817,0.21052631578947367,19
92.0,92.0,0.05085458320981387,0.0022435845533741415,0.14814814814814814,27
96.0,96.0,0.053846029280979396,0.0007478615177913817,0.13333333333333333,30
100.0,100.0,0.059828921423310436,0.0014957230355827598,0.12121212121212122,33
104.0,104.0,0.053846029280979396,-0.0014957230355827598,0.13333333333333333,30
108.0,108.0,0.056837475352144916,0.0007478615177913799,0.14285714285714285,28
